group,variant,seed,target_tokens,actual_tokens,needle_frac,gold,n_heads,baseline_logprob,ablated_logprob,delta_logprob
first_token_sink,relational,301239,8192,8192,0.5,367666,6,-1.9700554211934407,-2.459465662638346,-0.4894102414449055
query_tail,relational,301239,8192,8192,0.5,367666,9,-1.9700554211934407,-3.0639123916625977,-1.093856970469157
answer_address_inactive_control,relational,301239,8192,8192,0.5,367666,3,-1.9700554211934407,-1.9804697036743164,-0.010414282480875725
query_tail_inactive_control,relational,301239,8192,8192,0.5,367666,9,-1.9700554211934407,-2.063805898030599,-0.09375047683715843
answer_address,relational,301240,8192,8191,0.5,321185,3,-1.9069431622823079,-2.0217668215433755,-0.11482365926106763
non_address_core,relational,301240,8192,8191,0.5,321185,16,-1.9069431622823079,-3.375516732533773,-1.468573570251465
strong13,relational,301240,8192,8191,0.5,321185,13,-1.9069431622823079,-3.4172798792521157,-1.5103367169698079
core19,relational,301240,8192,8191,0.5,321185,19,-1.9069431622823079,-3.417245705922445,-1.510302543640137
first_token_sink,relational,301240,8192,8191,0.5,321185,6,-1.9069431622823079,-2.4068121910095215,-0.4998690287272136
query_tail,relational,301240,8192,8191,0.5,321185,9,-1.9069431622823079,-2.896404266357422,-0.989461104075114
answer_address_inactive_control,relational,301240,8192,8191,0.5,321185,3,-1.9069431622823079,-1.927707354227702,-0.020764191945394028
query_tail_inactive_control,relational,301240,8192,8191,0.5,321185,9,-1.9069431622823079,-1.9902464548746746,-0.08330329259236668
answer_address,relational,301241,8192,8192,0.5,795577,3,-1.7927463849385579,-1.897088845570882,-0.10434246063232422
non_address_core,relational,301241,8192,8192,0.5,795577,16,-1.7927463849385579,-3.0637391408284507,-1.2709927558898928
strong13,relational,301241,8192,8192,0.5,795577,13,-1.7927463849385579,-3.1053215662638345,-1.3125751813252766
core19,relational,301241,8192,8192,0.5,795577,19,-1.7927463849385579,-3.0013957818349204,-1.2086493968963625
first_token_sink,relational,301241,8192,8192,0.5,795577,6,-1.7927463849385579,-2.292771657307943,-0.500025272369385
query_tail,relational,301241,8192,8192,0.5,795577,9,-1.7927463849385579,-2.6886064211527505,-0.8958600362141926
answer_address_inactive_control,relational,301241,8192,8192,0.5,795577,3,-1.7927463849385579,-1.8030905723571777,-0.010344187418619866
query_tail_inactive_control,relational,301241,8192,8192,0.5,795577,9,-1.7927463849385579,-1.8344087600708008,-0.04166237513224291
answer_address,distractor_heavy,401234,8192,8192,0.5,210681,3,-2.167247772216797,-2.3549826939900718,-0.1877349217732749
non_address_core,distractor_heavy,401234,8192,8192,0.5,210681,16,-2.167247772216797,-3.6880149841308594,-1.5207672119140625
strong13,distractor_heavy,401234,8192,8192,0.5,210681,13,-2.167247772216797,-3.542331059773763,-1.3750832875569663
core19,distractor_heavy,401234,8192,8192,0.5,210681,19,-2.167247772216797,-3.6672341028849282,-1.4999863306681314
first_token_sink,distractor_heavy,401234,8192,8192,0.5,210681,6,-2.167247772216797,-2.7922754287719727,-0.6250276565551758
query_tail,distractor_heavy,401234,8192,8192,0.5,210681,9,-2.167247772216797,-3.2297337849934897,-1.0624860127766929
answer_address_inactive_control,distractor_heavy,401234,8192,8192,0.5,210681,3,-2.167247772216797,-2.1567904154459634,0.010457356770833481
query_tail_inactive_control,distractor_heavy,401234,8192,8192,0.5,210681,9,-2.167247772216797,-2.1672242482503257,2.3523966471206137e-05
answer_address,distractor_heavy,401235,8192,8192,0.5,639039,3,-2.0108718872070312,-2.1047579447428384,-0.09388605753580714
non_address_core,distractor_heavy,401235,8192,8192,0.5,639039,16,-2.0108718872070312,-3.354607582092285,-1.343735694885254
strong13,distractor_heavy,401235,8192,8192,0.5,639039,13,-2.0108718872070312,-3.35472043355306,-1.3438485463460288
core19,distractor_heavy,401235,8192,8192,0.5,639039,19,-2.0108718872070312,-3.396343231201172,-1.3854713439941406
first_token_sink,distractor_heavy,401235,8192,8192,0.5,639039,6,-2.0108718872070312,-2.5837855339050293,-0.572913646697998
query_tail,distractor_heavy,401235,8192,8192,0.5,639039,9,-2.0108718872070312,-3.0629847844441733,-1.052112897237142
answer_address_inactive_control,distractor_heavy,401235,8192,8192,0.5,639039,3,-2.0108718872070312,-2.0212995211283364,-0.01042763392130519
query_tail_inactive_control,distractor_heavy,401235,8192,8192,0.5,639039,9,-2.0108718872070312,-2.0212887128194175,-0.010416825612386216
answer_address,distractor_heavy,401236,8192,8191,0.5,705589,3,-1.96941343943278,-2.188384691874186,-0.21897125244140603
non_address_core,distractor_heavy,401236,8192,8191,0.5,705589,16,-1.96941343943278,-3.2508227030436196,-1.2814092636108396
strong13,distractor_heavy,401236,8192,8191,0.5,705589,13,-1.96941343943278,-3.230102221171061,-1.260688781738281
core19,distractor_heavy,401236,8192,8191,0.5,705589,19,-1.96941343943278,-3.2926416397094727,-1.3232282002766926
first_token_sink,distractor_heavy,401236,8192,8191,0.5,705589,6,-1.96941343943278,-2.5319830576578775,-0.5625696182250974
query_tail,distractor_heavy,401236,8192,8191,0.5,705589,9,-1.96941343943278,-2.8340633710225425,-0.8646499315897624
answer_address_inactive_control,distractor_heavy,401236,8192,8191,0.5,705589,3,-1.96941343943278,-1.9381205240885417,0.03129291534423828
query_tail_inactive_control,distractor_heavy,401236,8192,8191,0.5,705589,9,-1.96941343943278,-1.979835828145345,-0.010422388712564956
answer_address,distractor_heavy,401237,8192,8192,0.5,577255,3,-1.9550695419311523,-2.0719175338745117,-0.11684799194335938
non_address_core,distractor_heavy,401237,8192,8192,0.5,577255,16,-1.9550695419311523,-3.159093221028646,-1.2040236790974936
strong13,distractor_heavy,401237,8192,8192,0.5,577255,13,-1.9550695419311523,-3.2447245915730796,-1.2896550496419272
core19,distractor_heavy,401237,8192,8192,0.5,577255,19,-1.9550695419311523,-3.306061108907064,-1.3509915669759116
first_token_sink,distractor_heavy,401237,8192,8192,0.5,577255,6,-1.9550695419311523,-2.2776921590169272,-0.3226226170857749
query_tail,distractor_heavy,401237,8192,8192,0.5,577255,9,-1.9550695419311523,-2.801192283630371,-0.8461227416992188
answer_address_inactive_control,distractor_heavy,401237,8192,8192,0.5,577255,3,-1.9550695419311523,-1.9337635040283203,0.02130603790283203
query_tail_inactive_control,distractor_heavy,401237,8192,8192,0.5,577255,9,-1.9550695419311523,-2.0687920252482095,-0.11372248331705714
answer_address,distractor_heavy,401238,8192,8192,0.5,984712,3,-2.063126564025879,-2.2403554916381836,-0.1772289276123047
non_address_core,distractor_heavy,401238,8192,8192,0.5,984712,16,-2.063126564025879,-3.271277109781901,-1.208150545756022
strong13,distractor_heavy,401238,8192,8192,0.5,984712,13,-2.063126564025879,-3.3756688435872397,-1.3125422795613608
core19,distractor_heavy,401238,8192,8192,0.5,984712,19,-2.063126564025879,-3.35468324025472,-1.2915566762288413
first_token_sink,distractor_heavy,401238,8192,8192,0.5,984712,6,-2.063126564025879,-2.5109434127807617,-0.4478168487548828
query_tail,distractor_heavy,401238,8192,8192,0.5,984712,9,-2.063126564025879,-3.0838038126627603,-1.0206772486368814
answer_address_inactive_control,distractor_heavy,401238,8192,8192,0.5,984712,3,-2.063126564025879,-2.052708307902018,0.010418256123860825
query_tail_inactive_control,distractor_heavy,401238,8192,8192,0.5,984712,9,-2.063126564025879,-2.0735193888346353,-0.010392824808756362
answer_address,distractor_heavy,401239,8192,8191,0.5,836886,3,-1.8991991678873699,-2.1921284993489585,-0.2929293314615886
non_address_core,distractor_heavy,401239,8192,8191,0.5,836886,16,-1.8991991678873699,-3.357364018758138,-1.4581648508707683
strong13,distractor_heavy,401239,8192,8191,0.5,836886,13,-1.8991991678873699,-3.3784265518188477,-1.4792273839314778
core19,distractor_heavy,401239,8192,8191,0.5,836886,19,-1.8991991678873699,-3.482708295186361,-1.583509127298991
first_token_sink,distractor_heavy,401239,8192,8191,0.5,836886,6,-1.8991991678873699,-2.3466796875,-0.44748051961263013
query_tail,distractor_heavy,401239,8192,8191,0.5,836886,9,-1.8991991678873699,-2.9205455780029297,-1.0213464101155598
answer_address_inactive_control,distractor_heavy,401239,8192,8191,0.5,836886,3,-1.8991991678873699,-1.9200572967529297,-0.020858128865559822
query_tail_inactive_control,distractor_heavy,401239,8192,8191,0.5,836886,9,-1.8991991678873699,-2.003124554951986,-0.10392538706461596
answer_address,distractor_heavy,401240,8192,8192,0.5,453754,3,-2.1155083974202475,-2.2720985412597656,-0.15659014383951808
non_address_core,distractor_heavy,401240,8192,8192,0.5,453754,16,-2.1155083974202475,-3.271742820739746,-1.1562344233194985
strong13,distractor_heavy,401240,8192,8192,0.5,453754,13,-2.1155083974202475,-3.376347541809082,-1.2608391443888345
core19,distractor_heavy,401240,8192,8192,0.5,453754,19,-2.1155083974202475,-3.3969473838806152,-1.2814389864603677
first_token_sink,distractor_heavy,401240,8192,8192,0.5,453754,6,-2.1155083974202475,-2.469580968221029,-0.35407257080078125
query_tail,distractor_heavy,401240,8192,8192,0.5,453754,9,-2.1155083974202475,-2.979978879292806,-0.8644704818725586
answer_address_inactive_control,distractor_heavy,401240,8192,8192,0.5,453754,3,-2.1155083974202475,-2.0529940923055015,0.0625143051147461
query_tail_inactive_control,distractor_heavy,401240,8192,8192,0.5,453754,9,-2.1155083974202475,-2.1362129847208657,-0.020704587300618194
answer_address,distractor_heavy,401241,8192,8192,0.5,395505,3,-2.3351422945658364,-2.3667513529459634,-0.03160905838012695
non_address_core,distractor_heavy,401241,8192,8192,0.5,395505,16,-2.3351422945658364,-3.481189568837484,-1.1460472742716474
strong13,distractor_heavy,401241,8192,8192,0.5,395505,13,-2.3351422945658364,-3.50203800201416,-1.1668957074483237
core19,distractor_heavy,401241,8192,8192,0.5,395505,19,-2.3351422945658364,-3.5020674069722495,-1.166925112406413
first_token_sink,distractor_heavy,401241,8192,8192,0.5,395505,6,-2.3351422945658364,-2.8140738805135093,-0.4789315859476728
query_tail,distractor_heavy,401241,8192,8192,0.5,395505,9,-2.3351422945658364,-3.2100939750671387,-0.8749516805013022
answer_address_inactive_control,distractor_heavy,401241,8192,8192,0.5,395505,3,-2.3351422945658364,-2.314197381337484,0.02094491322835257
query_tail_inactive_control,distractor_heavy,401241,8192,8192,0.5,395505,9,-2.3351422945658364,-2.2618180910746255,0.07332420349121094
