group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
strong13,literal,1240,8192,8191,0.1,779361,276381,13,-1.9174858729044597,-4.990885416666667,-2.25061305363973,-4.723958333333333,0.2669270833333339,3.073399543762207,0.08685075908047522
core19,literal,1240,8192,8191,0.1,779361,276381,19,-1.9174858729044597,-4.990885416666667,-2.25061305363973,-4.75,0.24088541666666696,3.073399543762207,0.0783775142921361
first_token_sink,literal,1240,8192,8191,0.1,779361,276381,6,-1.9174858729044597,-4.990885416666667,-2.25061305363973,-5.032552083333333,-0.041666666666666075,3.073399543762207,-0.013557191661342251
query_tail,literal,1240,8192,8191,0.1,779361,276381,9,-1.9174858729044597,-4.990885416666667,-2.25061305363973,-5.02734375,-0.03645833333333304,3.073399543762207,-0.011862542703674542
answer_address_inactive_control,literal,1240,8192,8191,0.1,779361,276381,3,-1.9174858729044597,-4.990885416666667,-2.25061305363973,-5.015625,-0.024739583333333037,3.073399543762207,-0.00804958254892198
query_tail_inactive_control,literal,1240,8192,8191,0.1,779361,276381,9,-1.9174858729044597,-4.990885416666667,-2.25061305363973,-5.024739583333333,-0.033854166666666075,3.073399543762207,-0.011015218224840544
answer_address,literal,1241,8192,8192,0.1,731022,285908,3,-1.9490454991658528,-4.609375,-2.220605214436849,-4.276041666666667,0.33333333333333304,2.6603295008341474,0.1252977622617109
non_address_core,literal,1241,8192,8192,0.1,731022,285908,16,-1.9490454991658528,-4.609375,-2.220605214436849,-4.5703125,0.0390625,2.6603295008341474,0.01468333151504426
strong13,literal,1241,8192,8192,0.1,731022,285908,13,-1.9490454991658528,-4.609375,-2.220605214436849,-4.23828125,0.37109375,2.6603295008341474,0.13949164939292047
core19,literal,1241,8192,8192,0.1,731022,285908,19,-1.9490454991658528,-4.609375,-2.220605214436849,-4.22265625,0.38671875,2.6603295008341474,0.14536498199893816
first_token_sink,literal,1241,8192,8192,0.1,731022,285908,6,-1.9490454991658528,-4.609375,-2.220605214436849,-4.5703125,0.0390625,2.6603295008341474,0.01468333151504426
query_tail,literal,1241,8192,8192,0.1,731022,285908,9,-1.9490454991658528,-4.609375,-2.220605214436849,-4.559895833333333,0.04947916666666696,2.6603295008341474,0.01859888658572284
answer_address_inactive_control,literal,1241,8192,8192,0.1,731022,285908,3,-1.9490454991658528,-4.609375,-2.220605214436849,-4.606770833333333,0.0026041666666669627,2.6603295008341474,0.0009788887676697286
query_tail_inactive_control,literal,1241,8192,8192,0.1,731022,285908,9,-1.9490454991658528,-4.609375,-2.220605214436849,-4.561197916666667,0.04817708333333304,2.6603295008341474,0.01810944220188781
answer_address,alias,101234,8192,8192,0.1,476403,525796,3,-1.9529555638631184,-4.640625,-1.906717856725057,-3.9036458333333335,0.7369791666666665,2.687669436136882,0.27420751851312586
non_address_core,alias,101234,8192,8192,0.1,476403,525796,16,-1.9529555638631184,-4.640625,-1.906717856725057,-4.6015625,0.0390625,2.687669436136882,0.014533967412356496
strong13,alias,101234,8192,8192,0.1,476403,525796,13,-1.9529555638631184,-4.640625,-1.906717856725057,-3.9557291666666665,0.6848958333333335,2.687669436136882,0.25482889529665065
core19,alias,101234,8192,8192,0.1,476403,525796,19,-1.9529555638631184,-4.640625,-1.906717856725057,-3.9036458333333335,0.7369791666666665,2.687669436136882,0.27420751851312586
first_token_sink,alias,101234,8192,8192,0.1,476403,525796,6,-1.9529555638631184,-4.640625,-1.906717856725057,-4.609375,0.03125,2.687669436136882,0.011627173929885198
