group,variant,seed,target_tokens,actual_tokens,needle_frac,gold,n_heads,baseline_logprob,ablated_logprob,delta_logprob
core19,alias,101234,8192,8192,0.9,476403,19,-1.8879706064860027,-3.023875872294108,-1.1359052658081052
first_token_sink,alias,101234,8192,8192,0.9,476403,6,-1.8879706064860027,-2.20033327738444,-0.3123626708984373
query_tail,alias,101234,8192,8192,0.9,476403,9,-1.8879706064860027,-2.919828732808431,-1.0318581263224285
answer_address_inactive_control,alias,101234,8192,8192,0.9,476403,3,-1.8879706064860027,-1.90863037109375,-0.020659764607747322
query_tail_inactive_control,alias,101234,8192,8192,0.9,476403,9,-1.8879706064860027,-1.9399388631184895,-0.05196825663248683
answer_address,alias,101235,8192,8191,0.9,419257,3,-1.875608762105306,-2.032194455464681,-0.15658569335937522
non_address_core,alias,101235,8192,8191,0.9,419257,16,-1.875608762105306,-3.063335736592611,-1.187726974487305
strong13,alias,101235,8192,8191,0.9,419257,13,-1.875608762105306,-3.3968749046325684,-1.5212661425272624
core19,alias,101235,8192,8191,0.9,419257,19,-1.875608762105306,-3.125909169514974,-1.2503004074096682
first_token_sink,alias,101235,8192,8191,0.9,419257,6,-1.875608762105306,-2.240119775136312,-0.3645110130310061
query_tail,alias,101235,8192,8191,0.9,419257,9,-1.875608762105306,-2.9799677530924478,-1.1043589909871419
answer_address_inactive_control,alias,101235,8192,8191,0.9,419257,3,-1.875608762105306,-1.8860158920288086,-0.010407129923502678
query_tail_inactive_control,alias,101235,8192,8191,0.9,419257,9,-1.875608762105306,-1.8964236577351887,-0.020814895629882812
answer_address,alias,101236,8192,8192,0.9,896301,3,-1.8137462933858235,-2.054065704345703,-0.24031941095987963
non_address_core,alias,101236,8192,8192,0.9,896301,16,-1.8137462933858235,-3.0014073053995767,-1.1876610120137532
strong13,alias,101236,8192,8192,0.9,896301,13,-1.8137462933858235,-3.2726160685221353,-1.4588697751363118
core19,alias,101236,8192,8192,0.9,896301,19,-1.8137462933858235,-3.0849250157674155,-1.271178722381592
first_token_sink,alias,101236,8192,8192,0.9,896301,6,-1.8137462933858235,-2.1052540143330893,-0.29150772094726585
query_tail,alias,101236,8192,8192,0.9,896301,9,-1.8137462933858235,-2.876425266265869,-1.0626789728800456
answer_address_inactive_control,alias,101236,8192,8192,0.9,896301,3,-1.8137462933858235,-1.8450322151184082,-0.03128592173258471
query_tail_inactive_control,alias,101236,8192,8192,0.9,896301,9,-1.8137462933858235,-1.8553864161173503,-0.04164012273152684
answer_address,alias,101237,8192,8192,0.9,847571,3,-1.8381665547688801,-2.0691890716552734,-0.2310225168863933
non_address_core,alias,101237,8192,8192,0.9,847571,16,-1.8381665547688801,-3.0501708984375,-1.2120043436686199
strong13,alias,101237,8192,8192,0.9,847571,13,-1.8381665547688801,-3.365210851033529,-1.5270442962646487
core19,alias,101237,8192,8192,0.9,847571,19,-1.8381665547688801,-3.195998191833496,-1.357831637064616
first_token_sink,alias,101237,8192,8192,0.9,847571,6,-1.8381665547688801,-2.0870911280314126,-0.24892457326253248
query_tail,alias,101237,8192,8192,0.9,847571,9,-1.8381665547688801,-2.965632120768229,-1.1274655659993489
answer_address_inactive_control,alias,101237,8192,8192,0.9,847571,3,-1.8381665547688801,-1.8378664652506511,0.00030008951822901864
query_tail_inactive_control,alias,101237,8192,8192,0.9,847571,9,-1.8381665547688801,-1.8691142400105794,-0.03094768524169922
answer_address,alias,101238,8192,8192,0.9,223928,3,-1.948449929555257,-2.1363674799601235,-0.18791755040486646
non_address_core,alias,101238,8192,8192,0.9,223928,16,-1.948449929555257,-3.355261484781901,-1.4068115552266438
strong13,alias,101238,8192,8192,0.9,223928,13,-1.948449929555257,-3.396827538808187,-1.44837760925293
core19,alias,101238,8192,8192,0.9,223928,19,-1.948449929555257,-3.438410441080729,-1.489960511525472
first_token_sink,alias,101238,8192,8192,0.9,223928,6,-1.948449929555257,-2.2921279271443686,-0.34367799758911155
query_tail,alias,101238,8192,8192,0.9,223928,9,-1.948449929555257,-3.0015880266825357,-1.0531380971272786
answer_address_inactive_control,alias,101238,8192,8192,0.9,223928,3,-1.948449929555257,-1.9484484990437825,1.430511474609375e-06
query_tail_inactive_control,alias,101238,8192,8192,0.9,223928,9,-1.948449929555257,-1.9483167330423992,0.0001331965128579249
answer_address,alias,101239,8192,8192,0.9,548522,3,-1.8558189074198406,-1.8873887062072754,-0.03156979878743482
non_address_core,alias,101239,8192,8192,0.9,548522,16,-1.8558189074198406,-3.085836092631022,-1.2300171852111814
strong13,alias,101239,8192,8192,0.9,548522,13,-1.8558189074198406,-3.169674873352051,-1.3138559659322102
core19,alias,101239,8192,8192,0.9,548522,19,-1.8558189074198406,-3.0654989878336587,-1.2096800804138181
first_token_sink,alias,101239,8192,8192,0.9,548522,6,-1.8558189074198406,-2.1368727684020996,-0.28105386098225904
query_tail,alias,101239,8192,8192,0.9,548522,9,-1.8558189074198406,-2.8563254674275718,-1.0005065600077312
answer_address_inactive_control,alias,101239,8192,8192,0.9,548522,3,-1.8558189074198406,-1.918320655822754,-0.06250174840291334
query_tail_inactive_control,alias,101239,8192,8192,0.9,548522,9,-1.8558189074198406,-1.8660977681477864,-0.010278860727945816
answer_address,alias,101240,8192,8191,0.9,890717,3,-1.8235674699147542,-2.0321664810180664,-0.20859901110331225
non_address_core,alias,101240,8192,8191,0.9,890717,16,-1.8235674699147542,-3.0840757687886557,-1.2605082988739016
strong13,alias,101240,8192,8191,0.9,890717,13,-1.8235674699147542,-3.355032285054525,-1.5314648151397707
core19,alias,101240,8192,8191,0.9,890717,19,-1.8235674699147542,-3.1882920265197754,-1.3647245566050212
first_token_sink,alias,101240,8192,8191,0.9,890717,6,-1.8235674699147542,-2.094301621119181,-0.270734151204427
query_tail,alias,101240,8192,8191,0.9,890717,9,-1.8235674699147542,-2.8757514158884683,-1.0521839459737141
answer_address_inactive_control,alias,101240,8192,8191,0.9,890717,3,-1.8235674699147542,-1.8547972043355305,-0.031229734420776367
query_tail_inactive_control,alias,101240,8192,8191,0.9,890717,9,-1.8235674699147542,-1.865216334660848,-0.04164886474609375
answer_address,alias,101241,8192,8192,0.9,184514,3,-1.8858974774678547,-1.9210627873738606,-0.03516530990600586
non_address_core,alias,101241,8192,8192,0.9,184514,16,-1.8858974774678547,-2.951162020365397,-1.0652645428975422
strong13,alias,101241,8192,8192,0.9,184514,13,-1.8858974774678547,-3.161888758341471,-1.2759912808736165
core19,alias,101241,8192,8192,0.9,184514,19,-1.8858974774678547,-3.0695015589396157,-1.183604081471761
first_token_sink,alias,101241,8192,8192,0.9,184514,6,-1.8858974774678547,-2.1631139119466147,-0.27721643447876
query_tail,alias,101241,8192,8192,0.9,184514,9,-1.8858974774678547,-2.743302663167318,-0.8574051856994631
answer_address_inactive_control,alias,101241,8192,8192,0.9,184514,3,-1.8858974774678547,-1.88880189259847,-0.0029044151306152344
query_tail_inactive_control,alias,101241,8192,8192,0.9,184514,9,-1.8858974774678547,-1.8812065124511719,0.004690965016682869
answer_address,paraphrase,201234,8192,8192,0.9,193786,3,-2.1355727513631186,-2.1564947764078775,-0.02092202504475882
non_address_core,paraphrase,201234,8192,8192,0.9,193786,16,-2.1355727513631186,-3.1667954524358115,-1.0312227010726929
strong13,paraphrase,201234,8192,8192,0.9,193786,13,-2.1355727513631186,-3.1251856883366904,-0.9896129369735718
core19,paraphrase,201234,8192,8192,0.9,193786,19,-2.1355727513631186,-3.270997683207194,-1.1354249318440752
first_token_sink,paraphrase,201234,8192,8192,0.9,193786,6,-2.1355727513631186,-2.552223324775696,-0.41665057341257716
query_tail,paraphrase,201234,8192,8192,0.9,193786,9,-2.1355727513631186,-2.958516240119934,-0.8229434887568154
answer_address_inactive_control,paraphrase,201234,8192,8192,0.9,193786,3,-2.1355727513631186,-2.0939103762308755,0.041662375132243135
query_tail_inactive_control,paraphrase,201234,8192,8192,0.9,193786,9,-2.1355727513631186,-2.114743630091349,0.020829121271769502
answer_address,paraphrase,201235,8192,8192,0.9,207278,3,-2.2517879009246826,-2.3370115756988525,-0.08522367477416992
non_address_core,paraphrase,201235,8192,8192,0.9,207278,16,-2.2517879009246826,-3.585801919301351,-1.3340140183766684
strong13,paraphrase,201235,8192,8192,0.9,207278,13,-2.2517879009246826,-3.378174066543579,-1.1263861656188965
core19,paraphrase,201235,8192,8192,0.9,207278,19,-2.2517879009246826,-3.607323964436849,-1.3555360635121665
first_token_sink,paraphrase,201235,8192,8192,0.9,207278,6,-2.2517879009246826,-2.8347314596176147,-0.5829435586929321
query_tail,paraphrase,201235,8192,8192,0.9,207278,9,-2.2517879009246826,-3.274419983228048,-1.0226320823033652
answer_address_inactive_control,paraphrase,201235,8192,8192,0.9,207278,3,-2.2517879009246826,-2.22035018603007,0.03143771489461278
query_tail_inactive_control,paraphrase,201235,8192,8192,0.9,207278,9,-2.2517879009246826,-2.2201805114746094,0.03160738945007324
answer_address,paraphrase,201236,8192,8192,0.9,331504,3,-2.1256994803746543,-2.2612249851226807,-0.13552550474802638
non_address_core,paraphrase,201236,8192,8192,0.9,331504,16,-2.1256994803746543,-3.479736646016439,-1.3540371656417847
strong13,paraphrase,201236,8192,8192,0.9,331504,13,-2.1256994803746543,-3.3550238609313965,-1.2293243805567422
core19,paraphrase,201236,8192,8192,0.9,331504,19,-2.1256994803746543,-3.438106576601664,-1.3124070962270098
first_token_sink,paraphrase,201236,8192,8192,0.9,331504,6,-2.1256994803746543,-2.521398186683655,-0.3956987063090005
query_tail,paraphrase,201236,8192,8192,0.9,331504,9,-2.1256994803746543,-3.208928863207499,-1.0832293828328448
answer_address_inactive_control,paraphrase,201236,8192,8192,0.9,331504,3,-2.1256994803746543,-2.0944355726242065,0.03126390775044774
query_tail_inactive_control,paraphrase,201236,8192,8192,0.9,331504,9,-2.1256994803746543,-2.167309045791626,-0.041609565416971694
answer_address,paraphrase,201237,8192,8192,0.9,888821,3,-2.0938855012257895,-2.1459900538126626,-0.052104552586873076
non_address_core,paraphrase,201237,8192,8192,0.9,888821,16,-2.0938855012257895,-3.270926078160604,-1.1770405769348145
strong13,paraphrase,201237,8192,8192,0.9,888821,13,-2.0938855012257895,-3.1251264810562134,-1.0312409798304238
core19,paraphrase,201237,8192,8192,0.9,888821,19,-2.0938855012257895,-3.2292680740356445,-1.135382572809855
first_token_sink,paraphrase,201237,8192,8192,0.9,888821,6,-2.0938855012257895,-2.520942807197571,-0.42705730597178126
query_tail,paraphrase,201237,8192,8192,0.9,888821,9,-2.0938855012257895,-3.0626275539398193,-0.9687420527140298
answer_address_inactive_control,paraphrase,201237,8192,8192,0.9,888821,3,-2.0938855012257895,-2.0730477968851724,0.020837704340617158
query_tail_inactive_control,paraphrase,201237,8192,8192,0.9,888821,9,-2.0938855012257895,-2.1563947200775146,-0.06250921885172511
answer_address,paraphrase,201238,8192,8192,0.9,987809,3,-2.0522255897521973,-2.1147613525390625,-0.06253576278686523
non_address_core,paraphrase,201238,8192,8192,0.9,987809,16,-2.0522255897521973,-3.06261154015859,-1.0103859504063926
strong13,paraphrase,201238,8192,8192,0.9,987809,13,-2.0522255897521973,-2.958493630091349,-0.9062680403391519
core19,paraphrase,201238,8192,8192,0.9,987809,19,-2.0522255897521973,-3.062620997428894,-1.0103954076766968
first_token_sink,paraphrase,201238,8192,8192,0.9,987809,6,-2.0522255897521973,-2.364692807197571,-0.31246721744537354
query_tail,paraphrase,201238,8192,8192,0.9,987809,9,-2.0522255897521973,-3.0001558860143027,-0.9479302962621055
answer_address_inactive_control,paraphrase,201238,8192,8192,0.9,987809,3,-2.0522255897521973,-2.0105539162953696,0.04167167345682765
query_tail_inactive_control,paraphrase,201238,8192,8192,0.9,987809,9,-2.0522255897521973,-2.114726424217224,-0.06250083446502686
answer_address,paraphrase,201239,8192,8193,0.9,845811,3,-2.1564621130625405,-2.2502638498942056,-0.09380173683166504
non_address_core,paraphrase,201239,8192,8193,0.9,845811,16,-2.1564621130625405,-3.375149051348368,-1.2186869382858276
strong13,paraphrase,201239,8192,8193,0.9,845811,13,-2.1564621130625405,-3.20854385693868,-1.0520817438761396
core19,paraphrase,201239,8192,8193,0.9,845811,19,-2.1564621130625405,-3.3543233076731362,-1.1978611946105957
first_token_sink,paraphrase,201239,8192,8193,0.9,845811,6,-2.1564621130625405,-2.5522558291753135,-0.3957937161127729
query_tail,paraphrase,201239,8192,8193,0.9,845811,9,-2.1564621130625405,-3.208526372909546,-1.0520642598470054
answer_address_inactive_control,paraphrase,201239,8192,8193,0.9,845811,3,-2.1564621130625405,-2.1564575831095376,4.5299530029296875e-06
query_tail_inactive_control,paraphrase,201239,8192,8193,0.9,845811,9,-2.1564621130625405,-2.2189646561940513,-0.06250254313151071
answer_address,paraphrase,201240,8192,8193,0.9,825220,3,-2.146031061808268,-2.1147920290629068,0.031239032745361328
non_address_core,paraphrase,201240,8192,8193,0.9,825220,16,-2.146031061808268,-3.229307691256205,-1.083276629447937
strong13,paraphrase,201240,8192,8193,0.9,825220,13,-2.146031061808268,-3.1043541431427,-0.9583230813344321
core19,paraphrase,201240,8192,8193,0.9,825220,19,-2.146031061808268,-3.270981232325236,-1.1249501705169678
first_token_sink,paraphrase,201240,8192,8193,0.9,825220,6,-2.146031061808268,-2.531407435735067,-0.3853763739267988
query_tail,paraphrase,201240,8192,8193,0.9,825220,9,-2.146031061808268,-3.083508253097534,-0.9374771912892661
answer_address_inactive_control,paraphrase,201240,8192,8193,0.9,825220,3,-2.146031061808268,-2.1460270086924234,4.0531158447265625e-06
query_tail_inactive_control,paraphrase,201240,8192,8193,0.9,825220,9,-2.146031061808268,-2.135592540105184,0.010438521703084014
answer_address,paraphrase,201241,8192,8192,0.9,844590,3,-2.135582685470581,-2.177271286646525,-0.04168860117594386
non_address_core,paraphrase,201241,8192,8192,0.9,844590,16,-2.135582685470581,-3.2084508736928306,-1.0728681882222495
strong13,paraphrase,201241,8192,8192,0.9,844590,13,-2.135582685470581,-3.1668317317962646,-1.0312490463256836
core19,paraphrase,201241,8192,8192,0.9,844590,19,-2.135582685470581,-3.250128904978434,-1.114546219507853
first_token_sink,paraphrase,201241,8192,8192,0.9,844590,6,-2.135582685470581,-2.468893051147461,-0.3333103656768799
query_tail,paraphrase,201241,8192,8192,0.9,844590,9,-2.135582685470581,-3.1876433690389,-1.0520606835683188
answer_address_inactive_control,paraphrase,201241,8192,8192,0.9,844590,3,-2.135582685470581,-2.1355744202931723,8.265177408706137e-06
query_tail_inactive_control,paraphrase,201241,8192,8192,0.9,844590,9,-2.135582685470581,-2.1459977626800537,-0.010415077209472656
answer_address,relational,301234,8192,8192,0.9,994066,3,-1.8672173817952473,-1.9098865191141765,-0.042669137318929184
non_address_core,relational,301234,8192,8192,0.9,994066,16,-1.8672173817952473,-3.0677364667256675,-1.2005190849304201
strong13,relational,301234,8192,8192,0.9,994066,13,-1.8672173817952473,-3.317521572113037,-1.4503041903177898
core19,relational,301234,8192,8192,0.9,994066,19,-1.8672173817952473,-3.2141195933024087,-1.3469022115071614
first_token_sink,relational,301234,8192,8192,0.9,994066,6,-1.8672173817952473,-2.26280148824056,-0.3955841064453127
query_tail,relational,301234,8192,8192,0.9,994066,9,-1.8672173817952473,-2.754673957824707,-0.8874565760294597
answer_address_inactive_control,relational,301234,8192,8192,0.9,994066,3,-1.8672173817952473,-1.8879712422688801,-0.020753860473632812
query_tail_inactive_control,relational,301234,8192,8192,0.9,994066,9,-1.8672173817952473,-1.898284912109375,-0.031067530314127678
answer_address,relational,301235,8192,8192,0.9,726316,3,-1.8652937412261963,-1.9279284477233887,-0.06263470649719238
non_address_core,relational,301235,8192,8192,0.9,726316,16,-1.8652937412261963,-3.1674397786458335,-1.3021460374196372
strong13,relational,301235,8192,8192,0.9,726316,13,-1.8652937412261963,-3.188443183898926,-1.3231494426727295
core19,relational,301235,8192,8192,0.9,726316,19,-1.8652937412261963,-3.1050313313802085,-1.2397375901540122
first_token_sink,relational,301235,8192,8192,0.9,726316,6,-1.8652937412261963,-2.521488825480143,-0.6561950842539468
query_tail,relational,301235,8192,8192,0.9,726316,9,-1.8652937412261963,-2.8133090337117515,-0.9480152924855552
answer_address_inactive_control,relational,301235,8192,8192,0.9,726316,3,-1.8652937412261963,-1.927773157755534,-0.06247941652933764
query_tail_inactive_control,relational,301235,8192,8192,0.9,726316,9,-1.8652937412261963,-1.896478811899821,-0.03118507067362475
answer_address,relational,301236,8192,8192,0.9,708819,3,-1.8024217287699382,-1.8962469100952148,-0.09382518132527662
non_address_core,relational,301236,8192,8192,0.9,708819,16,-1.8024217287699382,-3.000306765238444,-1.1978850364685056
strong13,relational,301236,8192,8192,0.9,708819,13,-1.8024217287699382,-3.0211737950642905,-1.2187520662943523
core19,relational,301236,8192,8192,0.9,708819,19,-1.8024217287699382,-2.9794921875,-1.1770704587300618
first_token_sink,relational,301236,8192,8192,0.9,708819,6,-1.8024217287699382,-2.302377700805664,-0.49995597203572584
query_tail,relational,301236,8192,8192,0.9,708819,9,-1.8024217287699382,-2.614907741546631,-0.8124860127766926
answer_address_inactive_control,relational,301236,8192,8192,0.9,708819,3,-1.8024217287699382,-1.8336726029713948,-0.03125087420145656
query_tail_inactive_control,relational,301236,8192,8192,0.9,708819,9,-1.8024217287699382,-1.8336609204610188,-0.03123919169108058
answer_address,relational,301237,8192,8192,0.9,227126,3,-2.000789483388265,-2.000919977823893,-0.00013049443562795915
non_address_core,relational,301237,8192,8192,0.9,227126,16,-2.000789483388265,-3.500665267308553,-1.499875783920288
strong13,relational,301237,8192,8192,0.9,227126,13,-2.000789483388265,-3.4173948764801025,-1.4166053930918374
core19,relational,301237,8192,8192,0.9,227126,19,-2.000789483388265,-3.521604617436727,-1.520815134048462
first_token_sink,relational,301237,8192,8192,0.9,227126,6,-2.000789483388265,-2.47969126701355,-0.4789017836252847
query_tail,relational,301237,8192,8192,0.9,227126,9,-2.000789483388265,-2.9174460570017495,-0.9166565736134844
answer_address_inactive_control,relational,301237,8192,8192,0.9,227126,3,-2.000789483388265,-2.011093537012736,-0.010304053624470733
query_tail_inactive_control,relational,301237,8192,8192,0.9,227126,9,-2.000789483388265,-2.0527848402659097,-0.05199535687764456
answer_address,relational,301238,8192,8192,0.9,112467,3,-1.7921353975931804,-1.8235559463500977,-0.031420548756917244
non_address_core,relational,301238,8192,8192,0.9,112467,16,-1.7921353975931804,-3.1463613510131836,-1.3542259534200032
strong13,relational,301238,8192,8192,0.9,112467,13,-1.7921353975931804,-3.250525951385498,-1.4583905537923176
core19,relational,301238,8192,8192,0.9,112467,19,-1.7921353975931804,-3.292245388031006,-1.5001099904378254
first_token_sink,relational,301238,8192,8192,0.9,112467,6,-1.7921353975931804,-2.198302427927653,-0.40616703033447243
query_tail,relational,301238,8192,8192,0.9,112467,9,-1.7921353975931804,-2.771420955657959,-0.9792855580647786
answer_address_inactive_control,relational,301238,8192,8192,0.9,112467,3,-1.7921353975931804,-1.833784580230713,-0.04164918263753248
query_tail_inactive_control,relational,301238,8192,8192,0.9,112467,9,-1.7921353975931804,-1.8754647572835286,-0.08332935969034816
answer_address,relational,301239,8192,8192,0.9,367666,3,-2.0325369834899902,-2.0535815556844077,-0.021044572194417466
non_address_core,relational,301239,8192,8192,0.9,367666,16,-2.0325369834899902,-3.3138809204101562,-1.281343936920166
strong13,relational,301239,8192,8192,0.9,367666,13,-2.0325369834899902,-3.4390718142191568,-1.4065348307291665
core19,relational,301239,8192,8192,0.9,367666,19,-2.0325369834899902,-3.3764115969340005,-1.3438746134440103
first_token_sink,relational,301239,8192,8192,0.9,367666,6,-2.0325369834899902,-2.521742502848307,-0.4892055193583169
query_tail,relational,301239,8192,8192,0.9,367666,9,-2.0325369834899902,-3.001474062601725,-0.9689370791117349
answer_address_inactive_control,relational,301239,8192,8192,0.9,367666,3,-2.0325369834899902,-2.063713471094767,-0.03117648760477687
query_tail_inactive_control,relational,301239,8192,8192,0.9,367666,9,-2.0325369834899902,-2.0636164347330728,-0.031079451243082534
answer_address,relational,301240,8192,8192,0.9,321185,3,-1.990187168121338,-2.0216689109802246,-0.03148174285888672
non_address_core,relational,301240,8192,8192,0.9,321185,16,-1.990187168121338,-3.333836555480957,-1.3436493873596191
