unit_type,group,layer,head,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_l2,corrupt_l2,diff_l2,relative_diff_l2,cosine_similarity,mean_abs_diff,max_abs_diff,n_elements
head,,22,4,literal,1234,16384,16384,0.1,915965,256554,1,8.596534729003906,8.480649948120117,0.7376166582107544,0.08638621320279319,0.9963606595993042,0.05184042453765869,0.20703125,128
head,,21,0,literal,1234,16384,16384,0.1,915965,256554,1,4.476571083068848,4.486306190490723,0.13734155893325806,0.03064675655850265,0.9995328783988953,0.00798950344324112,0.0654296875,128
head,,20,6,literal,1234,16384,16384,0.1,915965,256554,1,5.933752059936523,5.974492073059082,0.41941455006599426,0.07044103990173864,0.9975423216819763,0.029705286026000977,0.099609375,128
head,,20,9,literal,1234,16384,16384,0.1,915965,256554,1,13.079126358032227,12.8617525100708,0.4047706127166748,0.031207162623497833,0.9996533393859863,0.02848595380783081,0.125,128
head,,21,3,literal,1234,16384,16384,0.1,915965,256554,1,4.916636943817139,4.973572731018066,0.18823501467704773,0.03806491891794684,0.9993417859077454,0.013029158115386963,0.0546875,128
head,,21,1,literal,1234,16384,16384,0.1,915965,256554,1,4.701957702636719,4.724507808685303,0.1259167343378067,0.026715577368117357,0.9996545910835266,0.00859212875366211,0.0322265625,128
head,,21,4,literal,1234,16384,16384,0.1,915965,256554,1,6.087161540985107,6.124270439147949,0.22183726727962494,0.036332719641813505,0.9993584752082825,0.015350818634033203,0.0546875,128
head,,21,5,literal,1234,16384,16384,0.1,915965,256554,1,4.625917911529541,4.657681465148926,0.23215869069099426,0.05001480164562146,0.9987726211547852,0.015266895294189453,0.080078125,128
head,,17,3,literal,1234,16384,16384,0.1,915965,256554,1,6.2437849044799805,6.237392902374268,0.16427059471607208,0.02632293157875856,0.9996540546417236,0.011628691107034683,0.04052734375,128
head,,23,4,literal,1234,16384,16384,0.1,915965,256554,1,7.84364652633667,7.732210159301758,0.5703982710838318,0.0732413353044988,0.997420072555542,0.039226897060871124,0.130859375,128
head,,20,3,literal,1234,16384,16384,0.1,915965,256554,1,5.004558086395264,4.972316741943359,0.22121214866638184,0.04434497825672705,0.9990377426147461,0.015961959958076477,0.0556640625,128
head,,21,2,literal,1234,16384,16384,0.1,915965,256554,1,6.0541582107543945,6.107632160186768,0.32035306096076965,0.052681891594876844,0.9986509680747986,0.022430777549743652,0.072265625,128
head,,22,8,literal,1234,16384,16384,0.1,915965,256554,1,2.0939412117004395,1.9320173263549805,0.23925170302391052,0.11885452905805215,0.9961658716201782,0.0156032033264637,0.10546875,128
head,,22,3,literal,1234,16384,16384,0.1,915965,256554,1,5.892635345458984,6.031837463378906,0.3809908628463745,0.0639006636107218,0.9982306361198425,0.026763439178466797,0.107421875,128
head,,17,8,literal,1234,16384,16384,0.1,915965,256554,1,4.464503288269043,4.410804271697998,0.13528642058372498,0.030486024212602582,0.9996085166931152,0.00964963436126709,0.0322265625,128
head,,18,1,literal,1234,16384,16384,0.1,915965,256554,1,2.254141330718994,2.291163206100464,0.215410053730011,0.09478355167847236,0.9956404566764832,0.015197545289993286,0.046875,128
head,,20,5,literal,1234,16384,16384,0.1,915965,256554,1,4.991346836090088,5.078388690948486,1.8574200868606567,0.36891139432078185,0.932096540927887,0.13281488418579102,0.4306640625,128
head,,20,0,literal,1234,16384,16384,0.1,915965,256554,1,4.3216552734375,4.3865227699279785,0.5078111290931702,0.1166285591691726,0.993309497833252,0.035451412200927734,0.119140625,128
head,,20,2,literal,1234,16384,16384,0.1,915965,256554,1,3.3299663066864014,3.296905994415283,0.3634660840034485,0.10969460930853431,0.9940332770347595,0.025486350059509277,0.080078125,128
head,,20,1,literal,1234,16384,16384,0.1,915965,256554,1,5.160032749176025,5.263773441314697,0.27568045258522034,0.052894393381318634,0.9987990856170654,0.018957138061523438,0.07421875,128
head,,20,10,literal,1234,16384,16384,0.1,915965,256554,1,3.7062509059906006,3.7657012939453125,0.2622205317020416,0.0701879574937031,0.9976633787155151,0.018085867166519165,0.078125,128
group,answer_address,,,literal,1235,16384,16384,0.1,822782,347875,3,12.038576126098633,10.951119422912598,8.398820877075195,0.7306596000081804,0.7369548082351685,0.24669469892978668,3.234375,384
group,non_address_core,,,literal,1235,16384,16384,0.1,822782,347875,16,29.923965454101562,29.916013717651367,1.1818938255310059,0.03950181273087445,0.9992203116416931,0.01781325414776802,0.315673828125,2048
group,strong13,,,literal,1235,16384,16384,0.1,822782,347875,13,29.015844345092773,28.587650299072266,8.365346908569336,0.2904458127148265,0.9579291343688965,0.06606882065534592,3.234375,1664
group,core19,,,literal,1235,16384,16384,0.1,822782,347875,19,32.25477981567383,31.857412338256836,8.481569290161133,0.2645852217873706,0.9650734066963196,0.053952425718307495,3.234375,2432
group,first_token_sink,,,literal,1235,16384,16384,0.1,822782,347875,6,12.272845268249512,12.347373008728027,0.4343528747558594,0.035284242395366934,0.9993958473205566,0.011142115108668804,0.06640625,768
group,query_tail,,,literal,1235,16384,16384,0.1,822782,347875,9,26.6226863861084,26.59027862548828,1.0696829557418823,0.040203847145475424,0.9991928935050964,0.0222817063331604,0.315673828125,1152
group,answer_address_inactive_control,,,literal,1235,16384,16384,0.1,822782,347875,3,8.665932655334473,8.664834022521973,0.4549771845340729,0.052505142212248244,0.9986218214035034,0.018316855654120445,0.072265625,384
group,query_tail_inactive_control,,,literal,1235,16384,16384,0.1,822782,347875,9,12.854284286499023,12.983966827392578,2.4095969200134277,0.18651393311352557,0.9826562404632568,0.03214769437909126,0.712890625,1152
head,,22,7,literal,1235,16384,16384,0.1,822782,347875,1,8.739177703857422,6.982832908630371,8.099431037902832,1.03033018327434,0.4877767860889435,0.5416274070739746,3.234375,128
head,,21,11,literal,1235,16384,16384,0.1,822782,347875,1,7.269678592681885,7.562972068786621,1.8021947145462036,0.24300372949898322,0.9712454080581665,0.11115768551826477,0.93359375,128
head,,22,10,literal,1235,16384,16384,0.1,822782,347875,1,3.9630637168884277,3.7374486923217773,1.300577998161316,0.3377899882625365,0.9446182250976562,0.08729898929595947,0.41015625,128
head,,20,7,literal,1235,16384,16384,0.1,822782,347875,1,13.131691932678223,13.24042797088623,0.39713388681411743,0.030117706749880267,0.9995805025100708,0.028362244367599487,0.09375,128
head,,18,3,literal,1235,16384,16384,0.1,822782,347875,1,4.195107460021973,4.2394866943359375,0.20865869522094727,0.0494768785320013,0.9988312721252441,0.014338761568069458,0.06640625,128
head,,17,10,literal,1235,16384,16384,0.1,822782,347875,1,3.0916168689727783,3.106145143508911,0.05920602008700371,0.01910561262848381,0.9998285174369812,0.0042674243450164795,0.0185546875,128
head,,20,8,literal,1235,16384,16384,0.1,822782,347875,1,10.809891700744629,10.792620658874512,0.2843649089336395,0.02632702198705308,0.9996546506881714,0.019915521144866943,0.0703125,128
head,,22,0,literal,1235,16384,16384,0.1,822782,347875,1,6.605629920959473,6.547945976257324,0.6352253556251526,0.09658595663853839,0.9953739643096924,0.04183816909790039,0.315673828125,128
head,,22,4,literal,1235,16384,16384,0.1,822782,347875,1,8.256098747253418,8.335172653198242,0.44924667477607727,0.05415458091582391,0.9985789060592651,0.030822306871414185,0.1826171875,128
head,,21,0,literal,1235,16384,16384,0.1,822782,347875,1,4.5246734619140625,4.499903202056885,0.09553995728492737,0.021173282879041636,0.9997909069061279,0.006548374891281128,0.0234375,128
head,,20,6,literal,1235,16384,16384,0.1,822782,347875,1,6.310697555541992,6.2659502029418945,0.1631101369857788,0.02593857125015668,0.999688982963562,0.011243224143981934,0.046875,128
head,,20,9,literal,1235,16384,16384,0.1,822782,347875,1,13.40847396850586,13.247093200683594,0.3958680331707001,0.029702465579368703,0.9996322989463806,0.027480125427246094,0.109375,128
head,,21,3,literal,1235,16384,16384,0.1,822782,347875,1,4.8201117515563965,4.83211088180542,0.12612734735012054,0.026134363481044382,0.9996616840362549,0.008826732635498047,0.032470703125,128
head,,21,1,literal,1235,16384,16384,0.1,822782,347875,1,4.596768379211426,4.6030144691467285,0.1762377917766571,0.03831346775931989,0.9992668628692627,0.012466728687286377,0.040771484375,128
head,,21,4,literal,1235,16384,16384,0.1,822782,347875,1,6.004484176635742,5.955467700958252,0.25296100974082947,0.04230134240167496,0.9991388916969299,0.01762402057647705,0.05859375,128
head,,21,5,literal,1235,16384,16384,0.1,822782,347875,1,4.477700710296631,4.519886493682861,0.20747825503349304,0.046118642771637415,0.9989804625511169,0.014463456347584724,0.04345703125,128
head,,17,3,literal,1235,16384,16384,0.1,822782,347875,1,6.591012001037598,6.5827131271362305,0.2028024047613144,0.03078892307045233,0.9995267987251282,0.01406070776283741,0.0546875,128
head,,23,4,literal,1235,16384,16384,0.1,822782,347875,1,7.495224475860596,7.589066982269287,0.29328155517578125,0.03888569191199408,0.9993215203285217,0.02027997374534607,0.06640625,128
head,,20,3,literal,1235,16384,16384,0.1,822782,347875,1,5.198324680328369,5.181677341461182,0.1797923892736435,0.034642072110626934,0.9994051456451416,0.012474298477172852,0.052734375,128
head,,21,2,literal,1235,16384,16384,0.1,822782,347875,1,5.973043441772461,5.955220699310303,0.2800247073173523,0.046951459827738795,0.9989022016525269,0.01991710066795349,0.072265625,128
head,,22,8,literal,1235,16384,16384,0.1,822782,347875,1,2.207895278930664,2.356065511703491,0.18862205743789673,0.08265717699633786,0.9986904859542847,0.0133209228515625,0.0546875,128
head,,22,3,literal,1235,16384,16384,0.1,822782,347875,1,5.8776140213012695,5.8364081382751465,0.3049789369106293,0.052070746111966965,0.9986692070960999,0.021712541580200195,0.06640625,128
head,,17,8,literal,1235,16384,16384,0.1,822782,347875,1,4.3536152839660645,4.309374809265137,0.09888064116239548,0.02282829371804443,0.9997915625572205,0.006682753562927246,0.025390625,128
head,,18,1,literal,1235,16384,16384,0.1,822782,347875,1,2.2066516876220703,2.2080421447753906,0.11096014827489853,0.05026855881176252,0.9987368583679199,0.00752788782119751,0.041259765625,128
head,,20,5,literal,1235,16384,16384,0.1,822782,347875,1,5.215971946716309,5.602653980255127,2.286900758743286,0.4227710199392171,0.9130764007568359,0.15133553743362427,0.712890625,128
head,,20,0,literal,1235,16384,16384,0.1,822782,347875,1,4.679603099822998,4.619617462158203,0.3623402714729309,0.07792917031225555,0.9970466494560242,0.02547094225883484,0.09765625,128
head,,20,2,literal,1235,16384,16384,0.1,822782,347875,1,3.058955192565918,3.0801589488983154,0.34456130862236023,0.11225114916667091,0.9937236905097961,0.02405083179473877,0.1134033203125,128
head,,20,1,literal,1235,16384,16384,0.1,822782,347875,1,5.427749156951904,5.374786376953125,0.3824773132801056,0.07081250731916697,0.9975407123565674,0.02694988250732422,0.09765625,128
head,,20,10,literal,1235,16384,16384,0.1,822782,347875,1,3.750397205352783,3.7968714237213135,0.17105785012245178,0.045329736764235795,0.9990483522415161,0.012277960777282715,0.04296875,128
group,answer_address,,,literal,1236,16384,16384,0.1,659279,262639,3,13.045846939086914,9.748537063598633,9.362807273864746,0.8215012323001715,0.6981005072593689,0.27703413367271423,2.732421875,384
group,non_address_core,,,literal,1236,16384,16384,0.1,659279,262639,16,29.88191795349121,29.7963924407959,1.4194597005844116,0.047570371587473556,0.9988729357719421,0.01988949067890644,0.4462890625,2048
group,strong13,,,literal,1236,16384,16384,0.1,659279,262639,13,29.487464904785156,28.0861873626709,9.34201717376709,0.3245240420173148,0.9484966397285461,0.07479898631572723,2.732421875,1664
group,core19,,,literal,1236,16384,16384,0.1,659279,262639,19,32.605567932128906,31.35057830810547,9.469794273376465,0.2961339864914838,0.956906259059906,0.060491275042295456,2.732421875,2432
group,first_token_sink,,,literal,1236,16384,16384,0.1,659279,262639,6,12.245071411132812,12.34980297088623,0.44183066487312317,0.03592867830999285,0.9993909001350403,0.011060751043260098,0.09375,768
group,query_tail,,,literal,1236,16384,16384,0.1,659279,262639,9,26.55402374267578,26.438074111938477,1.3148866891860962,0.04962576468640798,0.9987785220146179,0.025845535099506378,0.4462890625,1152
group,answer_address_inactive_control,,,literal,1236,16384,16384,0.1,659279,262639,3,8.663400650024414,8.729716300964355,0.5254113078117371,0.060416003559599855,0.9982040524482727,0.02075374126434326,0.101318359375,384
group,query_tail_inactive_control,,,literal,1236,16384,16384,0.1,659279,262639,9,12.854280471801758,13.080718994140625,2.4526190757751465,0.18913584933717886,0.9822652339935303,0.03271658718585968,0.5546875,1152
head,,22,7,literal,1236,16384,16384,0.1,659279,262639,1,10.362320899963379,5.71564245223999,9.048782348632812,1.1256130083656077,0.4910385310649872,0.6032915115356445,2.732421875,128
head,,21,11,literal,1236,16384,16384,0.1,659279,262639,1,7.078866481781006,6.970847129821777,1.9155138731002808,0.2726765720716723,0.9629398584365845,0.130282461643219,0.7236328125,128
head,,22,10,literal,1236,16384,16384,0.1,659279,262639,1,3.564561605453491,3.71115779876709,1.4534491300582886,0.39953413519909947,0.9209660887718201,0.09752844274044037,0.4375,128
head,,20,7,literal,1236,16384,16384,0.1,659279,262639,1,13.082283973693848,13.171609878540039,0.356441468000412,0.027153417318329195,0.9996544718742371,0.02479839324951172,0.078125,128
head,,18,3,literal,1236,16384,16384,0.1,659279,262639,1,4.398472785949707,4.549891471862793,0.3012474775314331,0.06733017763965624,0.9983053803443909,0.021411627531051636,0.08203125,128
head,,17,10,literal,1236,16384,16384,0.1,659279,262639,1,3.1788337230682373,3.162693977355957,0.07476222515106201,0.02357861659929706,0.9997349977493286,0.0051129162311553955,0.0186767578125,128
head,,20,8,literal,1236,16384,16384,0.1,659279,262639,1,10.53971004486084,10.440568923950195,0.27915361523628235,0.026611048942796985,0.9996906518936157,0.019272804260253906,0.078125,128
head,,22,0,literal,1236,16384,16384,0.1,659279,262639,1,7.296298503875732,7.259043216705322,0.856650710105896,0.11770946042367436,0.9930853843688965,0.05449414253234863,0.4462890625,128
head,,22,4,literal,1236,16384,16384,0.1,659279,262639,1,8.241497039794922,8.13291072845459,0.6705889701843262,0.08190695867298714,0.9967334866523743,0.045507073402404785,0.2333984375,128
head,,21,0,literal,1236,16384,16384,0.1,659279,262639,1,4.461014747619629,4.475987911224365,0.16342023015022278,0.03657159707533561,0.9993370771408081,0.009109720587730408,0.087890625,128
head,,20,6,literal,1236,16384,16384,0.1,659279,262639,1,5.949955940246582,5.881347179412842,0.22855862975120544,0.03863625628379382,0.9993208646774292,0.015495896339416504,0.05078125,128
head,,20,9,literal,1236,16384,16384,0.1,659279,262639,1,13.372017860412598,13.245687484741211,0.35244879126548767,0.026482282127272612,0.9996943473815918,0.024931013584136963,0.078125,128
head,,21,3,literal,1236,16384,16384,0.1,659279,262639,1,4.912938117980957,4.925387859344482,0.1316627711057663,0.02676527925771351,0.9996449947357178,0.009435528889298439,0.03125,128
head,,21,1,literal,1236,16384,16384,0.1,659279,262639,1,4.575037479400635,4.604518890380859,0.13526485860347748,0.029470892307772223,0.9995864629745483,0.00924372673034668,0.046875,128
head,,21,4,literal,1236,16384,16384,0.1,659279,262639,1,6.153960227966309,6.0279107093811035,0.3012053966522217,0.049451418128028335,0.9989911913871765,0.019257545471191406,0.109375,128
head,,21,5,literal,1236,16384,16384,0.1,659279,262639,1,4.510652542114258,4.498588562011719,0.1564319133758545,0.03472699011334331,0.9994006752967834,0.011232137680053711,0.0361328125,128
head,,17,3,literal,1236,16384,16384,0.1,659279,262639,1,6.391904830932617,6.288886547088623,0.21069809794425964,0.033231064475904626,0.9995797276496887,0.014504313468933105,0.0546875,128
head,,23,4,literal,1236,16384,16384,0.1,659279,262639,1,7.383917331695557,7.535396575927734,0.32064956426620483,0.04298449194803297,0.9992823600769043,0.022230472415685654,0.09375,128
head,,20,3,literal,1236,16384,16384,0.1,659279,262639,1,5.225958347320557,5.229452133178711,0.1697251945734024,0.03246648132848777,0.9994731545448303,0.012194544076919556,0.03515625,128
head,,21,2,literal,1236,16384,16384,0.1,659279,262639,1,6.023472309112549,5.970434188842773,0.36693164706230164,0.06118634443662785,0.998167097568512,0.02646780014038086,0.083984375,128
head,,22,8,literal,1236,16384,16384,0.1,659279,262639,1,2.2319610118865967,2.383920669555664,0.19767679274082184,0.08565071914020833,0.9984979033470154,0.013873517513275146,0.05078125,128
head,,22,3,literal,1236,16384,16384,0.1,659279,262639,1,5.8129730224609375,5.905826091766357,0.31990957260131836,0.054597671567375834,0.998634934425354,0.02191990613937378,0.101318359375,128
head,,17,8,literal,1236,16384,16384,0.1,659279,262639,1,4.435975074768066,4.418887615203857,0.11052947491407394,0.02496469539595411,0.999695897102356,0.007752895355224609,0.025390625,128
head,,18,1,literal,1236,16384,16384,0.1,659279,262639,1,2.251246452331543,2.262599468231201,0.15795239806175232,0.06998572872955322,0.9975636005401611,0.011359930038452148,0.0390625,128
head,,20,5,literal,1236,16384,16384,0.1,659279,262639,1,5.01101541519165,5.5537428855896,2.3493638038635254,0.44475486082626103,0.9061269164085388,0.16738644242286682,0.5546875,128
head,,20,0,literal,1236,16384,16384,0.1,659279,262639,1,4.6782965660095215,4.659761905670166,0.21777814626693726,0.046643131851746546,0.9989200830459595,0.015546977519989014,0.052734375,128
head,,20,2,literal,1236,16384,16384,0.1,659279,262639,1,3.396378755569458,3.2581429481506348,0.4584095776081085,0.13777386204987288,0.9913685917854309,0.03232342004776001,0.091796875,128
head,,20,1,literal,1236,16384,16384,0.1,659279,262639,1,5.405204772949219,5.40842342376709,0.1578281670808792,0.029190603599410912,0.9995741248130798,0.011281251907348633,0.0390625,128
head,,20,10,literal,1236,16384,16384,0.1,659279,262639,1,3.7370998859405518,3.6706228256225586,0.1864675134420395,0.05034408567992762,0.9988937377929688,0.013004958629608154,0.043701171875,128
group,answer_address,,,literal,1237,16384,16383,0.1,255903,368766,3,10.385083198547363,11.505118370056152,7.719969272613525,0.7053356040070508,0.755847692489624,0.24753226339817047,2.720703125,384
group,non_address_core,,,literal,1237,16384,16383,0.1,255903,368766,16,29.519187927246094,29.475156784057617,1.4893512725830078,0.05049132352842757,0.9987269639968872,0.020596256479620934,0.404296875,2048
group,strong13,,,literal,1237,16384,16383,0.1,255903,368766,13,28.064180374145508,28.485641479492188,7.336255073547363,0.2594616510918484,0.966449499130249,0.062140706926584244,2.720703125,1664
group,core19,,,literal,1237,16384,16383,0.1,255903,368766,19,31.292688369750977,31.640995025634766,7.862318515777588,0.2498604274083868,0.9688457250595093,0.05642825737595558,2.720703125,2432
group,first_token_sink,,,literal,1237,16384,16383,0.1,255903,368766,6,12.362638473510742,12.2537202835083,0.5142365097999573,0.04178006299598061,0.9991663098335266,0.013852155767381191,0.06640625,768
group,query_tail,,,literal,1237,16384,16383,0.1,255903,368766,9,26.131412506103516,26.11241340637207,1.3641514778137207,0.052222495347070956,0.9986369013786316,0.025068528950214386,0.404296875,1152
group,answer_address_inactive_control,,,literal,1237,16384,16383,0.1,255903,368766,3,8.874725341796875,8.793072700500488,0.6031474471092224,0.06827647063491048,0.9977118372917175,0.0217729564756155,0.1171875,384
group,query_tail_inactive_control,,,literal,1237,16384,16383,0.1,255903,368766,9,13.174968719482422,12.921612739562988,2.8035800457000732,0.2148618622787711,0.9771038889884949,0.036058057099580765,0.849609375,1152
head,,22,7,literal,1237,16384,16383,0.1,255903,368766,1,6.6219482421875,8.168975830078125,6.947890281677246,0.9394802174267387,0.5759286880493164,0.4437267780303955,2.720703125,128
head,,21,11,literal,1237,16384,16383,0.1,255903,368766,1,6.9723076820373535,7.211187362670898,1.9031351804733276,0.2683591279123226,0.9645488858222961,0.11773014068603516,0.6956787109375,128
head,,22,10,literal,1237,16384,16383,0.1,255903,368766,1,3.9225876331329346,3.6924750804901123,2.7753968238830566,0.7289229066801988,0.7359209060668945,0.18113988637924194,0.962890625,128
head,,20,7,literal,1237,16384,16383,0.1,255903,368766,1,13.036986351013184,12.970366477966309,0.378810316324234,0.029131016817838758,0.9995889067649841,0.026092529296875,0.0859375,128
head,,18,3,literal,1237,16384,16383,0.1,255903,368766,1,4.0911126136779785,4.008965492248535,0.24617917835712433,0.06078439618427989,0.9983581304550171,0.01752859354019165,0.0625,128
head,,17,10,literal,1237,16384,16383,0.1,255903,368766,1,3.1095590591430664,3.0951926708221436,0.07449840754270554,0.02401334035104842,0.9997224807739258,0.005090504884719849,0.0205078125,128
head,,20,8,literal,1237,16384,16383,0.1,255903,368766,1,10.255088806152344,10.313395500183105,0.26123031973838806,0.02540102769341391,0.9996934533119202,0.018440961837768555,0.0546875,128
head,,22,0,literal,1237,16384,16383,0.1,255903,368766,1,7.466950416564941,7.231270790100098,0.9917652010917664,0.13495037081657768,0.9914062023162842,0.061046600341796875,0.404296875,128
head,,22,4,literal,1237,16384,16383,0.1,255903,368766,1,8.164563179016113,8.260068893432617,0.6315116882324219,0.07689812294690514,0.9971108436584473,0.04212576150894165,0.2109375,128
head,,21,0,literal,1237,16384,16383,0.1,255903,368766,1,4.412097930908203,4.409054279327393,0.13679704070091248,0.031015685352800162,0.9995193481445312,0.009335905313491821,0.046875,128
head,,20,6,literal,1237,16384,16383,0.1,255903,368766,1,6.175361633300781,6.207895755767822,0.13871021568775177,0.022402864017055654,0.9997628331184387,0.00935506820678711,0.04296875,128
head,,20,9,literal,1237,16384,16383,0.1,255903,368766,1,12.9409761428833,13.01045036315918,0.32993754744529724,0.02542731493919806,0.9996911287307739,0.022751331329345703,0.08203125,128
head,,21,3,literal,1237,16384,16383,0.1,255903,368766,1,4.952451705932617,4.847362995147705,0.27469733357429504,0.05606174033964391,0.9986583590507507,0.01949140429496765,0.0625,128
head,,21,1,literal,1237,16384,16383,0.1,255903,368766,1,4.646069049835205,4.602564811706543,0.20734046399593353,0.044836992598033254,0.9990390539169312,0.015113621950149536,0.05078125,128
head,,21,4,literal,1237,16384,16383,0.1,255903,368766,1,5.9747114181518555,6.064101696014404,0.30466166138648987,0.05061323877982452,0.9988293647766113,0.020810425281524658,0.078125,128
head,,21,5,literal,1237,16384,16383,0.1,255903,368766,1,4.455959320068359,4.483921051025391,0.22630921006202698,0.05062913611098784,0.9987379312515259,0.01574348658323288,0.05859375,128
head,,17,3,literal,1237,16384,16383,0.1,255903,368766,1,6.435580730438232,6.351279258728027,0.18669232726097107,0.029200652454026588,0.9996607303619385,0.01326829195022583,0.046875,128
head,,23,4,literal,1237,16384,16383,0.1,255903,368766,1,7.5980634689331055,7.506505012512207,0.26553937792778015,0.035160140887702,0.9994553327560425,0.01833800971508026,0.06640625,128
head,,20,3,literal,1237,16384,16383,0.1,255903,368766,1,4.641952037811279,4.7456769943237305,0.20786547660827637,0.04428497885818181,0.9992634654045105,0.015007615089416504,0.0546875,128
head,,21,2,literal,1237,16384,16383,0.1,255903,368766,1,6.089746475219727,6.040003776550293,0.4667263925075531,0.07695564753106876,0.9970724582672119,0.03256368637084961,0.1171875,128
head,,22,8,literal,1237,16384,16383,0.1,255903,368766,1,1.9564753770828247,2.0303232669830322,0.13279183208942413,0.06661577066957113,0.998466968536377,0.009446907788515091,0.033203125,128
head,,22,3,literal,1237,16384,16383,0.1,255903,368766,1,6.152068614959717,6.059229850769043,0.3582172691822052,0.05866980815963982,0.9983944892883301,0.023308277130126953,0.109375,128
head,,17,8,literal,1237,16384,16383,0.1,255903,368766,1,4.533229827880859,4.4998459815979,0.11570189893245697,0.025617386895180585,0.9996994137763977,0.008356153964996338,0.0244140625,128
head,,18,1,literal,1237,16384,16383,0.1,255903,368766,1,2.223888397216797,2.1944427490234375,0.23475567996501923,0.10626441169525461,0.9944425225257874,0.016600430011749268,0.0556640625,128
head,,20,5,literal,1237,16384,16383,0.1,255903,368766,1,5.4791107177734375,5.052063941955566,2.6719064712524414,0.50742800448838,0.8743405938148499,0.17535941302776337,0.849609375,128
head,,20,0,literal,1237,16384,16383,0.1,255903,368766,1,4.694546699523926,4.609426975250244,0.41276922821998596,0.0887296638293648,0.9962306022644043,0.02938556671142578,0.08984375,128
head,,20,2,literal,1237,16384,16383,0.1,255903,368766,1,3.3845608234405518,3.230976104736328,0.5294197201728821,0.160053439628756,0.9882630705833435,0.039314329624176025,0.10107421875,128
head,,20,1,literal,1237,16384,16383,0.1,255903,368766,1,5.488982200622559,5.521322250366211,0.10383280366659164,0.018861023167668547,0.9998392462730408,0.007344245910644531,0.0234375,128
head,,20,10,literal,1237,16384,16383,0.1,255903,368766,1,3.572765827178955,3.656920909881592,0.21232645213603973,0.0587373865170727,0.99854576587677,0.015407197177410126,0.05859375,128
group,answer_address,,,literal,1238,16384,16384,0.1,127404,655198,3,10.40884017944336,13.251188278198242,10.118885040283203,0.8553569627694217,0.6581120491027832,0.29345205426216125,4.4375,384
