group,variant,seed,target_tokens,actual_tokens,needle_frac,gold,n_heads,baseline_logprob,ablated_logprob,delta_logprob
answer_address_inactive_control,literal,1240,16384,16384,0.1,779361,3,-1.9389578501383464,-1.9075781504313152,0.03137969970703125
query_tail_inactive_control,literal,1240,16384,16384,0.1,779361,9,-1.9389578501383464,-1.9075345993041992,0.03142325083414721
answer_address,literal,1241,16384,16384,0.1,731022,3,-1.9392711321512859,-2.085728963216146,-0.1464578310648601
non_address_core,literal,1241,16384,16384,0.1,731022,16,-1.9392711321512859,-3.543214956919352,-1.6039438247680662
strong13,literal,1241,16384,16384,0.1,731022,13,-1.9392711321512859,-3.4397427241007485,-1.5004715919494627
core19,literal,1241,16384,16384,0.1,731022,19,-1.9392711321512859,-3.6059322357177734,-1.6666611035664876
first_token_sink,literal,1241,16384,16384,0.1,731022,6,-1.9392711321512859,-2.460326830546061,-0.5210556983947752
query_tail,literal,1241,16384,16384,0.1,731022,9,-1.9392711321512859,-3.0641743342081704,-1.1249032020568845
answer_address_inactive_control,literal,1241,16384,16384,0.1,731022,3,-1.9392711321512859,-1.949707825978597,-0.01043669382731105
query_tail_inactive_control,literal,1241,16384,16384,0.1,731022,9,-1.9392711321512859,-1.897574742635091,0.04169638951619481
answer_address,alias,101234,16384,16384,0.1,476403,3,-2.044523239135742,-2.23576291402181,-0.19123967488606786
non_address_core,alias,101234,16384,16384,0.1,476403,16,-2.044523239135742,-3.400848388671875,-1.3563251495361328
strong13,alias,101234,16384,16384,0.1,476403,13,-2.044523239135742,-3.547880172729492,-1.50335693359375
core19,alias,101234,16384,16384,0.1,476403,19,-2.044523239135742,-3.463895797729492,-1.41937255859375
first_token_sink,alias,101234,16384,16384,0.1,476403,6,-2.044523239135742,-2.503682772318522,-0.4591595331827798
query_tail,alias,101234,16384,16384,0.1,476403,9,-2.044523239135742,-3.150857925415039,-1.1063346862792969
answer_address_inactive_control,alias,101234,16384,16384,0.1,476403,3,-2.044523239135742,-2.0236873626708984,0.02083587646484375
query_tail_inactive_control,alias,101234,16384,16384,0.1,476403,9,-2.044523239135742,-2.159340222676595,-0.11481698354085301
answer_address,alias,101235,16384,16384,0.1,419257,3,-2.011960983276367,-2.243230183919271,-0.2312692006429038
non_address_core,alias,101235,16384,16384,0.1,419257,16,-2.011960983276367,-3.357272466023763,-1.345311482747396
strong13,alias,101235,16384,16384,0.1,419257,13,-2.011960983276367,-3.691558837890625,-1.6795978546142578
core19,alias,101235,16384,16384,0.1,419257,19,-2.011960983276367,-3.5037562052408853,-1.491795221964518
first_token_sink,alias,101235,16384,16384,0.1,419257,6,-2.011960983276367,-2.366143226623535,-0.35418224334716797
query_tail,alias,101235,16384,16384,0.1,419257,9,-2.011960983276367,-3.1906153361002603,-1.178654352823893
answer_address_inactive_control,alias,101235,16384,16384,0.1,419257,3,-2.011960983276367,-1.9910866419474285,0.020874341328938728
query_tail_inactive_control,alias,101235,16384,16384,0.1,419257,9,-2.011960983276367,-2.074375788370768,-0.062414805094400894
answer_address,alias,101236,16384,16384,0.1,896301,3,-1.8371953964233398,-2.1943995157877603,-0.3572041193644204
non_address_core,alias,101236,16384,16384,0.1,896301,16,-1.8371953964233398,-3.254924774169922,-1.417729377746582
strong13,alias,101236,16384,16384,0.1,896301,13,-1.8371953964233398,-3.5907071431477866,-1.7535117467244468
core19,alias,101236,16384,16384,0.1,896301,19,-1.8371953964233398,-3.5687484741210938,-1.731553077697754
first_token_sink,alias,101236,16384,16384,0.1,896301,6,-1.8371953964233398,-2.264346440633138,-0.4271510442097983
query_tail,alias,101236,16384,16384,0.1,896301,9,-1.8371953964233398,-2.9424521128336587,-1.1052567164103189
answer_address_inactive_control,alias,101236,16384,16384,0.1,896301,3,-1.8371953964233398,-1.8582954406738281,-0.02110004425048828
query_tail_inactive_control,alias,101236,16384,16384,0.1,896301,9,-1.8371953964233398,-1.8998149236043294,-0.06261952718098951
answer_address,alias,101237,16384,16384,0.1,847571,3,-1.9197511672973633,-2.3068345387776694,-0.38708337148030614
non_address_core,alias,101237,16384,16384,0.1,847571,16,-1.9197511672973633,-3.4413172403971353,-1.521566073099772
strong13,alias,101237,16384,16384,0.1,847571,13,-1.9197511672973633,-3.7135035196940103,-1.793752352396647
core19,alias,101237,16384,16384,0.1,847571,19,-1.9197511672973633,-3.691951115926107,-1.7721999486287436
first_token_sink,alias,101237,16384,16384,0.1,847571,6,-1.9197511672973633,-2.3047167460123696,-0.38496557871500636
query_tail,alias,101237,16384,16384,0.1,847571,9,-1.9197511672973633,-3.066558837890625,-1.1468076705932617
answer_address_inactive_control,alias,101237,16384,16384,0.1,847571,3,-1.9197511672973633,-1.8884960810343425,0.03125508626302076
query_tail_inactive_control,alias,101237,16384,16384,0.1,847571,9,-1.9197511672973633,-1.9717547098795574,-0.052003542582194084
answer_address,alias,101238,16384,16384,0.1,223928,3,-1.9055240948994954,-2.1875575383504233,-0.28203344345092796
non_address_core,alias,101238,16384,16384,0.1,223928,16,-1.9055240948994954,-3.6367475986480713,-1.731223503748576
strong13,alias,101238,16384,16384,0.1,223928,13,-1.9055240948994954,-3.484461943308512,-1.5789378484090169
core19,alias,101238,16384,16384,0.1,223928,19,-1.9055240948994954,-3.7321203549702964,-1.826596260070801
first_token_sink,alias,101238,16384,16384,0.1,223928,6,-1.9055240948994954,-2.2935503323872886,-0.3880262374877932
query_tail,alias,101238,16384,16384,0.1,223928,9,-1.9055240948994954,-2.9069596926371255,-1.0014355977376301
answer_address_inactive_control,alias,101238,16384,16384,0.1,223928,3,-1.9055240948994954,-1.8859620094299316,0.019562085469563728
query_tail_inactive_control,alias,101238,16384,16384,0.1,223928,9,-1.9055240948994954,-1.9748698870340984,-0.06934579213460301
answer_address,alias,101239,16384,16385,0.1,548522,3,-2.001283645629883,-2.095773537953695,-0.094489892323812
non_address_core,alias,101239,16384,16385,0.1,548522,16,-2.001283645629883,-3.2105164527893066,-1.2092328071594238
strong13,alias,101239,16384,16385,0.1,548522,13,-2.001283645629883,-3.335572083791097,-1.3342884381612143
core19,alias,101239,16384,16385,0.1,548522,19,-2.001283645629883,-3.3572088877360025,-1.3559252421061196
first_token_sink,alias,101239,16384,16385,0.1,548522,6,-2.001283645629883,-2.334524949391683,-0.3332413037618003
query_tail,alias,101239,16384,16385,0.1,548522,9,-2.001283645629883,-2.918579896291097,-0.9172962506612143
answer_address_inactive_control,alias,101239,16384,16385,0.1,548522,3,-2.001283645629883,-1.959642728169759,0.04164091746012377
query_tail_inactive_control,alias,101239,16384,16385,0.1,548522,9,-2.001283645629883,-2.0742514928181968,-0.07296784718831395
answer_address,alias,101240,16384,16384,0.1,890717,3,-1.9708439509073894,-2.305215835571289,-0.33437188466389967
non_address_core,alias,101240,16384,16384,0.1,890717,16,-1.9708439509073894,-3.2317654291788735,-1.2609214782714842
strong13,alias,101240,16384,16384,0.1,890717,13,-1.9708439509073894,-3.6076107025146484,-1.636766751607259
core19,alias,101240,16384,16384,0.1,890717,19,-1.9708439509073894,-3.54469362894694,-1.5738496780395506
first_token_sink,alias,101240,16384,16384,0.1,890717,6,-1.9708439509073894,-2.3559977213541665,-0.3851537704467771
query_tail,alias,101240,16384,16384,0.1,890717,9,-1.9708439509073894,-2.960788091023763,-0.9899441401163738
answer_address_inactive_control,alias,101240,16384,16384,0.1,890717,3,-1.9708439509073894,-1.96026611328125,0.010577837626139397
query_tail_inactive_control,alias,101240,16384,16384,0.1,890717,9,-1.9708439509073894,-2.022756576538086,-0.05191262563069654
answer_address,alias,101241,16384,16384,0.1,184514,3,-1.9508967399597168,-2.0579808553059897,-0.10708411534627293
non_address_core,alias,101241,16384,16384,0.1,184514,16,-1.9508967399597168,-3.35896905263265,-1.408072312672933
strong13,alias,101241,16384,16384,0.1,184514,13,-1.9508967399597168,-3.48316224416097,-1.5322655042012534
core19,alias,101241,16384,16384,0.1,184514,19,-1.9508967399597168,-3.4844948450724282,-1.5335981051127114
first_token_sink,alias,101241,16384,16384,0.1,184514,6,-1.9508967399597168,-2.3164567947387695,-0.36556005477905273
query_tail,alias,101241,16384,16384,0.1,184514,9,-1.9508967399597168,-2.9652657508850098,-1.014369010925293
answer_address_inactive_control,alias,101241,16384,16384,0.1,184514,3,-1.9508967399597168,-1.9199466705322266,0.030950069427490234
query_tail_inactive_control,alias,101241,16384,16384,0.1,184514,9,-1.9508967399597168,-2.002795855204264,-0.05189911524454738
answer_address,paraphrase,201234,16384,16384,0.1,193786,3,-2.302491823832194,-2.3860517342885337,-0.08355991045633981
non_address_core,paraphrase,201234,16384,16384,0.1,193786,16,-2.302491823832194,-3.4585888385772705,-1.1560970147450766
strong13,paraphrase,201234,16384,16384,0.1,193786,13,-2.302491823832194,-3.3546152909596763,-1.0521234671274824
core19,paraphrase,201234,16384,16384,0.1,193786,19,-2.302491823832194,-3.5628217856089273,-1.2603299617767334
first_token_sink,paraphrase,201234,16384,16384,0.1,193786,6,-2.302491823832194,-2.687847057978312,-0.38535523414611816
query_tail,paraphrase,201234,16384,16384,0.1,193786,9,-2.302491823832194,-3.187979221343994,-0.8854873975118003
answer_address_inactive_control,paraphrase,201234,16384,16384,0.1,193786,3,-2.302491823832194,-2.271215279897054,0.03127654393513968
query_tail_inactive_control,paraphrase,201234,16384,16384,0.1,193786,9,-2.302491823832194,-2.3336854775746665,-0.031193653742472627
answer_address,paraphrase,201235,16384,16383,0.1,207278,3,-2.2962684631347656,-2.5074679851531982,-0.21119952201843262
non_address_core,paraphrase,201235,16384,16383,0.1,207278,16,-2.2962684631347656,-3.6077282428741455,-1.3114597797393799
strong13,paraphrase,201235,16384,16383,0.1,207278,13,-2.2962684631347656,-3.52545166015625,-1.2291831970214844
core19,paraphrase,201235,16384,16383,0.1,207278,19,-2.2962684631347656,-3.6486689249674478,-1.3524004618326821
first_token_sink,paraphrase,201235,16384,16383,0.1,207278,6,-2.2962684631347656,-2.754077593485514,-0.45780913035074855
query_tail,paraphrase,201235,16384,16383,0.1,207278,9,-2.2962684631347656,-3.3815749486287436,-1.085306485493978
answer_address_inactive_control,paraphrase,201235,16384,16383,0.1,207278,3,-2.2962684631347656,-2.255167325337728,0.04110113779703761
query_tail_inactive_control,paraphrase,201235,16384,16383,0.1,207278,9,-2.2962684631347656,-2.275423208872477,0.02084525426228856
answer_address,paraphrase,201236,16384,16384,0.1,331504,3,-2.219777981440226,-2.4906707604726157,-0.2708927790323896
non_address_core,paraphrase,201236,16384,16384,0.1,331504,16,-2.219777981440226,-3.5632036129633584,-1.3434256315231323
strong13,paraphrase,201236,16384,16384,0.1,331504,13,-2.219777981440226,-3.4387890497843423,-1.2190110683441162
core19,paraphrase,201236,16384,16384,0.1,331504,19,-2.219777981440226,-3.5841704607009888,-1.3643924792607627
first_token_sink,paraphrase,201236,16384,16384,0.1,331504,6,-2.219777981440226,-2.459143082300822,-0.2393651008605957
query_tail,paraphrase,201236,16384,16384,0.1,331504,9,-2.219777981440226,-3.355170806248983,-1.1353928248087568
answer_address_inactive_control,paraphrase,201236,16384,16384,0.1,331504,3,-2.219777981440226,-2.146722396214803,0.07305558522542288
query_tail_inactive_control,paraphrase,201236,16384,16384,0.1,331504,9,-2.219777981440226,-2.271671772003174,-0.05189379056294774
answer_address,paraphrase,201237,16384,16383,0.1,888821,3,-2.0939553578694663,-2.36482572555542,-0.27087036768595363
non_address_core,paraphrase,201237,16384,16383,0.1,888821,16,-2.0939553578694663,-3.437637766202291,-1.3436824083328247
strong13,paraphrase,201237,16384,16383,0.1,888821,13,-2.0939553578694663,-3.312736431757609,-1.2187810738881426
core19,paraphrase,201237,16384,16383,0.1,888821,19,-2.0939553578694663,-3.6459911664326987,-1.5520358085632324
first_token_sink,paraphrase,201237,16384,16383,0.1,888821,6,-2.0939553578694663,-2.416853348414103,-0.32289799054463675
query_tail,paraphrase,201237,16384,16383,0.1,888821,9,-2.0939553578694663,-3.312696615854899,-1.2187412579854326
answer_address_inactive_control,paraphrase,201237,16384,16383,0.1,888821,3,-2.0939553578694663,-2.0627034505208335,0.03125190734863281
query_tail_inactive_control,paraphrase,201237,16384,16383,0.1,888821,9,-2.0939553578694663,-2.1877125104268393,-0.09375715255737305
answer_address,paraphrase,201238,16384,16384,0.1,987809,3,-2.0210951964060464,-2.2712066968282065,-0.2501115004221601
non_address_core,paraphrase,201238,16384,16384,0.1,987809,16,-2.0210951964060464,-2.958535114924113,-0.9374399185180664
strong13,paraphrase,201238,16384,16384,0.1,987809,13,-2.0210951964060464,-3.021193345387777,-1.0000981489817304
core19,paraphrase,201238,16384,16384,0.1,987809,19,-2.0210951964060464,-3.2502543131510415,-1.2291591167449951
first_token_sink,paraphrase,201238,16384,16384,0.1,987809,6,-2.0210951964060464,-2.218986431757609,-0.1978912353515625
query_tail,paraphrase,201238,16384,16384,0.1,987809,9,-2.0210951964060464,-2.9794325828552246,-0.9583373864491782
answer_address_inactive_control,paraphrase,201238,16384,16384,0.1,987809,3,-2.0210951964060464,-1.9898338317871094,0.031261364618937026
query_tail_inactive_control,paraphrase,201238,16384,16384,0.1,987809,9,-2.0210951964060464,-2.114836851755778,-0.09374165534973145
answer_address,paraphrase,201239,16384,16384,0.1,845811,3,-2.0629876454671225,-2.4173099199930825,-0.35432227452596
non_address_core,paraphrase,201239,16384,16384,0.1,845811,16,-2.0629876454671225,-3.458639065424601,-1.3956514199574785
strong13,paraphrase,201239,16384,16384,0.1,845811,13,-2.0629876454671225,-3.292216936747233,-1.2292292912801104
core19,paraphrase,201239,16384,16384,0.1,845811,19,-2.0629876454671225,-3.6670103073120117,-1.6040226618448892
first_token_sink,paraphrase,201239,16384,16384,0.1,845811,6,-2.0629876454671225,-2.3650256792704263,-0.30203803380330374
query_tail,paraphrase,201239,16384,16384,0.1,845811,9,-2.0629876454671225,-3.250437100728353,-1.1874494552612305
answer_address_inactive_control,paraphrase,201239,16384,16384,0.1,845811,3,-2.0629876454671225,-2.0317281087239585,0.03125953674316406
query_tail_inactive_control,paraphrase,201239,16384,16384,0.1,845811,9,-2.0629876454671225,-2.1776510874430337,-0.11466344197591116
answer_address,paraphrase,201240,16384,16383,0.1,825220,3,-2.010746637980143,-2.3129666646321616,-0.3022200266520185
non_address_core,paraphrase,201240,16384,16383,0.1,825220,16,-2.010746637980143,-3.250242312749227,-1.239495674769084
strong13,paraphrase,201240,16384,16383,0.1,825220,13,-2.010746637980143,-3.2504111925760903,-1.2396645545959473
core19,paraphrase,201240,16384,16383,0.1,825220,19,-2.010746637980143,-3.479459285736084,-1.468712647755941
first_token_sink,paraphrase,201240,16384,16383,0.1,825220,6,-2.010746637980143,-2.166982809702555,-0.1562361717224121
query_tail,paraphrase,201240,16384,16383,0.1,825220,9,-2.010746637980143,-3.187828222910563,-1.17708158493042
answer_address_inactive_control,paraphrase,201240,16384,16383,0.1,825220,3,-2.010746637980143,-1.9586540857950847,0.05209255218505837
query_tail_inactive_control,paraphrase,201240,16384,16383,0.1,825220,9,-2.010746637980143,-2.1253714561462402,-0.11462481816609715
answer_address,paraphrase,201241,16384,16384,0.1,844590,3,-2.021057923634847,-2.3856852849324546,-0.3646273612976074
non_address_core,paraphrase,201241,16384,16384,0.1,844590,16,-2.021057923634847,-3.4376219113667807,-1.4165639877319336
strong13,paraphrase,201241,16384,16384,0.1,844590,13,-2.021057923634847,-3.250227133433024,-1.2291692097981768
core19,paraphrase,201241,16384,16384,0.1,844590,19,-2.021057923634847,-3.6459733645121255,-1.6249154408772783
first_token_sink,paraphrase,201241,16384,16384,0.1,844590,6,-2.021057923634847,-2.271010398864746,-0.24995247522989894
query_tail,paraphrase,201241,16384,16384,0.1,844590,9,-2.021057923634847,-3.3543556531270347,-1.3332977294921875
answer_address_inactive_control,paraphrase,201241,16384,16384,0.1,844590,3,-2.021057923634847,-1.9793782234191895,0.0416797002156577
query_tail_inactive_control,paraphrase,201241,16384,16384,0.1,844590,9,-2.021057923634847,-2.1148029963175454,-0.09374507268269827
answer_address,relational,301234,16384,16384,0.1,994066,3,-1.9481887817382812,-2.199512799580892,-0.2513240178426108
non_address_core,relational,301234,16384,16384,0.1,994066,16,-1.9481887817382812,-3.2870731353759766,-1.3388843536376953
strong13,relational,301234,16384,16384,0.1,994066,13,-1.9481887817382812,-3.597232182820638,-1.649043401082357
core19,relational,301234,16384,16384,0.1,994066,19,-1.9481887817382812,-3.500451405843099,-1.5522626241048179
first_token_sink,relational,301234,16384,16384,0.1,994066,6,-1.9481887817382812,-2.2612342834472656,-0.3130455017089844
query_tail,relational,301234,16384,16384,0.1,994066,9,-1.9481887817382812,-3.122241973876953,-1.1740531921386719
answer_address_inactive_control,relational,301234,16384,16384,0.1,994066,3,-1.9481887817382812,-1.9119434356689453,0.03624534606933594
query_tail_inactive_control,relational,301234,16384,16384,0.1,994066,9,-1.9481887817382812,-2.027261734008789,-0.07907295227050781
answer_address,relational,301235,16384,16384,0.1,726316,3,-1.9021434783935547,-2.112037022908529,-0.2098935445149741
non_address_core,relational,301235,16384,16384,0.1,726316,16,-1.9021434783935547,-3.2382450103759766,-1.3361015319824219
strong13,relational,301235,16384,16384,0.1,726316,13,-1.9021434783935547,-3.3643360137939453,-1.4621925354003906
core19,relational,301235,16384,16384,0.1,726316,19,-1.9021434783935547,-3.3642002741495767,-1.462056795756022
first_token_sink,relational,301235,16384,16384,0.1,726316,6,-1.9021434783935547,-2.234826405843099,-0.3326829274495444
query_tail,relational,301235,16384,16384,0.1,726316,9,-1.9021434783935547,-2.821798324584961,-0.9196548461914062
answer_address_inactive_control,relational,301235,16384,16384,0.1,726316,3,-1.9021434783935547,-1.860268274943034,0.04187520345052076
query_tail_inactive_control,relational,301235,16384,16384,0.1,726316,9,-1.9021434783935547,-1.9752445220947266,-0.07310104370117188
answer_address,relational,301236,16384,16385,0.1,708819,3,-1.8758614857991536,-2.1053314208984375,-0.22946993509928393
non_address_core,relational,301236,16384,16385,0.1,708819,16,-1.8758614857991536,-3.230044682820638,-1.3541831970214846
strong13,relational,301236,16384,16385,0.1,708819,13,-1.8758614857991536,-3.2719542185465493,-1.3960927327473958
core19,relational,301236,16384,16385,0.1,708819,19,-1.8758614857991536,-3.3343935012817383,-1.4585320154825847
first_token_sink,relational,301236,16384,16385,0.1,708819,6,-1.8758614857991536,-2.198632558186849,-0.32277107238769553
query_tail,relational,301236,16384,16385,0.1,708819,9,-1.8758614857991536,-2.7509950002034507,-0.8751335144042971
answer_address_inactive_control,relational,301236,16384,16385,0.1,708819,3,-1.8758614857991536,-1.8341814676920574,0.041680018107096206
query_tail_inactive_control,relational,301236,16384,16385,0.1,708819,9,-1.8758614857991536,-1.969636599222819,-0.09377511342366551
answer_address,relational,301237,16384,16384,0.1,227126,3,-1.913557529449463,-2.1774702072143555,-0.2639126777648926
non_address_core,relational,301237,16384,16384,0.1,227126,16,-1.913557529449463,-3.6810989379882812,-1.7675414085388184
strong13,relational,301237,16384,16384,0.1,227126,13,-1.913557529449463,-3.5316481590270996,-1.6180906295776367
core19,relational,301237,16384,16384,0.1,227126,19,-1.913557529449463,-3.7419451077779136,-1.8283875783284507
first_token_sink,relational,301237,16384,16384,0.1,227126,6,-1.913557529449463,-2.22492249806722,-0.3113649686177573
query_tail,relational,301237,16384,16384,0.1,227126,9,-1.913557529449463,-2.889228343963623,-0.9756708145141602
answer_address_inactive_control,relational,301237,16384,16384,0.1,227126,3,-1.913557529449463,-1.8616151809692383,0.05194234848022461
query_tail_inactive_control,relational,301237,16384,16384,0.1,227126,9,-1.913557529449463,-2.027765909830729,-0.11420838038126613
answer_address,relational,301238,16384,16385,0.1,112467,3,-1.9796295166015625,-2.1255787213643393,-0.14594920476277684
non_address_core,relational,301238,16384,16385,0.1,112467,16,-1.9796295166015625,-3.5003806749979653,-1.5207511583964028
strong13,relational,301238,16384,16385,0.1,112467,13,-1.9796295166015625,-3.5421175161997476,-1.562487999598185
core19,relational,301238,16384,16385,0.1,112467,19,-1.9796295166015625,-3.5421080589294434,-1.5624785423278809
first_token_sink,relational,301238,16384,16385,0.1,112467,6,-1.9796295166015625,-2.292046387990316,-0.3124168713887534
query_tail,relational,301238,16384,16385,0.1,112467,9,-1.9796295166015625,-3.000531276067098,-1.0209017594655356
answer_address_inactive_control,relational,301238,16384,16385,0.1,112467,3,-1.9796295166015625,-1.9483662446339924,0.03126327196757006
query_tail_inactive_control,relational,301238,16384,16385,0.1,112467,9,-1.9796295166015625,-2.0421422322591147,-0.06251271565755223
answer_address,relational,301239,16384,16385,0.1,367666,3,-2.1254968643188477,-2.315659840901693,-0.1901629765828452
non_address_core,relational,301239,16384,16385,0.1,367666,16,-2.1254968643188477,-3.310842831929525,-1.1853459676106772
strong13,relational,301239,16384,16385,0.1,367666,13,-2.1254968643188477,-3.56053892771403,-1.4350420633951821
core19,relational,301239,16384,16385,0.1,367666,19,-2.1254968643188477,-3.5820671717325845,-1.4565703074137368
first_token_sink,relational,301239,16384,16385,0.1,367666,6,-2.1254968643188477,-2.455845832824707,-0.3303489685058594
query_tail,relational,301239,16384,16385,0.1,367666,9,-2.1254968643188477,-3.079951286315918,-0.9544544219970703
answer_address_inactive_control,relational,301239,16384,16385,0.1,367666,3,-2.1254968643188477,-2.0938491821289062,0.031647682189941406
query_tail_inactive_control,relational,301239,16384,16385,0.1,367666,9,-2.1254968643188477,-2.1659701665242515,-0.040473302205403794
answer_address,relational,301240,16384,16384,0.1,321185,3,-1.9704281489054363,-2.211387316385905,-0.24095916748046853
non_address_core,relational,301240,16384,16384,0.1,321185,16,-1.9704281489054363,-3.480616887410482,-1.5101887385050456
