group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
support_L20H7,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.53125,-0.0013020833333330373,2.487239678700765,-0.0005235053720328206
support_L18H3,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.536458333333333,-0.0065104166666660745,2.487239678700765,-0.0026175268601644603
support_L17H10,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.559895833333333,-0.029947916666666075,2.487239678700765,-0.012040623556757373
support_L20H8,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.544270833333333,-0.014322916666666075,2.487239678700765,-0.005758559092362098
support_L22H0,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.5390625,-0.009114583333333037,2.487239678700765,-0.0036645376042304585
support_L22H4,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.549479166666667,-0.01953125,2.487239678700765,-0.007852580580494095
activation_control_L20H5,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.489583333333333,0.040364583333333925,2.487239678700765,0.016228666533021366
inactive_control_L21H2,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.53125,-0.0013020833333330373,2.487239678700765,-0.0005235053720328206
inactive_control_L22H8,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.532552083333333,-0.0026041666666660745,2.487239678700765,-0.0010470107440656413
inactive_control_L22H3,literal,1241,8192,8191,0.5,731022,285908,1,-2.042708237965902,-4.529947916666667,-2.1909537315368652,-4.5234375,0.006510416666666963,2.487239678700765,0.002617526860164817
address_L22H7,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-3.9114583333333335,0.6718749999999996,2.7285416920979815,0.24623959455917035
address_L21H11,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.510416666666667,0.07291666666666607,2.7285416920979815,0.02672367692890201
address_L22H10,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.502604166666667,0.08072916666666607,2.7285416920979815,0.029586928028427245
support_L20H7,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.557291666666667,0.026041666666666075,2.7285416920979815,0.009544170331750578
support_L18H3,alias,101234,8192,8193,0.5,476403,525796,1,-1.8547916412353516,-4.583333333333333,-1.7816942532857258,-4.575520833333333,0.0078125,2.7285416920979815,0.0028632510995252386
