group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
query_tail_inactive_control,alias,101236,16384,16384,0.1,896301,139197,9,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.765625,-0.013020833333333037,2.915408770243327,-0.004466211896675568
answer_address,alias,101237,16384,16384,0.1,847571,935678,3,-1.9197511672973633,-4.6875,-2.0435803731282554,-3.8541666666666665,0.8333333333333335,2.7677488327026367,0.30108705077823283
non_address_core,alias,101237,16384,16384,0.1,847571,935678,16,-1.9197511672973633,-4.6875,-2.0435803731282554,-4.671875,0.015625,2.7677488327026367,0.005645382202091865
strong13,alias,101237,16384,16384,0.1,847571,935678,13,-1.9197511672973633,-4.6875,-2.0435803731282554,-3.890625,0.796875,2.7677488327026367,0.2879144923066851
core19,alias,101237,16384,16384,0.1,847571,935678,19,-1.9197511672973633,-4.6875,-2.0435803731282554,-3.86328125,0.82421875,2.7677488327026367,0.29779391116034587
first_token_sink,alias,101237,16384,16384,0.1,847571,935678,6,-1.9197511672973633,-4.6875,-2.0435803731282554,-4.6953125,-0.0078125,2.7677488327026367,-0.0028226911010459325
query_tail,alias,101237,16384,16384,0.1,847571,935678,9,-1.9197511672973633,-4.6875,-2.0435803731282554,-4.6875,0.0,2.7677488327026367,0.0
answer_address_inactive_control,alias,101237,16384,16384,0.1,847571,935678,3,-1.9197511672973633,-4.6875,-2.0435803731282554,-4.674479166666667,0.013020833333333037,2.7677488327026367,0.0047044851684097805
query_tail_inactive_control,alias,101237,16384,16384,0.1,847571,935678,9,-1.9197511672973633,-4.6875,-2.0435803731282554,-4.721354166666667,-0.03385416666666696,2.7677488327026367,-0.012231661437865814
answer_address,alias,101238,16384,16384,0.1,223928,452318,3,-1.9055240948994954,-5.478515625,-2.021171490351359,-4.733723958333333,0.744791666666667,3.572991530100505,0.208450442827027
non_address_core,alias,101238,16384,16384,0.1,223928,452318,16,-1.9055240948994954,-5.478515625,-2.021171490351359,-5.344401041666667,0.13411458333333304,3.572991530100505,0.03753565666290861
strong13,alias,101238,16384,16384,0.1,223928,452318,13,-1.9055240948994954,-5.478515625,-2.021171490351359,-4.763020833333333,0.715494791666667,3.572991530100505,0.20025090617736246
core19,alias,101238,16384,16384,0.1,223928,452318,19,-1.9055240948994954,-5.478515625,-2.021171490351359,-4.6767578125,0.8017578125,3.572991530100505,0.2243939863124857
first_token_sink,alias,101238,16384,16384,0.1,223928,452318,6,-1.9055240948994954,-5.478515625,-2.021171490351359,-5.408203125,0.0703125,3.572991530100505,0.019678887959194848
query_tail,alias,101238,16384,16384,0.1,223928,452318,9,-1.9055240948994954,-5.478515625,-2.021171490351359,-5.335286458333333,0.14322916666666696,3.572991530100505,0.04008662362058218
answer_address_inactive_control,alias,101238,16384,16384,0.1,223928,452318,3,-1.9055240948994954,-5.478515625,-2.021171490351359,-5.438802083333333,0.03971354166666696,3.572991530100505,0.01111492745843421
query_tail_inactive_control,alias,101238,16384,16384,0.1,223928,452318,9,-1.9055240948994954,-5.478515625,-2.021171490351359,-5.439453125,0.0390625,3.572991530100505,0.010932715532886026
answer_address,alias,101239,16384,16385,0.1,548522,785208,3,-2.001283645629883,-5.147135416666667,-1.8940067291259766,-4.75390625,0.39322916666666696,3.145851771036784,0.12499926738031579
non_address_core,alias,101239,16384,16385,0.1,548522,785208,16,-2.001283645629883,-5.147135416666667,-1.8940067291259766,-5.12890625,0.018229166666666963,3.145851771036784,0.00579466802425314
strong13,alias,101239,16384,16385,0.1,548522,785208,13,-2.001283645629883,-5.147135416666667,-1.8940067291259766,-4.705729166666667,0.44140625,3.145851771036784,0.14031374715869874
core19,alias,101239,16384,16385,0.1,548522,785208,19,-2.001283645629883,-5.147135416666667,-1.8940067291259766,-4.744791666666667,0.40234375,3.145851771036784,0.12789660139244222
first_token_sink,alias,101239,16384,16385,0.1,548522,785208,6,-2.001283645629883,-5.147135416666667,-1.8940067291259766,-5.098958333333333,0.048177083333333925,3.145851771036784,0.015314479778383237
