group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
strong13,literal,1235,16384,16383,0.9,822782,347875,13,-2.2926098505655923,-5.330729166666667,-2.4277318318684897,-4.90625,0.42447916666666696,3.0381193161010747,0.13971774064865103
core19,literal,1235,16384,16383,0.9,822782,347875,19,-2.2926098505655923,-5.330729166666667,-2.4277318318684897,-4.864583333333333,0.4661458333333339,3.0381193161010747,0.15343236549759845
first_token_sink,literal,1235,16384,16383,0.9,822782,347875,6,-2.2926098505655923,-5.330729166666667,-2.4277318318684897,-5.330729166666667,0.0,3.0381193161010747,0.0
query_tail,literal,1235,16384,16383,0.9,822782,347875,9,-2.2926098505655923,-5.330729166666667,-2.4277318318684897,-5.307291666666667,0.0234375,3.0381193161010747,0.007714476477532873
answer_address_inactive_control,literal,1235,16384,16383,0.9,822782,347875,3,-2.2926098505655923,-5.330729166666667,-2.4277318318684897,-5.359375,-0.028645833333333037,3.0381193161010747,-0.009428804583651192
query_tail_inactive_control,literal,1235,16384,16383,0.9,822782,347875,9,-2.2926098505655923,-5.330729166666667,-2.4277318318684897,-5.3203125,0.010416666666666963,3.0381193161010747,0.00342865621223693
answer_address,literal,1236,16384,16384,0.9,659279,262639,3,-2.2503925959269204,-5.216145833333333,-2.3130332628885903,-4.828125,0.38802083333333304,2.9657532374064126,0.13083382273322983
non_address_core,literal,1236,16384,16384,0.9,659279,262639,16,-2.2503925959269204,-5.216145833333333,-2.3130332628885903,-5.1484375,0.06770833333333304,2.9657532374064126,0.02283006302727492
strong13,literal,1236,16384,16384,0.9,659279,262639,13,-2.2503925959269204,-5.216145833333333,-2.3130332628885903,-4.830729166666667,0.3854166666666661,2.9657532374064126,0.12995574338602683
core19,literal,1236,16384,16384,0.9,659279,262639,19,-2.2503925959269204,-5.216145833333333,-2.3130332628885903,-4.84765625,0.36848958333333304,2.9657532374064126,0.12424822762920817
first_token_sink,literal,1236,16384,16384,0.9,659279,262639,6,-2.2503925959269204,-5.216145833333333,-2.3130332628885903,-5.197916666666667,0.018229166666666075,2.9657532374064126,0.006146555430419998
query_tail,literal,1236,16384,16384,0.9,659279,262639,9,-2.2503925959269204,-5.216145833333333,-2.3130332628885903,-5.135416666666667,0.08072916666666607,2.9657532374064126,0.027220459763289247
answer_address_inactive_control,literal,1236,16384,16384,0.9,659279,262639,3,-2.2503925959269204,-5.216145833333333,-2.3130332628885903,-5.200520833333333,0.015625,2.9657532374064126,0.005268476083217312
query_tail_inactive_control,literal,1236,16384,16384,0.9,659279,262639,9,-2.2503925959269204,-5.216145833333333,-2.3130332628885903,-5.17578125,0.04036458333333304,2.9657532374064126,0.013610229881644623
answer_address,literal,1237,16384,16384,0.9,255903,368766,3,-2.271245797475179,-5.2109375,-2.324223200480143,-4.692708333333333,0.518229166666667,2.939691702524821,0.17628691002582825
non_address_core,literal,1237,16384,16384,0.9,255903,368766,16,-2.271245797475179,-5.2109375,-2.324223200480143,-5.1875,0.0234375,2.939691702524821,0.00797277482528871
strong13,literal,1237,16384,16384,0.9,255903,368766,13,-2.271245797475179,-5.2109375,-2.324223200480143,-4.713541666666667,0.49739583333333304,2.939691702524821,0.16919999907001587
core19,literal,1237,16384,16384,0.9,255903,368766,19,-2.271245797475179,-5.2109375,-2.324223200480143,-4.658854166666667,0.552083333333333,2.939691702524821,0.18780314032902284
first_token_sink,literal,1237,16384,16384,0.9,255903,368766,6,-2.271245797475179,-5.2109375,-2.324223200480143,-5.190104166666667,0.020833333333333037,2.939691702524821,0.007086910955812087
query_tail,literal,1237,16384,16384,0.9,255903,368766,9,-2.271245797475179,-5.2109375,-2.324223200480143,-5.169270833333333,0.04166666666666696,2.939691702524821,0.014173821911624475
answer_address_inactive_control,literal,1237,16384,16384,0.9,255903,368766,3,-2.271245797475179,-5.2109375,-2.324223200480143,-5.223958333333333,-0.013020833333333037,2.939691702524821,-0.004429319347382516
query_tail_inactive_control,literal,1237,16384,16384,0.9,255903,368766,9,-2.271245797475179,-5.2109375,-2.324223200480143,-5.151041666666667,0.05989583333333304,2.939691702524821,0.020374868997959938
answer_address,literal,1238,16384,16384,0.9,127404,655198,3,-2.3235670725504556,-4.97265625,-2.260838031768799,-4.73828125,0.234375,2.6490891774495444,0.0884738052592282
non_address_core,literal,1238,16384,16384,0.9,127404,655198,16,-2.3235670725504556,-4.97265625,-2.260838031768799,-4.934895833333333,0.03776041666666696,2.6490891774495444,0.014254113069542433
strong13,literal,1238,16384,16384,0.9,127404,655198,13,-2.3235670725504556,-4.97265625,-2.260838031768799,-4.760416666666667,0.21223958333333304,2.6490891774495444,0.08011794587363431
core19,literal,1238,16384,16384,0.9,127404,655198,19,-2.3235670725504556,-4.97265625,-2.260838031768799,-4.712239583333333,0.26041666666666696,2.6490891774495444,0.09830422806580921
first_token_sink,literal,1238,16384,16384,0.9,127404,655198,6,-2.3235670725504556,-4.97265625,-2.260838031768799,-4.928385416666667,0.04427083333333304,2.6490891774495444,0.016711718771187437
query_tail,literal,1238,16384,16384,0.9,127404,655198,9,-2.3235670725504556,-4.97265625,-2.260838031768799,-4.9453125,0.02734375,2.6490891774495444,0.010321943946909957
answer_address_inactive_control,literal,1238,16384,16384,0.9,127404,655198,3,-2.3235670725504556,-4.97265625,-2.260838031768799,-4.993489583333333,-0.020833333333333037,2.6490891774495444,-0.007864338245264616
query_tail_inactive_control,literal,1238,16384,16384,0.9,127404,655198,9,-2.3235670725504556,-4.97265625,-2.260838031768799,-4.967447916666667,0.005208333333333037,2.6490891774495444,0.0019660845613160703
answer_address,literal,1239,16384,16383,0.9,178315,630655,3,-2.188157399495443,-4.744791666666667,-2.240424315134684,-4.302083333333333,0.4427083333333339,2.556634267171224,0.1731606037742608
non_address_core,literal,1239,16384,16383,0.9,178315,630655,16,-2.188157399495443,-4.744791666666667,-2.240424315134684,-4.69921875,0.04557291666666696,2.556634267171224,0.017825356270879878
strong13,literal,1239,16384,16383,0.9,178315,630655,13,-2.188157399495443,-4.744791666666667,-2.240424315134684,-4.3359375,0.40885416666666696,2.556634267171224,0.15991891054446428
core19,literal,1239,16384,16383,0.9,178315,630655,19,-2.188157399495443,-4.744791666666667,-2.240424315134684,-4.28125,0.46354166666666696,2.556634267171224,0.18130933806952
first_token_sink,literal,1239,16384,16383,0.9,178315,630655,6,-2.188157399495443,-4.744791666666667,-2.240424315134684,-4.720052083333333,0.024739583333333925,2.556634267171224,0.009676621975620674
query_tail,literal,1239,16384,16383,0.9,178315,630655,9,-2.188157399495443,-4.744791666666667,-2.240424315134684,-4.682291666666667,0.0625,2.556634267171224,0.02444620288577796
answer_address_inactive_control,literal,1239,16384,16383,0.9,178315,630655,3,-2.188157399495443,-4.744791666666667,-2.240424315134684,-4.729166666666667,0.015625,2.556634267171224,0.00611155072144449
query_tail_inactive_control,literal,1239,16384,16383,0.9,178315,630655,9,-2.188157399495443,-4.744791666666667,-2.240424315134684,-4.701822916666667,0.04296875,2.556634267171224,0.016806764483972347
answer_address,literal,1240,16384,16384,0.9,779361,276381,3,-2.1254399617513022,-5.157552083333333,-2.3235038121541343,-4.860677083333333,0.296875,3.032112121582031,0.09791029754041644
non_address_core,literal,1240,16384,16384,0.9,779361,276381,16,-2.1254399617513022,-5.157552083333333,-2.3235038121541343,-5.170572916666667,-0.013020833333333925,3.032112121582031,-0.004294311295632495
strong13,literal,1240,16384,16384,0.9,779361,276381,13,-2.1254399617513022,-5.157552083333333,-2.3235038121541343,-4.860677083333333,0.296875,3.032112121582031,0.09791029754041644
core19,literal,1240,16384,16384,0.9,779361,276381,19,-2.1254399617513022,-5.157552083333333,-2.3235038121541343,-4.8203125,0.33723958333333304,3.032112121582031,0.11122266255687648
first_token_sink,literal,1240,16384,16384,0.9,779361,276381,6,-2.1254399617513022,-5.157552083333333,-2.3235038121541343,-5.141927083333333,0.015625,3.032112121582031,0.00515317355475876
query_tail,literal,1240,16384,16384,0.9,779361,276381,9,-2.1254399617513022,-5.157552083333333,-2.3235038121541343,-5.157552083333333,0.0,3.032112121582031,0.0
answer_address_inactive_control,literal,1240,16384,16384,0.9,779361,276381,3,-2.1254399617513022,-5.157552083333333,-2.3235038121541343,-5.170572916666667,-0.013020833333333925,3.032112121582031,-0.004294311295632495
query_tail_inactive_control,literal,1240,16384,16384,0.9,779361,276381,9,-2.1254399617513022,-5.157552083333333,-2.3235038121541343,-5.178385416666667,-0.020833333333333925,3.032112121582031,-0.0068708980730118755
answer_address,literal,1241,16384,16384,0.9,731022,285908,3,-2.3547207514444985,-4.875,-2.4492433865865073,-4.5234375,0.3515625,2.5202792485555015,0.13949347089275846
non_address_core,literal,1241,16384,16384,0.9,731022,285908,16,-2.3547207514444985,-4.875,-2.4492433865865073,-4.869791666666667,0.005208333333333037,2.5202792485555015,0.00206656993915186
strong13,literal,1241,16384,16384,0.9,731022,285908,13,-2.3547207514444985,-4.875,-2.4492433865865073,-4.5546875,0.3203125,2.5202792485555015,0.1270940512578466
core19,literal,1241,16384,16384,0.9,731022,285908,19,-2.3547207514444985,-4.875,-2.4492433865865073,-4.502604166666667,0.37239583333333304,2.5202792485555015,0.14775975064936625
first_token_sink,literal,1241,16384,16384,0.9,731022,285908,6,-2.3547207514444985,-4.875,-2.4492433865865073,-4.846354166666667,0.028645833333333037,2.5202792485555015,0.011366134665335757
query_tail,literal,1241,16384,16384,0.9,731022,285908,9,-2.3547207514444985,-4.875,-2.4492433865865073,-4.903645833333333,-0.028645833333333037,2.5202792485555015,-0.011366134665335757
answer_address_inactive_control,literal,1241,16384,16384,0.9,731022,285908,3,-2.3547207514444985,-4.875,-2.4492433865865073,-4.838541666666667,0.03645833333333304,2.5202792485555015,0.014465989574063722
query_tail_inactive_control,literal,1241,16384,16384,0.9,731022,285908,9,-2.3547207514444985,-4.875,-2.4492433865865073,-4.893229166666667,-0.018229166666666963,2.5202792485555015,-0.007232994787032037
answer_address,alias,101234,16384,16384,0.9,476403,525796,3,-2.054306983947754,-4.8671875,-2.031685749689738,-4.013020833333333,0.854166666666667,2.812880516052246,0.30366261979213116
non_address_core,alias,101234,16384,16384,0.9,476403,525796,16,-2.054306983947754,-4.8671875,-2.031685749689738,-4.848958333333333,0.018229166666666963,2.812880516052246,0.00648060469068583
strong13,alias,101234,16384,16384,0.9,476403,525796,13,-2.054306983947754,-4.8671875,-2.031685749689738,-4.0546875,0.8125,2.812880516052246,0.28884980907056373
core19,alias,101234,16384,16384,0.9,476403,525796,19,-2.054306983947754,-4.8671875,-2.031685749689738,-3.9973958333333335,0.8697916666666665,2.812880516052246,0.3092174238127188
first_token_sink,alias,101234,16384,16384,0.9,476403,525796,6,-2.054306983947754,-4.8671875,-2.031685749689738,-4.8828125,-0.015625,2.812880516052246,-0.005554804020587763
query_tail,alias,101234,16384,16384,0.9,476403,525796,9,-2.054306983947754,-4.8671875,-2.031685749689738,-4.830729166666667,0.03645833333333304,2.812880516052246,0.012961209381371344
answer_address_inactive_control,alias,101234,16384,16384,0.9,476403,525796,3,-2.054306983947754,-4.8671875,-2.031685749689738,-4.84375,0.0234375,2.812880516052246,0.008332206030881646
query_tail_inactive_control,alias,101234,16384,16384,0.9,476403,525796,9,-2.054306983947754,-4.8671875,-2.031685749689738,-4.8671875,0.0,2.812880516052246,0.0
answer_address,alias,101235,16384,16384,0.9,419257,898276,3,-2.083669980367025,-5.125,-2.011117458343506,-4.419270833333333,0.705729166666667,3.041330019632975,0.232046230468548
non_address_core,alias,101235,16384,16384,0.9,419257,898276,16,-2.083669980367025,-5.125,-2.011117458343506,-5.088541666666667,0.03645833333333304,3.041330019632975,0.011987628142286511
strong13,alias,101235,16384,16384,0.9,419257,898276,13,-2.083669980367025,-5.125,-2.011117458343506,-4.427083333333333,0.697916666666667,3.041330019632975,0.22947745300948658
core19,alias,101235,16384,16384,0.9,419257,898276,19,-2.083669980367025,-5.125,-2.011117458343506,-4.442708333333333,0.682291666666667,3.041330019632975,0.22433989809136376
first_token_sink,alias,101235,16384,16384,0.9,419257,898276,6,-2.083669980367025,-5.125,-2.011117458343506,-5.111979166666667,0.013020833333333037,3.041330019632975,0.004281295765102263
query_tail,alias,101235,16384,16384,0.9,419257,898276,9,-2.083669980367025,-5.125,-2.011117458343506,-5.078125,0.046875,3.041330019632975,0.015412664754368496
answer_address_inactive_control,alias,101235,16384,16384,0.9,419257,898276,3,-2.083669980367025,-5.125,-2.011117458343506,-5.09375,0.03125,3.041330019632975,0.010275109836245664
query_tail_inactive_control,alias,101235,16384,16384,0.9,419257,898276,9,-2.083669980367025,-5.125,-2.011117458343506,-5.111979166666667,0.013020833333333037,3.041330019632975,0.004281295765102263
answer_address,alias,101236,16384,16383,0.9,896301,139197,3,-1.8756910959879558,-4.569010416666667,-1.9178133805592854,-3.859375,0.709635416666667,2.693319320678711,0.2634798670986552
non_address_core,alias,101236,16384,16383,0.9,896301,139197,16,-1.8756910959879558,-4.569010416666667,-1.9178133805592854,-4.520833333333333,0.048177083333333925,2.693319320678711,0.01788762400486304
strong13,alias,101236,16384,16383,0.9,896301,139197,13,-1.8756910959879558,-4.569010416666667,-1.9178133805592854,-3.9153645833333335,0.6536458333333335,2.693319320678711,0.24269154730921993
core19,alias,101236,16384,16383,0.9,896301,139197,19,-1.8756910959879558,-4.569010416666667,-1.9178133805592854,-3.8359375,0.733072916666667,2.693319320678711,0.2721819544523722
first_token_sink,alias,101236,16384,16383,0.9,896301,139197,6,-1.8756910959879558,-4.569010416666667,-1.9178133805592854,-4.545572916666667,0.0234375,2.693319320678711,0.008702087353717048
query_tail,alias,101236,16384,16383,0.9,896301,139197,9,-1.8756910959879558,-4.569010416666667,-1.9178133805592854,-4.563802083333333,0.0052083333333339255,2.693319320678711,0.0019337971897151194
answer_address_inactive_control,alias,101236,16384,16383,0.9,896301,139197,3,-1.8756910959879558,-4.569010416666667,-1.9178133805592854,-4.569010416666667,0.0,2.693319320678711,0.0
query_tail_inactive_control,alias,101236,16384,16383,0.9,896301,139197,9,-1.8756910959879558,-4.569010416666667,-1.9178133805592854,-4.567708333333333,0.0013020833333339255,2.693319320678711,0.0004834492974289447
answer_address,alias,101237,16384,16385,0.9,847571,935678,3,-1.9385401407877605,-4.666666666666667,-2.1255531311035156,-3.8984375,0.768229166666667,2.7281265258789062,0.28159587151815496
non_address_core,alias,101237,16384,16385,0.9,847571,935678,16,-1.9385401407877605,-4.666666666666667,-2.1255531311035156,-4.653645833333333,0.013020833333333925,2.7281265258789062,0.004772811381663859
strong13,alias,101237,16384,16385,0.9,847571,935678,13,-1.9385401407877605,-4.666666666666667,-2.1255531311035156,-3.9270833333333335,0.7395833333333335,2.7281265258789062,0.2710956864784949
core19,alias,101237,16384,16385,0.9,847571,935678,19,-1.9385401407877605,-4.666666666666667,-2.1255531311035156,-3.9010416666666665,0.7656250000000004,2.7281265258789062,0.2806413092418223
first_token_sink,alias,101237,16384,16385,0.9,847571,935678,6,-1.9385401407877605,-4.666666666666667,-2.1255531311035156,-4.658854166666667,0.0078125,2.7281265258789062,0.002863686828998185
query_tail,alias,101237,16384,16385,0.9,847571,935678,9,-1.9385401407877605,-4.666666666666667,-2.1255531311035156,-4.630208333333333,0.036458333333333925,2.7281265258789062,0.013363871868658414
answer_address_inactive_control,alias,101237,16384,16385,0.9,847571,935678,3,-1.9385401407877605,-4.666666666666667,-2.1255531311035156,-4.651041666666667,0.015625,2.7281265258789062,0.00572737365799637
query_tail_inactive_control,alias,101237,16384,16385,0.9,847571,935678,9,-1.9385401407877605,-4.666666666666667,-2.1255531311035156,-4.658854166666667,0.0078125,2.7281265258789062,0.002863686828998185
answer_address,alias,101238,16384,16384,0.9,223928,452318,3,-2.021536389986674,-5.326822916666667,-2.1043848991394043,-4.60546875,0.721354166666667,3.305286526679993,0.21824255199782444
non_address_core,alias,101238,16384,16384,0.9,223928,452318,16,-2.021536389986674,-5.326822916666667,-2.1043848991394043,-5.287760416666667,0.0390625,3.305286526679993,0.01181818873634428
strong13,alias,101238,16384,16384,0.9,223928,452318,13,-2.021536389986674,-5.326822916666667,-2.1043848991394043,-4.608072916666667,0.71875,3.305286526679993,0.21745467274873473
core19,alias,101238,16384,16384,0.9,223928,452318,19,-2.021536389986674,-5.326822916666667,-2.1043848991394043,-4.546223958333333,0.7805989583333339,3.305286526679993,0.23616680491461337
first_token_sink,alias,101238,16384,16384,0.9,223928,452318,6,-2.021536389986674,-5.326822916666667,-2.1043848991394043,-5.313802083333333,0.013020833333333925,3.305286526679993,0.003939396245448272
query_tail,alias,101238,16384,16384,0.9,223928,452318,9,-2.021536389986674,-5.326822916666667,-2.1043848991394043,-5.259765625,0.06705729166666696,3.305286526679993,0.02028789066405777
answer_address_inactive_control,alias,101238,16384,16384,0.9,223928,452318,3,-2.021536389986674,-5.326822916666667,-2.1043848991394043,-5.348307291666667,-0.021484375,3.305286526679993,-0.006500003804989354
query_tail_inactive_control,alias,101238,16384,16384,0.9,223928,452318,9,-2.021536389986674,-5.326822916666667,-2.1043848991394043,-5.328776041666667,-0.001953125,3.305286526679993,-0.0005909094368172139
answer_address,alias,101239,16384,16384,0.9,548522,785208,3,-2.042975425720215,-5.022135416666667,-1.9909871419270833,-4.68359375,0.33854166666666696,2.979159990946452,0.1136366182734333
non_address_core,alias,101239,16384,16384,0.9,548522,785208,16,-2.042975425720215,-5.022135416666667,-1.9909871419270833,-5.028645833333333,-0.0065104166666660745,2.979159990946452,-0.002185319582181209
strong13,alias,101239,16384,16384,0.9,548522,785208,13,-2.042975425720215,-5.022135416666667,-1.9909871419270833,-4.69921875,0.32291666666666696,2.979159990946452,0.10839185127619791
core19,alias,101239,16384,16384,0.9,548522,785208,19,-2.042975425720215,-5.022135416666667,-1.9909871419270833,-4.697916666666667,0.32421875,2.979159990946452,0.1088289151926341
first_token_sink,alias,101239,16384,16384,0.9,548522,785208,6,-2.042975425720215,-5.022135416666667,-1.9909871419270833,-4.936197916666667,0.0859375,2.979159990946452,0.02884621848479458
query_tail,alias,101239,16384,16384,0.9,548522,785208,9,-2.042975425720215,-5.022135416666667,-1.9909871419270833,-5.018229166666667,0.00390625,2.979159990946452,0.0013111917493088445
answer_address_inactive_control,alias,101239,16384,16384,0.9,548522,785208,3,-2.042975425720215,-5.022135416666667,-1.9909871419270833,-5.006510416666667,0.015625,2.979159990946452,0.005244766997235378
query_tail_inactive_control,alias,101239,16384,16384,0.9,548522,785208,9,-2.042975425720215,-5.022135416666667,-1.9909871419270833,-5.00390625,0.018229166666666963,2.979159990946452,0.00611889483010804
answer_address,alias,101240,16384,16384,0.9,890717,235938,3,-1.9382665157318115,-5.0078125,-1.9796698888142903,-4.174479166666667,0.833333333333333,3.0695459842681885,0.27148423174119946
non_address_core,alias,101240,16384,16384,0.9,890717,235938,16,-1.9382665157318115,-5.0078125,-1.9796698888142903,-4.9765625,0.03125,3.0695459842681885,0.010180658690294983
strong13,alias,101240,16384,16384,0.9,890717,235938,13,-1.9382665157318115,-5.0078125,-1.9796698888142903,-4.213541666666667,0.794270833333333,3.0695459842681885,0.2587584083783307
core19,alias,101240,16384,16384,0.9,890717,235938,19,-1.9382665157318115,-5.0078125,-1.9796698888142903,-4.1640625,0.84375,3.0695459842681885,0.27487778463796453
first_token_sink,alias,101240,16384,16384,0.9,890717,235938,6,-1.9382665157318115,-5.0078125,-1.9796698888142903,-4.989583333333333,0.018229166666666963,3.0695459842681885,0.005938717569338836
query_tail,alias,101240,16384,16384,0.9,890717,235938,9,-1.9382665157318115,-5.0078125,-1.9796698888142903,-5.005208333333333,0.0026041666666669627,3.0695459842681885,0.000848388224191345
answer_address_inactive_control,alias,101240,16384,16384,0.9,890717,235938,3,-1.9382665157318115,-5.0078125,-1.9796698888142903,-5.033854166666667,-0.026041666666666963,3.0695459842681885,-0.008483882241912582
query_tail_inactive_control,alias,101240,16384,16384,0.9,890717,235938,9,-1.9382665157318115,-5.0078125,-1.9796698888142903,-5.002604166666667,0.005208333333333037,3.0695459842681885,0.0016967764483824008
answer_address,alias,101241,16384,16384,0.9,184514,293837,3,-2.012179374694824,-4.783854166666667,-1.9601871172587078,-4.044270833333333,0.7395833333333339,2.7716747919718427,0.2668362592449653
non_address_core,alias,101241,16384,16384,0.9,184514,293837,16,-2.012179374694824,-4.783854166666667,-1.9601871172587078,-4.796875,-0.013020833333333037,2.7716747919718427,-0.004697821465580265
strong13,alias,101241,16384,16384,0.9,184514,293837,13,-2.012179374694824,-4.783854166666667,-1.9601871172587078,-4.122395833333333,0.6614583333333339,2.7716747919718427,0.2386493304514831
core19,alias,101241,16384,16384,0.9,184514,293837,19,-2.012179374694824,-4.783854166666667,-1.9601871172587078,-4.119791666666667,0.6640625,2.7716747919718427,0.23958889474459893
first_token_sink,alias,101241,16384,16384,0.9,184514,293837,6,-2.012179374694824,-4.783854166666667,-1.9601871172587078,-4.794270833333333,-0.010416666666666075,2.7716747919718427,-0.0037582571724640835
query_tail,alias,101241,16384,16384,0.9,184514,293837,9,-2.012179374694824,-4.783854166666667,-1.9601871172587078,-4.7734375,0.010416666666666963,2.7716747919718427,0.003758257172464404
answer_address_inactive_control,alias,101241,16384,16384,0.9,184514,293837,3,-2.012179374694824,-4.783854166666667,-1.9601871172587078,-4.794270833333333,-0.010416666666666075,2.7716747919718427,-0.0037582571724640835
query_tail_inactive_control,alias,101241,16384,16384,0.9,184514,293837,9,-2.012179374694824,-4.783854166666667,-1.9601871172587078,-4.78125,0.0026041666666669627,2.7716747919718427,0.0009395642931161811
answer_address,paraphrase,201234,16384,16384,0.9,193786,826766,3,-2.3022350867589316,-4.582682291666667,-2.225243409474691,-4.1015625,0.48111979166666696,2.2804472049077353,0.21097607111063665
non_address_core,paraphrase,201234,16384,16384,0.9,193786,826766,16,-2.3022350867589316,-4.582682291666667,-2.225243409474691,-4.684244791666667,-0.1015625,2.2804472049077353,-0.044536220694532204
strong13,paraphrase,201234,16384,16384,0.9,193786,826766,13,-2.3022350867589316,-4.582682291666667,-2.225243409474691,-4.143880208333333,0.4388020833333339,2.2804472049077353,0.19241931248791502
core19,paraphrase,201234,16384,16384,0.9,193786,826766,19,-2.3022350867589316,-4.582682291666667,-2.225243409474691,-4.127604166666667,0.455078125,2.2804472049077353,0.19955652734280777
first_token_sink,paraphrase,201234,16384,16384,0.9,193786,826766,6,-2.3022350867589316,-4.582682291666667,-2.225243409474691,-4.62890625,-0.04622395833333304,2.2804472049077353,-0.020269690187895935
query_tail,paraphrase,201234,16384,16384,0.9,193786,826766,9,-2.3022350867589316,-4.582682291666667,-2.225243409474691,-4.666015625,-0.08333333333333304,2.2804472049077353,-0.03654254005705193
answer_address_inactive_control,paraphrase,201234,16384,16384,0.9,193786,826766,3,-2.3022350867589316,-4.582682291666667,-2.225243409474691,-4.638020833333333,-0.055338541666666075,2.2804472049077353,-0.024266530506635877
query_tail_inactive_control,paraphrase,201234,16384,16384,0.9,193786,826766,9,-2.3022350867589316,-4.582682291666667,-2.225243409474691,-4.570963541666667,0.01171875,2.2804472049077353,0.005138794695522946
answer_address,paraphrase,201235,16384,16384,0.9,207278,412224,3,-2.364661534627279,-6.3515625,-2.3234692414601645,-5.807291666666667,0.544270833333333,3.986900965372721,0.13651476122945308
non_address_core,paraphrase,201235,16384,16384,0.9,207278,412224,16,-2.364661534627279,-6.3515625,-2.3234692414601645,-6.286458333333333,0.06510416666666696,3.986900965372721,0.016329516893475334
strong13,paraphrase,201235,16384,16384,0.9,207278,412224,13,-2.364661534627279,-6.3515625,-2.3234692414601645,-5.794270833333333,0.557291666666667,3.986900965372721,0.13978066460814828
core19,paraphrase,201235,16384,16384,0.9,207278,412224,19,-2.364661534627279,-6.3515625,-2.3234692414601645,-5.755208333333333,0.596354166666667,3.986900965372721,0.14957837474423344
first_token_sink,paraphrase,201235,16384,16384,0.9,207278,412224,6,-2.364661534627279,-6.3515625,-2.3234692414601645,-6.3125,0.0390625,3.986900965372721,0.009797710136085155
query_tail,paraphrase,201235,16384,16384,0.9,207278,412224,9,-2.364661534627279,-6.3515625,-2.3234692414601645,-6.270833333333333,0.08072916666666696,3.986900965372721,0.020248600947909395
answer_address_inactive_control,paraphrase,201235,16384,16384,0.9,207278,412224,3,-2.364661534627279,-6.3515625,-2.3234692414601645,-6.338541666666667,0.013020833333333037,3.986900965372721,0.0032659033786949774
query_tail_inactive_control,paraphrase,201235,16384,16384,0.9,207278,412224,9,-2.364661534627279,-6.3515625,-2.3234692414601645,-6.2734375,0.078125,3.986900965372721,0.01959542027217031
answer_address,paraphrase,201236,16384,16384,0.9,331504,426569,3,-2.303023099899292,-6.005208333333333,-2.364813725153605,-5.356770833333333,0.6484375,3.702185233434041,0.17514993419130678
non_address_core,paraphrase,201236,16384,16384,0.9,331504,426569,16,-2.303023099899292,-6.005208333333333,-2.364813725153605,-6.002604166666667,0.0026041666666660745,3.702185233434041,0.0007034133903263733
strong13,paraphrase,201236,16384,16384,0.9,331504,426569,13,-2.303023099899292,-6.005208333333333,-2.364813725153605,-5.348958333333333,0.65625,3.702185233434041,0.1772601743622864
core19,paraphrase,201236,16384,16384,0.9,331504,426569,19,-2.303023099899292,-6.005208333333333,-2.364813725153605,-5.359375,0.645833333333333,3.702185233434041,0.17444652080098016
first_token_sink,paraphrase,201236,16384,16384,0.9,331504,426569,6,-2.303023099899292,-6.005208333333333,-2.364813725153605,-5.979166666666667,0.026041666666666075,3.702185233434041,0.007034133903265172
