group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
answer_address,literal,1237,8192,8192,0.9,255903,368766,3,-2.1568090120951333,-5.109375,-2.199751694997152,-4.557291666666667,0.552083333333333,2.9525659879048667,0.18698424881778508
non_address_core,literal,1237,8192,8192,0.9,255903,368766,16,-2.1568090120951333,-5.109375,-2.199751694997152,-5.111979166666667,-0.0026041666666669627,2.9525659879048667,-0.0008820011736688984
strong13,literal,1237,8192,8192,0.9,255903,368766,13,-2.1568090120951333,-5.109375,-2.199751694997152,-4.6015625,0.5078125,2.9525659879048667,0.17199022886541562
core19,literal,1237,8192,8192,0.9,255903,368766,19,-2.1568090120951333,-5.109375,-2.199751694997152,-4.5625,0.546875,2.9525659879048667,0.1852202464704476
first_token_sink,literal,1237,8192,8192,0.9,255903,368766,6,-2.1568090120951333,-5.109375,-2.199751694997152,-5.09375,0.015625,2.9525659879048667,0.005292007042012789
query_tail,literal,1237,8192,8192,0.9,255903,368766,9,-2.1568090120951333,-5.109375,-2.199751694997152,-5.091145833333333,0.018229166666666963,2.9525659879048667,0.006174008215681687
answer_address_inactive_control,literal,1237,8192,8192,0.9,255903,368766,3,-2.1568090120951333,-5.109375,-2.199751694997152,-5.1015625,0.0078125,2.9525659879048667,0.0026460035210063943
query_tail_inactive_control,literal,1237,8192,8192,0.9,255903,368766,9,-2.1568090120951333,-5.109375,-2.199751694997152,-5.072916666666667,0.03645833333333304,2.9525659879048667,0.012348016431363074
answer_address,literal,1238,8192,8192,0.9,127404,655198,3,-2.125584443410238,-5.001302083333333,-2.073479096094767,-4.696614583333333,0.3046875,2.8757176399230953,0.10595181382555632
non_address_core,literal,1238,8192,8192,0.9,127404,655198,16,-2.125584443410238,-5.001302083333333,-2.073479096094767,-4.959635416666667,0.041666666666666075,2.8757176399230953,0.014489136933409206
strong13,literal,1238,8192,8192,0.9,127404,655198,13,-2.125584443410238,-5.001302083333333,-2.073479096094767,-4.696614583333333,0.3046875,2.8757176399230953,0.10595181382555632
core19,literal,1238,8192,8192,0.9,127404,655198,19,-2.125584443410238,-5.001302083333333,-2.073479096094767,-4.71484375,0.28645833333333304,2.8757176399230953,0.0996128164171896
first_token_sink,literal,1238,8192,8192,0.9,127404,655198,6,-2.125584443410238,-5.001302083333333,-2.073479096094767,-4.97265625,0.028645833333333037,2.8757176399230953,0.009961281641718868
query_tail,literal,1238,8192,8192,0.9,127404,655198,9,-2.125584443410238,-5.001302083333333,-2.073479096094767,-4.95703125,0.04427083333333304,2.8757176399230953,0.015394707991747397
answer_address_inactive_control,literal,1238,8192,8192,0.9,127404,655198,3,-2.125584443410238,-5.001302083333333,-2.073479096094767,-5.01953125,-0.018229166666666963,2.8757176399230953,-0.0063389974083667205
query_tail_inactive_control,literal,1238,8192,8192,0.9,127404,655198,9,-2.125584443410238,-5.001302083333333,-2.073479096094767,-4.9765625,0.024739583333333037,2.8757176399230953,0.008602925054211735
answer_address,literal,1239,8192,8191,0.9,178315,630655,3,-2.136014938354492,-4.765625,-2.23015824953715,-4.346354166666667,0.41927083333333304,2.629610061645508,0.159442207591406
non_address_core,literal,1239,8192,8191,0.9,178315,630655,16,-2.136014938354492,-4.765625,-2.23015824953715,-4.69140625,0.07421875,2.629610061645508,0.02822424171649115
strong13,literal,1239,8192,8191,0.9,178315,630655,13,-2.136014938354492,-4.765625,-2.23015824953715,-4.354166666666667,0.41145833333333304,2.629610061645508,0.1564712347791438
core19,literal,1239,8192,8191,0.9,178315,630655,19,-2.136014938354492,-4.765625,-2.23015824953715,-4.3125,0.453125,2.629610061645508,0.17231642311120912
first_token_sink,literal,1239,8192,8191,0.9,178315,630655,6,-2.136014938354492,-4.765625,-2.23015824953715,-4.71484375,0.05078125,2.629610061645508,0.01931132327970447
query_tail,literal,1239,8192,8191,0.9,178315,630655,9,-2.136014938354492,-4.765625,-2.23015824953715,-4.734375,0.03125,2.629610061645508,0.011883891249048904
answer_address_inactive_control,literal,1239,8192,8191,0.9,178315,630655,3,-2.136014938354492,-4.765625,-2.23015824953715,-4.747395833333333,0.018229166666666963,2.629610061645508,0.00693226989527864
query_tail_inactive_control,literal,1239,8192,8191,0.9,178315,630655,9,-2.136014938354492,-4.765625,-2.23015824953715,-4.690104166666667,0.07552083333333304,2.629610061645508,0.028719403851868074
answer_address,literal,1240,8192,8192,0.9,779361,276381,3,-1.9382216135660808,-5.115885416666667,-2.1049021085103354,-4.712239583333333,0.4036458333333339,3.177663803100586,0.12702597201739182
non_address_core,literal,1240,8192,8192,0.9,779361,276381,16,-1.9382216135660808,-5.115885416666667,-2.1049021085103354,-5.115885416666667,0.0,3.177663803100586,0.0
strong13,literal,1240,8192,8192,0.9,779361,276381,13,-1.9382216135660808,-5.115885416666667,-2.1049021085103354,-4.734375,0.38151041666666696,3.177663803100586,0.120060031616438
core19,literal,1240,8192,8192,0.9,779361,276381,19,-1.9382216135660808,-5.115885416666667,-2.1049021085103354,-4.7109375,0.40494791666666696,3.177663803100586,0.12743573321744783
first_token_sink,literal,1240,8192,8192,0.9,779361,276381,6,-1.9382216135660808,-5.115885416666667,-2.1049021085103354,-5.1171875,-0.0013020833333330373,3.177663803100586,-0.0004097612000560089
query_tail,literal,1240,8192,8192,0.9,779361,276381,9,-1.9382216135660808,-5.115885416666667,-2.1049021085103354,-5.141927083333333,-0.026041666666666075,3.177663803100586,-0.008195224001121855
answer_address_inactive_control,literal,1240,8192,8192,0.9,779361,276381,3,-1.9382216135660808,-5.115885416666667,-2.1049021085103354,-5.100260416666667,0.015625,3.177663803100586,0.004917134400673225
query_tail_inactive_control,literal,1240,8192,8192,0.9,779361,276381,9,-1.9382216135660808,-5.115885416666667,-2.1049021085103354,-5.114583333333333,0.0013020833333339255,3.177663803100586,0.0004097612000562884
answer_address,literal,1241,8192,8192,0.9,731022,285908,3,-2.011382579803467,-4.6640625,-2.198636213938395,-4.223958333333333,0.44010416666666696,2.652679920196533,0.16590926154183738
non_address_core,literal,1241,8192,8192,0.9,731022,285908,16,-2.011382579803467,-4.6640625,-2.198636213938395,-4.627604166666667,0.03645833333333304,2.652679920196533,0.01374396249458996
strong13,literal,1241,8192,8192,0.9,731022,285908,13,-2.011382579803467,-4.6640625,-2.198636213938395,-4.221354166666667,0.44270833333333304,2.652679920196533,0.1668909731485936
core19,literal,1241,8192,8192,0.9,731022,285908,19,-2.011382579803467,-4.6640625,-2.198636213938395,-4.21875,0.4453125,2.652679920196533,0.16787268475535014
first_token_sink,literal,1241,8192,8192,0.9,731022,285908,6,-2.011382579803467,-4.6640625,-2.198636213938395,-4.658854166666667,0.005208333333333037,2.652679920196533,0.0019634232135127554
query_tail,literal,1241,8192,8192,0.9,731022,285908,9,-2.011382579803467,-4.6640625,-2.198636213938395,-4.6328125,0.03125,2.652679920196533,0.011780539281077203
answer_address_inactive_control,literal,1241,8192,8192,0.9,731022,285908,3,-2.011382579803467,-4.6640625,-2.198636213938395,-4.6875,-0.0234375,2.652679920196533,-0.008835404460807902
query_tail_inactive_control,literal,1241,8192,8192,0.9,731022,285908,9,-2.011382579803467,-4.6640625,-2.198636213938395,-4.604166666666667,0.05989583333333304,2.652679920196533,0.02257936695539786
answer_address,alias,101234,8192,8192,0.9,476403,525796,3,-1.8879706064860027,-4.544270833333333,-1.8233532110850017,-3.7890625,0.755208333333333,2.65630022684733,0.2843083495233005
non_address_core,alias,101234,8192,8192,0.9,476403,525796,16,-1.8879706064860027,-4.544270833333333,-1.8233532110850017,-4.533854166666667,0.010416666666666075,2.65630022684733,0.003921494476183234
strong13,alias,101234,8192,8192,0.9,476403,525796,13,-1.8879706064860027,-4.544270833333333,-1.8233532110850017,-3.8229166666666665,0.7213541666666665,2.65630022684733,0.27156349247570427
core19,alias,101234,8192,8192,0.9,476403,525796,19,-1.8879706064860027,-4.544270833333333,-1.8233532110850017,-3.8151041666666665,0.7291666666666665,2.65630022684733,0.2745046133328419
first_token_sink,alias,101234,8192,8192,0.9,476403,525796,6,-1.8879706064860027,-4.544270833333333,-1.8233532110850017,-4.5078125,0.03645833333333304,2.65630022684733,0.013725230666641984
query_tail,alias,101234,8192,8192,0.9,476403,525796,9,-1.8879706064860027,-4.544270833333333,-1.8233532110850017,-4.5703125,-0.026041666666666963,2.65630022684733,-0.009803736190458752
answer_address_inactive_control,alias,101234,8192,8192,0.9,476403,525796,3,-1.8879706064860027,-4.544270833333333,-1.8233532110850017,-4.53125,0.013020833333333037,2.65630022684733,0.004901868095229208
query_tail_inactive_control,alias,101234,8192,8192,0.9,476403,525796,9,-1.8879706064860027,-4.544270833333333,-1.8233532110850017,-4.549479166666667,-0.0052083333333339255,2.65630022684733,-0.001960747238091951
answer_address,alias,101235,8192,8191,0.9,419257,898276,3,-1.875608762105306,-4.760416666666667,-1.7830597559611003,-4.145833333333333,0.6145833333333339,2.8848079045613613,0.21304133712389495
non_address_core,alias,101235,8192,8191,0.9,419257,898276,16,-1.875608762105306,-4.760416666666667,-1.7830597559611003,-4.7421875,0.018229166666666963,2.8848079045613613,0.0063190227113020655
strong13,alias,101235,8192,8191,0.9,419257,898276,13,-1.875608762105306,-4.760416666666667,-1.7830597559611003,-4.106770833333333,0.6536458333333339,2.8848079045613613,0.22658210007668486
core19,alias,101235,8192,8191,0.9,419257,898276,19,-1.875608762105306,-4.760416666666667,-1.7830597559611003,-4.104166666666667,0.65625,2.8848079045613613,0.22748481760687064
first_token_sink,alias,101235,8192,8191,0.9,419257,898276,6,-1.875608762105306,-4.760416666666667,-1.7830597559611003,-4.71875,0.04166666666666696,2.8848079045613613,0.014443480482976017
query_tail,alias,101235,8192,8191,0.9,419257,898276,9,-1.875608762105306,-4.760416666666667,-1.7830597559611003,-4.729166666666667,0.03125,2.8848079045613613,0.010832610362231937
answer_address_inactive_control,alias,101235,8192,8191,0.9,419257,898276,3,-1.875608762105306,-4.760416666666667,-1.7830597559611003,-4.768229166666667,-0.0078125,2.8848079045613613,-0.002708152590557984
query_tail_inactive_control,alias,101235,8192,8191,0.9,419257,898276,9,-1.875608762105306,-4.760416666666667,-1.7830597559611003,-4.7265625,0.03385416666666696,2.8848079045613613,0.011735327892418034
answer_address,alias,101236,8192,8192,0.9,896301,139197,3,-1.8137462933858235,-4.4296875,-1.8660087585449219,-3.7682291666666665,0.6614583333333335,2.6159412066141767,0.2528567276897869
non_address_core,alias,101236,8192,8192,0.9,896301,139197,16,-1.8137462933858235,-4.4296875,-1.8660087585449219,-4.40625,0.0234375,2.6159412066141767,0.00895949035121292
strong13,alias,101236,8192,8192,0.9,896301,139197,13,-1.8137462933858235,-4.4296875,-1.8660087585449219,-3.8463541666666665,0.5833333333333335,2.6159412066141767,0.22299175985241051
core19,alias,101236,8192,8192,0.9,896301,139197,19,-1.8137462933858235,-4.4296875,-1.8660087585449219,-3.7682291666666665,0.6614583333333335,2.6159412066141767,0.2528567276897869
first_token_sink,alias,101236,8192,8192,0.9,896301,139197,6,-1.8137462933858235,-4.4296875,-1.8660087585449219,-4.388020833333333,0.04166666666666696,2.6159412066141767,0.01592798284660086
query_tail,alias,101236,8192,8192,0.9,896301,139197,9,-1.8137462933858235,-4.4296875,-1.8660087585449219,-4.3828125,0.046875,2.6159412066141767,0.01791898070242584
answer_address_inactive_control,alias,101236,8192,8192,0.9,896301,139197,3,-1.8137462933858235,-4.4296875,-1.8660087585449219,-4.403645833333333,0.026041666666666963,2.6159412066141767,0.00995498927912558
query_tail_inactive_control,alias,101236,8192,8192,0.9,896301,139197,9,-1.8137462933858235,-4.4296875,-1.8660087585449219,-4.403645833333333,0.026041666666666963,2.6159412066141767,0.00995498927912558
answer_address,alias,101237,8192,8192,0.9,847571,935678,3,-1.8381665547688801,-4.484375,-1.9279692967732747,-3.7942708333333335,0.6901041666666665,2.64620844523112,0.2607897982905851
non_address_core,alias,101237,8192,8192,0.9,847571,935678,16,-1.8381665547688801,-4.484375,-1.9279692967732747,-4.427083333333333,0.05729166666666696,2.64620844523112,0.021650473820350576
strong13,alias,101237,8192,8192,0.9,847571,935678,13,-1.8381665547688801,-4.484375,-1.9279692967732747,-3.8046875,0.6796875,2.64620844523112,0.25685334850506686
core19,alias,101237,8192,8192,0.9,847571,935678,19,-1.8381665547688801,-4.484375,-1.9279692967732747,-3.7838541666666665,0.7005208333333335,2.64620844523112,0.26472624807610345
first_token_sink,alias,101237,8192,8192,0.9,847571,935678,6,-1.8381665547688801,-4.484375,-1.9279692967732747,-4.4765625,0.0078125,2.64620844523112,0.0029523373391386995
query_tail,alias,101237,8192,8192,0.9,847571,935678,9,-1.8381665547688801,-4.484375,-1.9279692967732747,-4.4375,0.046875,2.64620844523112,0.017714024034832198
answer_address_inactive_control,alias,101237,8192,8192,0.9,847571,935678,3,-1.8381665547688801,-4.484375,-1.9279692967732747,-4.466145833333333,0.018229166666666963,2.64620844523112,0.006888787124657078
query_tail_inactive_control,alias,101237,8192,8192,0.9,847571,935678,9,-1.8381665547688801,-4.484375,-1.9279692967732747,-4.533854166666667,-0.04947916666666696,2.64620844523112,-0.018698136481211877
answer_address,alias,101238,8192,8192,0.9,223928,452318,3,-1.948449929555257,-5.13671875,-2.0523478190104165,-4.5,0.63671875,3.188268820444743,0.19970673298218994
non_address_core,alias,101238,8192,8192,0.9,223928,452318,16,-1.948449929555257,-5.13671875,-2.0523478190104165,-5.065104166666667,0.07161458333333304,3.188268820444743,0.022461902482659307
strong13,alias,101238,8192,8192,0.9,223928,452318,13,-1.948449929555257,-5.13671875,-2.0523478190104165,-4.509114583333333,0.627604166666667,3.188268820444743,0.19684794539348793
core19,alias,101238,8192,8192,0.9,223928,452318,19,-1.948449929555257,-5.13671875,-2.0523478190104165,-4.446614583333333,0.690104166666667,3.188268820444743,0.21645106028744523
first_token_sink,alias,101238,8192,8192,0.9,223928,452318,6,-1.948449929555257,-5.13671875,-2.0523478190104165,-5.118489583333333,0.018229166666666963,3.188268820444743,0.005717575177404304
query_tail,alias,101238,8192,8192,0.9,223928,452318,9,-1.948449929555257,-5.13671875,-2.0523478190104165,-5.100260416666667,0.03645833333333304,3.188268820444743,0.011435150354808328
answer_address_inactive_control,alias,101238,8192,8192,0.9,223928,452318,3,-1.948449929555257,-5.13671875,-2.0523478190104165,-5.157552083333333,-0.020833333333333037,3.188268820444743,-0.0065343716313190055
query_tail_inactive_control,alias,101238,8192,8192,0.9,223928,452318,9,-1.948449929555257,-5.13671875,-2.0523478190104165,-5.135416666666667,0.0013020833333330373,3.188268820444743,0.0004083982269573508
answer_address,alias,101239,8192,8192,0.9,548522,785208,3,-1.8558189074198406,-4.694010416666667,-1.8487871487935383,-4.346354166666667,0.34765625,2.838191509246826,0.12249217463562137
non_address_core,alias,101239,8192,8192,0.9,548522,785208,16,-1.8558189074198406,-4.694010416666667,-1.8487871487935383,-4.670572916666667,0.0234375,2.838191509246826,0.008257899413637396
strong13,alias,101239,8192,8192,0.9,548522,785208,13,-1.8558189074198406,-4.694010416666667,-1.8487871487935383,-4.377604166666667,0.31640625,2.838191509246826,0.11148164208410484
core19,alias,101239,8192,8192,0.9,548522,785208,19,-1.8558189074198406,-4.694010416666667,-1.8487871487935383,-4.365885416666667,0.328125,2.838191509246826,0.11561059179092353
first_token_sink,alias,101239,8192,8192,0.9,548522,785208,6,-1.8558189074198406,-4.694010416666667,-1.8487871487935383,-4.6796875,0.014322916666666963,2.838191509246826,0.005046494086111846
query_tail,alias,101239,8192,8192,0.9,548522,785208,9,-1.8558189074198406,-4.694010416666667,-1.8487871487935383,-4.7109375,-0.016927083333333037,2.838191509246826,-0.0059640384654046814
answer_address_inactive_control,alias,101239,8192,8192,0.9,548522,785208,3,-1.8558189074198406,-4.694010416666667,-1.8487871487935383,-4.69140625,0.0026041666666669627,2.838191509246826,0.0009175443792931483
query_tail_inactive_control,alias,101239,8192,8192,0.9,548522,785208,9,-1.8558189074198406,-4.694010416666667,-1.8487871487935383,-4.666666666666667,0.02734375,2.838191509246826,0.00963421598257696
answer_address,alias,101240,8192,8191,0.9,890717,235938,3,-1.8235674699147542,-4.692708333333333,-1.927695592244466,-4.033854166666667,0.6588541666666661,2.869140863418579,0.22963465303046915
non_address_core,alias,101240,8192,8191,0.9,890717,235938,16,-1.8235674699147542,-4.692708333333333,-1.927695592244466,-4.622395833333333,0.0703125,2.869140863418579,0.024506464947915703
strong13,alias,101240,8192,8191,0.9,890717,235938,13,-1.8235674699147542,-4.692708333333333,-1.927695592244466,-3.9739583333333335,0.7187499999999996,2.869140863418579,0.25051053057869366
core19,alias,101240,8192,8191,0.9,890717,235938,19,-1.8235674699147542,-4.692708333333333,-1.927695592244466,-3.9557291666666665,0.7369791666666665,2.869140863418579,0.2568640585281534
first_token_sink,alias,101240,8192,8191,0.9,890717,235938,6,-1.8235674699147542,-4.692708333333333,-1.927695592244466,-4.682291666666667,0.010416666666666075,2.869140863418579,0.003630587399691009
query_tail,alias,101240,8192,8191,0.9,890717,235938,9,-1.8235674699147542,-4.692708333333333,-1.927695592244466,-4.682291666666667,0.010416666666666075,2.869140863418579,0.003630587399691009
answer_address_inactive_control,alias,101240,8192,8191,0.9,890717,235938,3,-1.8235674699147542,-4.692708333333333,-1.927695592244466,-4.674479166666667,0.018229166666666075,2.869140863418579,0.00635352794945942
query_tail_inactive_control,alias,101240,8192,8191,0.9,890717,235938,9,-1.8235674699147542,-4.692708333333333,-1.927695592244466,-4.703125,-0.010416666666666963,2.869140863418579,-0.003630587399691318
answer_address,alias,101241,8192,8192,0.9,184514,293837,3,-1.8858974774678547,-4.596354166666667,-1.9291699727376301,-4.0625,0.533854166666667,2.7104566891988124,0.19696096557974133
non_address_core,alias,101241,8192,8192,0.9,184514,293837,16,-1.8858974774678547,-4.596354166666667,-1.9291699727376301,-4.572916666666667,0.0234375,2.7104566891988124,0.008647066781549615
strong13,alias,101241,8192,8192,0.9,184514,293837,13,-1.8858974774678547,-4.596354166666667,-1.9291699727376301,-4.059895833333333,0.5364583333333339,2.7104566891988124,0.1979217507776914
core19,alias,101241,8192,8192,0.9,184514,293837,19,-1.8858974774678547,-4.596354166666667,-1.9291699727376301,-4.026041666666667,0.5703125,2.7104566891988124,0.21041195835104062
first_token_sink,alias,101241,8192,8192,0.9,184514,293837,6,-1.8858974774678547,-4.596354166666667,-1.9291699727376301,-4.606770833333333,-0.010416666666666075,2.7104566891988124,-0.0038431407917996104
query_tail,alias,101241,8192,8192,0.9,184514,293837,9,-1.8858974774678547,-4.596354166666667,-1.9291699727376301,-4.606770833333333,-0.010416666666666075,2.7104566891988124,-0.0038431407917996104
answer_address_inactive_control,alias,101241,8192,8192,0.9,184514,293837,3,-1.8858974774678547,-4.596354166666667,-1.9291699727376301,-4.622395833333333,-0.026041666666666075,2.7104566891988124,-0.009607851979499354
query_tail_inactive_control,alias,101241,8192,8192,0.9,184514,293837,9,-1.8858974774678547,-4.596354166666667,-1.9291699727376301,-4.653645833333333,-0.057291666666666075,2.7104566891988124,-0.02113727435489884
answer_address,paraphrase,201234,8192,8192,0.9,193786,826766,3,-2.1355727513631186,-4.580078125,-2.2223193248113,-4.108723958333333,0.47135416666666696,2.4445053736368814,0.19282189834804764
non_address_core,paraphrase,201234,8192,8192,0.9,193786,826766,16,-2.1355727513631186,-4.580078125,-2.2223193248113,-4.574869791666667,0.005208333333333037,2.4445053736368814,0.0021306287110280284
strong13,paraphrase,201234,8192,8192,0.9,193786,826766,13,-2.1355727513631186,-4.580078125,-2.2223193248113,-4.082682291666667,0.49739583333333304,2.4445053736368814,0.20347504190318816
core19,paraphrase,201234,8192,8192,0.9,193786,826766,19,-2.1355727513631186,-4.580078125,-2.2223193248113,-4.076171875,0.50390625,2.4445053736368814,0.20613832779197347
first_token_sink,paraphrase,201234,8192,8192,0.9,193786,826766,6,-2.1355727513631186,-4.580078125,-2.2223193248113,-4.555989583333333,0.024088541666666963,2.4445053736368814,0.009854157788505312
query_tail,paraphrase,201234,8192,8192,0.9,193786,826766,9,-2.1355727513631186,-4.580078125,-2.2223193248113,-4.587890625,-0.0078125,2.4445053736368814,-0.003195943066542224
answer_address_inactive_control,paraphrase,201234,8192,8192,0.9,193786,826766,3,-2.1355727513631186,-4.580078125,-2.2223193248113,-4.542317708333333,0.03776041666666696,2.4445053736368814,0.015447058154954204
query_tail_inactive_control,paraphrase,201234,8192,8192,0.9,193786,826766,9,-2.1355727513631186,-4.580078125,-2.2223193248113,-4.530598958333333,0.04947916666666696,2.4445053736368814,0.02024097275476754
answer_address,paraphrase,201235,8192,8192,0.9,207278,412224,3,-2.2517879009246826,-6.135416666666667,-2.13566525777181,-5.627604166666667,0.5078125,3.8836287657419843,0.13075721976299148
non_address_core,paraphrase,201235,8192,8192,0.9,207278,412224,16,-2.2517879009246826,-6.135416666666667,-2.13566525777181,-6.033854166666667,0.1015625,3.8836287657419843,0.026151443952598295
strong13,paraphrase,201235,8192,8192,0.9,207278,412224,13,-2.2517879009246826,-6.135416666666667,-2.13566525777181,-5.619791666666667,0.515625,3.8836287657419843,0.13276886929780674
core19,paraphrase,201235,8192,8192,0.9,207278,412224,19,-2.2517879009246826,-6.135416666666667,-2.13566525777181,-5.627604166666667,0.5078125,3.8836287657419843,0.13075721976299148
first_token_sink,paraphrase,201235,8192,8192,0.9,207278,412224,6,-2.2517879009246826,-6.135416666666667,-2.13566525777181,-6.067708333333333,0.06770833333333393,3.8836287657419843,0.017434295968399016
query_tail,paraphrase,201235,8192,8192,0.9,207278,412224,9,-2.2517879009246826,-6.135416666666667,-2.13566525777181,-6.125,0.010416666666666963,3.8836287657419843,0.0026821993797537477
answer_address_inactive_control,paraphrase,201235,8192,8192,0.9,207278,412224,3,-2.2517879009246826,-6.135416666666667,-2.13566525777181,-6.09375,0.04166666666666696,3.8836287657419843,0.010728797519014762
query_tail_inactive_control,paraphrase,201235,8192,8192,0.9,207278,412224,9,-2.2517879009246826,-6.135416666666667,-2.13566525777181,-6.0703125,0.06510416666666696,3.8836287657419843,0.016763746123460523
answer_address,paraphrase,201236,8192,8192,0.9,331504,426569,3,-2.1256994803746543,-5.815104166666667,-2.1668403148651123,-5.208333333333333,0.6067708333333339,3.6894046862920127,0.16446307329412566
non_address_core,paraphrase,201236,8192,8192,0.9,331504,426569,16,-2.1256994803746543,-5.815104166666667,-2.1668403148651123,-5.828125,-0.013020833333333037,3.6894046862920127,-0.0035292504998738574
strong13,paraphrase,201236,8192,8192,0.9,331504,426569,13,-2.1256994803746543,-5.815104166666667,-2.1668403148651123,-5.2421875,0.572916666666667,3.6894046862920127,0.15528702199445332
core19,paraphrase,201236,8192,8192,0.9,331504,426569,19,-2.1256994803746543,-5.815104166666667,-2.1668403148651123,-5.190104166666667,0.625,3.6894046862920127,0.169404023993949
first_token_sink,paraphrase,201236,8192,8192,0.9,331504,426569,6,-2.1256994803746543,-5.815104166666667,-2.1668403148651123,-5.838541666666667,-0.0234375,3.6894046862920127,-0.006352650899773087
