group,variant,seed,target_tokens,actual_tokens,needle_frac,gold,n_heads,baseline_logprob,ablated_logprob,delta_logprob
first_token_sink,alias,101236,16384,16383,0.9,896301,6,-1.8756910959879558,-2.3756739298502603,-0.49998283386230447
query_tail,alias,101236,16384,16383,0.9,896301,9,-1.8756910959879558,-2.980137825012207,-1.1044467290242512
answer_address_inactive_control,alias,101236,16384,16383,0.9,896301,3,-1.8756910959879558,-1.8548331260681152,0.02085796991984057
query_tail_inactive_control,alias,101236,16384,16383,0.9,896301,9,-1.8756910959879558,-2.011115868886312,-0.1354247728983562
answer_address,alias,101237,16384,16385,0.9,847571,3,-1.9385401407877605,-2.199471632639567,-0.2609314918518064
non_address_core,alias,101237,16384,16385,0.9,847571,16,-1.9385401407877605,-3.314223607381185,-1.3756834665934246
strong13,alias,101237,16384,16385,0.9,847571,13,-1.9385401407877605,-3.5017600059509277,-1.5632198651631672
core19,alias,101237,16384,16385,0.9,847571,19,-1.9385401407877605,-3.376878102620443,-1.4383379618326824
first_token_sink,alias,101237,16384,16385,0.9,847571,6,-1.9385401407877605,-2.3342549800872803,-0.3957148392995198
query_tail,alias,101237,16384,16385,0.9,847571,9,-1.9385401407877605,-3.043203353881836,-1.1046632130940754
answer_address_inactive_control,alias,101237,16384,16385,0.9,847571,3,-1.9385401407877605,-1.8968486785888672,0.0416914621988933
query_tail_inactive_control,alias,101237,16384,16385,0.9,847571,9,-1.9385401407877605,-2.021888573964437,-0.0833484331766765
answer_address,alias,101238,16384,16384,0.9,223928,3,-2.021536389986674,-2.219770590464274,-0.1982342004776001
non_address_core,alias,101238,16384,16384,0.9,223928,16,-2.021536389986674,-3.771752039591471,-1.7502156496047974
strong13,alias,101238,16384,16384,0.9,223928,13,-2.021536389986674,-3.5632791916529336,-1.5417428016662598
core19,alias,101238,16384,16384,0.9,223928,19,-2.021536389986674,-3.7297666470209756,-1.7082302570343018
first_token_sink,alias,101238,16384,16384,0.9,223928,6,-2.021536389986674,-2.4484426975250244,-0.42690630753835057
query_tail,alias,101238,16384,16384,0.9,223928,9,-2.021536389986674,-3.127359708150228,-1.1058233181635542
answer_address_inactive_control,alias,101238,16384,16384,0.9,223928,3,-2.021536389986674,-1.9902781248092651,0.031258265177408706
query_tail_inactive_control,alias,101238,16384,16384,0.9,223928,9,-2.021536389986674,-2.1045806805292764,-0.08304429054260254
answer_address,alias,101239,16384,16384,0.9,548522,3,-2.042975425720215,-2.0328656832377114,0.010109742482503403
non_address_core,alias,101239,16384,16384,0.9,548522,16,-2.042975425720215,-3.2730770905812583,-1.2301016648610434
strong13,alias,101239,16384,16384,0.9,548522,13,-2.042975425720215,-3.35673189163208,-1.3137564659118652
core19,alias,101239,16384,16384,0.9,548522,19,-2.042975425720215,-3.2734386920928955,-1.2304632663726807
first_token_sink,alias,101239,16384,16384,0.9,548522,6,-2.042975425720215,-2.3345609505971274,-0.2915855248769126
query_tail,alias,101239,16384,16384,0.9,548522,9,-2.042975425720215,-2.9602719148000083,-0.9172964890797934
answer_address_inactive_control,alias,101239,16384,16384,0.9,548522,3,-2.042975425720215,-2.00113844871521,0.04183697700500488
query_tail_inactive_control,alias,101239,16384,16384,0.9,548522,9,-2.042975425720215,-2.09480873743693,-0.05183331171671535
answer_address,alias,101240,16384,16384,0.9,890717,3,-1.9382665157318115,-2.209531307220459,-0.27126479148864746
non_address_core,alias,101240,16384,16384,0.9,890717,16,-1.9382665157318115,-3.3551344871520996,-1.416867971420288
strong13,alias,101240,16384,16384,0.9,890717,13,-1.9382665157318115,-3.521860917409261,-1.5835944016774497
core19,alias,101240,16384,16384,0.9,890717,19,-1.9382665157318115,-3.3967917760213218,-1.4585252602895102
first_token_sink,alias,101240,16384,16384,0.9,890717,6,-1.9382665157318115,-2.406931161880493,-0.46866464614868164
query_tail,alias,101240,16384,16384,0.9,890717,9,-1.9382665157318115,-3.001091718673706,-1.0628252029418945
answer_address_inactive_control,alias,101240,16384,16384,0.9,890717,3,-1.9382665157318115,-1.9486927191416423,-0.010426203409830803
query_tail_inactive_control,alias,101240,16384,16384,0.9,890717,9,-1.9382665157318115,-2.05283522605896,-0.11456871032714844
answer_address,alias,101241,16384,16384,0.9,184514,3,-2.012179374694824,-2.0972045262654624,-0.08502515157063817
non_address_core,alias,101241,16384,16384,0.9,184514,16,-2.012179374694824,-3.294985771179199,-1.282806396484375
strong13,alias,101241,16384,16384,0.9,184514,13,-2.012179374694824,-3.376837730407715,-1.3646583557128906
core19,alias,101241,16384,16384,0.9,184514,19,-2.012179374694824,-3.3571556409200034,-1.3449762662251792
first_token_sink,alias,101241,16384,16384,0.9,184514,6,-2.012179374694824,-2.3772946993509927,-0.36511532465616847
query_tail,alias,101241,16384,16384,0.9,184514,9,-2.012179374694824,-2.943485736846924,-0.9313063621520996
answer_address_inactive_control,alias,101241,16384,16384,0.9,184514,3,-2.012179374694824,-1.9913249015808105,0.020854473114013672
query_tail_inactive_control,alias,101241,16384,16384,0.9,184514,9,-2.012179374694824,-2.0847743352254233,-0.0725949605305991
answer_address,paraphrase,201234,16384,16384,0.9,193786,3,-2.3022350867589316,-2.4064862728118896,-0.10425118605295802
non_address_core,paraphrase,201234,16384,16384,0.9,193786,16,-2.3022350867589316,-3.4584760665893555,-1.1562409798304238
strong13,paraphrase,201234,16384,16384,0.9,193786,13,-2.3022350867589316,-3.437658150990804,-1.1354230642318726
core19,paraphrase,201234,16384,16384,0.9,193786,19,-2.3022350867589316,-3.541831612586975,-1.2395965258280435
first_token_sink,paraphrase,201234,16384,16384,0.9,193786,6,-2.3022350867589316,-2.7501244147618613,-0.4478893280029297
query_tail,paraphrase,201234,16384,16384,0.9,193786,9,-2.3022350867589316,-3.10442582766215,-0.8021907409032183
answer_address_inactive_control,paraphrase,201234,16384,16384,0.9,193786,3,-2.3022350867589316,-2.281407952308655,0.02082713445027684
query_tail_inactive_control,paraphrase,201234,16384,16384,0.9,193786,9,-2.3022350867589316,-2.3334960540135703,-0.03126096725463867
answer_address,paraphrase,201235,16384,16384,0.9,207278,3,-2.364661534627279,-2.567155122756958,-0.20249358812967921
non_address_core,paraphrase,201235,16384,16384,0.9,207278,16,-2.364661534627279,-3.8438185850779214,-1.4791570504506426
strong13,paraphrase,201235,16384,16384,0.9,207278,13,-2.364661534627279,-3.6563309828440347,-1.2916694482167559
core19,paraphrase,201235,16384,16384,0.9,207278,19,-2.364661534627279,-3.821808338165283,-1.4571468035380044
first_token_sink,paraphrase,201235,16384,16384,0.9,207278,6,-2.364661534627279,-3.0073090394337973,-0.6426475048065186
query_tail,paraphrase,201235,16384,16384,0.9,207278,9,-2.364661534627279,-3.5190580685933432,-1.1543965339660645
answer_address_inactive_control,paraphrase,201235,16384,16384,0.9,207278,3,-2.364661534627279,-2.312584479649862,0.05207705497741699
query_tail_inactive_control,paraphrase,201235,16384,16384,0.9,207278,9,-2.364661534627279,-2.4572365283966064,-0.09257499376932765
answer_address,paraphrase,201236,16384,16384,0.9,331504,3,-2.303023099899292,-2.511606216430664,-0.20858311653137207
non_address_core,paraphrase,201236,16384,16384,0.9,331504,16,-2.303023099899292,-3.7718780438105264,-1.4688549439112344
strong13,paraphrase,201236,16384,16384,0.9,331504,13,-2.303023099899292,-3.68900458017985,-1.3859814802805581
core19,paraphrase,201236,16384,16384,0.9,331504,19,-2.303023099899292,-3.7304062048594155,-1.4273831049601235
first_token_sink,paraphrase,201236,16384,16384,0.9,331504,6,-2.303023099899292,-2.8758683602015176,-0.5728452603022256
query_tail,paraphrase,201236,16384,16384,0.9,331504,9,-2.303023099899292,-3.5225780804951987,-1.2195549805959067
answer_address_inactive_control,paraphrase,201236,16384,16384,0.9,331504,3,-2.303023099899292,-2.240501125653585,0.06252197424570705
query_tail_inactive_control,paraphrase,201236,16384,16384,0.9,331504,9,-2.303023099899292,-2.4173848628997803,-0.11436176300048828
answer_address,paraphrase,201237,16384,16385,0.9,888821,3,-2.135679086049398,-2.323220411936442,-0.18754132588704397
non_address_core,paraphrase,201237,16384,16385,0.9,888821,16,-2.135679086049398,-3.5627307097117105,-1.4270516236623125
strong13,paraphrase,201237,16384,16385,0.9,888821,13,-2.135679086049398,-3.4377647240956626,-1.3020856380462646
core19,paraphrase,201237,16384,16385,0.9,888821,19,-2.135679086049398,-3.625248352686564,-1.489569266637166
first_token_sink,paraphrase,201237,16384,16385,0.9,888821,6,-2.135679086049398,-2.635648171106974,-0.4999690850575762
query_tail,paraphrase,201237,16384,16385,0.9,888821,9,-2.135679086049398,-3.271165053049723,-1.1354859670003252
answer_address_inactive_control,paraphrase,201237,16384,16385,0.9,888821,3,-2.135679086049398,-2.0835976600646973,0.05208142598470067
query_tail_inactive_control,paraphrase,201237,16384,16385,0.9,888821,9,-2.135679086049398,-2.3231992721557617,-0.18752018610636378
answer_address,paraphrase,201238,16384,16384,0.9,987809,3,-2.1876957416534424,-2.3856911659240723,-0.19799542427062988
non_address_core,paraphrase,201238,16384,16384,0.9,987809,16,-2.1876957416534424,-3.229345719019572,-1.0416499773661294
strong13,paraphrase,201238,16384,16384,0.9,987809,13,-2.1876957416534424,-3.354396025339762,-1.1667002836863198
core19,paraphrase,201238,16384,16384,0.9,987809,19,-2.1876957416534424,-3.312714179356893,-1.1250184377034507
first_token_sink,paraphrase,201238,16384,16384,0.9,987809,6,-2.1876957416534424,-2.5834970474243164,-0.395801305770874
query_tail,paraphrase,201238,16384,16384,0.9,987809,9,-2.1876957416534424,-3.229436238606771,-1.0417404969533286
answer_address_inactive_control,paraphrase,201238,16384,16384,0.9,987809,3,-2.1876957416534424,-2.114779313405355,0.07291642824808742
query_tail_inactive_control,paraphrase,201238,16384,16384,0.9,987809,9,-2.1876957416534424,-2.354374090830485,-0.1666783491770425
answer_address,paraphrase,201239,16384,16384,0.9,845811,3,-2.18814754486084,-2.3341203530629477,-0.1459728082021079
non_address_core,paraphrase,201239,16384,16384,0.9,845811,16,-2.18814754486084,-3.4590108394622803,-1.2708632946014404
strong13,paraphrase,201239,16384,16384,0.9,845811,13,-2.18814754486084,-3.417534033457438,-1.2293864885965982
core19,paraphrase,201239,16384,16384,0.9,845811,19,-2.18814754486084,-3.625699043273926,-1.437551498413086
first_token_sink,paraphrase,201239,16384,16384,0.9,845811,6,-2.18814754486084,-2.5943264961242676,-0.40617895126342773
query_tail,paraphrase,201239,16384,16384,0.9,845811,9,-2.18814754486084,-3.2925005753835044,-1.1043530305226645
answer_address_inactive_control,paraphrase,201239,16384,16384,0.9,845811,3,-2.18814754486084,-2.136080026626587,0.05206751823425293
query_tail_inactive_control,paraphrase,201239,16384,16384,0.9,845811,9,-2.18814754486084,-2.375636339187622,-0.18748879432678223
answer_address,paraphrase,201240,16384,16384,0.9,825220,3,-2.2294328212738037,-2.3440802097320557,-0.11464738845825195
non_address_core,paraphrase,201240,16384,16384,0.9,825220,16,-2.2294328212738037,-3.479426542917887,-1.2499937216440835
strong13,paraphrase,201240,16384,16384,0.9,825220,13,-2.2294328212738037,-3.396144072214762,-1.1667112509409585
core19,paraphrase,201240,16384,16384,0.9,825220,19,-2.2294328212738037,-3.562800168991089,-1.3333673477172852
first_token_sink,paraphrase,201240,16384,16384,0.9,825220,6,-2.2294328212738037,-2.6668837865193686,-0.4374509652455649
query_tail,paraphrase,201240,16384,16384,0.9,825220,9,-2.2294328212738037,-3.3128329118092856,-1.083400090535482
answer_address_inactive_control,paraphrase,201240,16384,16384,0.9,825220,3,-2.2294328212738037,-2.1565194129943848,0.07291340827941895
query_tail_inactive_control,paraphrase,201240,16384,16384,0.9,825220,9,-2.2294328212738037,-2.3127687772115073,-0.0833359559377036
answer_address,paraphrase,201241,16384,16384,0.9,844590,3,-2.1043540636698403,-2.323134104410807,-0.2187800407409668
non_address_core,paraphrase,201241,16384,16384,0.9,844590,16,-2.1043540636698403,-3.4793075720469155,-1.3749535083770752
strong13,paraphrase,201241,16384,16384,0.9,844590,13,-2.1043540636698403,-3.396015485127767,-1.2916614214579267
core19,paraphrase,201241,16384,16384,0.9,844590,19,-2.1043540636698403,-3.5418245792388916,-1.4374705155690513
first_token_sink,paraphrase,201241,16384,16384,0.9,844590,6,-2.1043540636698403,-2.4793110688527427,-0.3749570051829023
query_tail,paraphrase,201241,16384,16384,0.9,844590,9,-2.1043540636698403,-3.2918673356374106,-1.1875132719675703
answer_address_inactive_control,paraphrase,201241,16384,16384,0.9,844590,3,-2.1043540636698403,-2.0314344565073648,0.07291960716247559
query_tail_inactive_control,paraphrase,201241,16384,16384,0.9,844590,9,-2.1043540636698403,-2.2189320723215737,-0.1145780086517334
answer_address,relational,301234,16384,16383,0.9,994066,3,-1.8878937562306721,-1.9827508926391602,-0.09485713640848803
non_address_core,relational,301234,16384,16383,0.9,994066,16,-1.8878937562306721,-3.318803389867147,-1.4309096336364748
strong13,relational,301234,16384,16383,0.9,994066,13,-1.8878937562306721,-3.504753351211548,-1.6168595949808757
core19,relational,301234,16384,16383,0.9,994066,19,-1.8878937562306721,-3.4650444984436035,-1.5771507422129314
first_token_sink,relational,301234,16384,16383,0.9,994066,6,-1.8878937562306721,-2.2623518308003745,-0.37445807456970237
query_tail,relational,301234,16384,16383,0.9,994066,9,-1.8878937562306721,-2.880756378173828,-0.992862621943156
answer_address_inactive_control,relational,301234,16384,16383,0.9,994066,3,-1.8878937562306721,-1.866969108581543,0.020924647649129158
query_tail_inactive_control,relational,301234,16384,16383,0.9,994066,9,-1.8878937562306721,-1.9709501266479492,-0.08305637041727709
answer_address,relational,301235,16384,16384,0.9,726316,3,-2.000308076540629,-2.0003771781921387,-6.91016515097509e-05
non_address_core,relational,301235,16384,16384,0.9,726316,16,-2.000308076540629,-3.3544792334238687,-1.3541711568832397
strong13,relational,301235,16384,16384,0.9,726316,13,-2.000308076540629,-3.417036294937134,-1.4167282183965049
core19,relational,301235,16384,16384,0.9,726316,19,-2.000308076540629,-3.396212577819824,-1.3959045012791953
first_token_sink,relational,301235,16384,16384,0.9,726316,6,-2.000308076540629,-2.614860455195109,-0.61455237865448
query_tail,relational,301235,16384,16384,0.9,726316,9,-2.000308076540629,-2.875358740488688,-0.8750506639480591
answer_address_inactive_control,relational,301235,16384,16384,0.9,726316,3,-2.000308076540629,-1.9898701508839924,0.010437925656636482
query_tail_inactive_control,relational,301235,16384,16384,0.9,726316,9,-2.000308076540629,-2.052393356959025,-0.052085280418395996
answer_address,relational,301236,16384,16384,0.9,708819,3,-1.8855806589126587,-1.9168747266133626,-0.031294067700703865
non_address_core,relational,301236,16384,16384,0.9,708819,16,-1.8855806589126587,-3.2084887822469077,-1.322908123334249
strong13,relational,301236,16384,16384,0.9,708819,13,-1.8855806589126587,-3.250173727671305,-1.3645930687586465
core19,relational,301236,16384,16384,0.9,708819,19,-1.8855806589126587,-3.2710394064585366,-1.385458747545878
first_token_sink,relational,301236,16384,16384,0.9,708819,6,-1.8855806589126587,-2.3647348086039224,-0.4791541496912637
query_tail,relational,301236,16384,16384,0.9,708819,9,-1.8855806589126587,-2.635602871576945,-0.7500222126642861
answer_address_inactive_control,relational,301236,16384,16384,0.9,708819,3,-1.8855806589126587,-1.864753246307373,0.020827412605285645
query_tail_inactive_control,relational,301236,16384,16384,0.9,708819,9,-1.8855806589126587,-1.9897552331288655,-0.1041745742162068
answer_address,relational,301237,16384,16383,0.9,227126,3,-1.9901312987009685,-2.0110975901285806,-0.020966291427612083
non_address_core,relational,301237,16384,16383,0.9,227126,16,-1.9901312987009685,-3.6466068426767984,-1.6564755439758299
strong13,relational,301237,16384,16383,0.9,227126,13,-1.9901312987009685,-3.5214664141337075,-1.531335115432739
core19,relational,301237,16384,16383,0.9,227126,19,-1.9901312987009685,-3.771637280782064,-1.7815059820810955
first_token_sink,relational,301237,16384,16383,0.9,227126,6,-1.9901312987009685,-2.4795850912729898,-0.48945379257202126
query_tail,relational,301237,16384,16383,0.9,227126,9,-1.9901312987009685,-2.813412348429362,-0.8232810497283933
answer_address_inactive_control,relational,301237,16384,16383,0.9,227126,3,-1.9901312987009685,-1.969293435414632,0.02083786328633641
query_tail_inactive_control,relational,301237,16384,16383,0.9,227126,9,-1.9901312987009685,-2.1359829902648926,-0.14585169156392408
answer_address,relational,301238,16384,16384,0.9,112467,3,-1.9794565041859944,-1.9796163241068523,-0.00015981992085789543
non_address_core,relational,301238,16384,16384,0.9,112467,16,-1.9794565041859944,-3.3962066968282065,-1.4167501926422121
strong13,relational,301238,16384,16384,0.9,112467,13,-1.9794565041859944,-3.396167794863383,-1.4167112906773884
core19,relational,301238,16384,16384,0.9,112467,19,-1.9794565041859944,-3.5212528705596924,-1.541796366373698
first_token_sink,relational,301238,16384,16384,0.9,112467,6,-1.9794565041859944,-2.3335761229197183,-0.3541196187337239
query_tail,relational,301238,16384,16384,0.9,112467,9,-1.9794565041859944,-2.875560204188029,-0.8961037000020344
answer_address_inactive_control,relational,301238,16384,16384,0.9,112467,3,-1.9794565041859944,-1.9377768834431965,0.04167962074279785
query_tail_inactive_control,relational,301238,16384,16384,0.9,112467,9,-1.9794565041859944,-2.0211100578308105,-0.041653553644816155
answer_address,relational,301239,16384,16384,0.9,367666,3,-2.1150994300842285,-2.0944318771362305,0.020667552947998047
non_address_core,relational,301239,16384,16384,0.9,367666,16,-2.1150994300842285,-3.333864688873291,-1.2187652587890625
strong13,relational,301239,16384,16384,0.9,367666,13,-2.1150994300842285,-3.6047805150349936,-1.4896810849507651
core19,relational,301239,16384,16384,0.9,367666,19,-2.1150994300842285,-3.5839269955952964,-1.4688275655110679
first_token_sink,relational,301239,16384,16384,0.9,367666,6,-2.1150994300842285,-2.573345104853312,-0.4582456747690835
query_tail,relational,301239,16384,16384,0.9,367666,9,-2.1150994300842285,-3.0006319681803384,-0.8855325380961099
answer_address_inactive_control,relational,301239,16384,16384,0.9,367666,3,-2.1150994300842285,-2.1046544710795083,0.0104449590047202
query_tail_inactive_control,relational,301239,16384,16384,0.9,367666,9,-2.1150994300842285,-2.1984176635742188,-0.08331823348999023
answer_address,relational,301240,16384,16384,0.9,321185,3,-2.146270831425985,-2.24019988377889,-0.09392905235290527
non_address_core,relational,301240,16384,16384,0.9,321185,16,-2.146270831425985,-3.562872807184855,-1.4166019757588701
