group,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_logprob,corrupt_clean_logprob,corrupt_gold_logprob,patched_logprob,delta_patch,recovery_denominator,recovery_fraction
support_L22H0,literal,1235,16384,16384,0.1,822782,347875,1,-1.9596920013427734,-5.096354166666667,-2.2516822814941406,-5.104166666666667,-0.0078125,3.1366621653238935,-0.002490704955850187
support_L22H4,literal,1235,16384,16384,0.1,822782,347875,1,-1.9596920013427734,-5.096354166666667,-2.2516822814941406,-5.0859375,0.010416666666666963,3.1366621653238935,0.003320939941133677
activation_control_L20H5,literal,1235,16384,16384,0.1,822782,347875,1,-1.9596920013427734,-5.096354166666667,-2.2516822814941406,-5.078125,0.018229166666666963,3.1366621653238935,0.005811644896983864
inactive_control_L21H2,literal,1235,16384,16384,0.1,822782,347875,1,-1.9596920013427734,-5.096354166666667,-2.2516822814941406,-5.098958333333333,-0.0026041666666660745,3.1366621653238935,-0.0008302349852832069
inactive_control_L22H8,literal,1235,16384,16384,0.1,822782,347875,1,-1.9596920013427734,-5.096354166666667,-2.2516822814941406,-5.091145833333333,0.0052083333333339255,3.1366621653238935,0.00166046997056698
inactive_control_L22H3,literal,1235,16384,16384,0.1,822782,347875,1,-1.9596920013427734,-5.096354166666667,-2.2516822814941406,-5.078125,0.018229166666666963,3.1366621653238935,0.005811644896983864
address_L22H7,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.729166666666667,0.19401041666666607,2.87014897664388,0.06759593952977527
address_L21H11,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.90234375,0.020833333333333037,2.87014897664388,0.00725862437903619
address_L22H10,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.87109375,0.05208333333333304,2.87014897664388,0.018146560947590627
support_L20H7,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.911458333333333,0.01171875,2.87014897664388,0.004082976213207914
support_L18H3,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.904947916666667,0.018229166666666075,2.87014897664388,0.00635129633165655
support_L17H10,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.936197916666667,-0.013020833333333925,2.87014897664388,-0.004536640236897889
support_L20H8,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.920572916666667,0.0026041666666660745,2.87014897664388,0.0009073280473793303
support_L22H0,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.897135416666667,0.026041666666666075,2.87014897664388,0.009073280473795159
support_L22H4,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.9140625,0.009114583333333037,2.87014897664388,0.003175648165828275
activation_control_L20H5,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.880208333333333,0.04296875,2.87014897664388,0.014970912781762354
inactive_control_L21H2,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.880208333333333,0.04296875,2.87014897664388,0.014970912781762354
inactive_control_L22H8,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.9375,-0.014322916666666963,2.87014897664388,-0.004990304260587554
inactive_control_L22H3,literal,1236,16384,16384,0.1,659279,262639,1,-2.053028106689453,-4.923177083333333,-2.3134830792744956,-4.875,0.04817708333333304,2.87014897664388,0.016785568876521325
address_L22H7,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.638020833333333,0.15104166666666696,2.579800605773926,0.058547806496601434
address_L21H11,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.744791666666667,0.04427083333333304,2.579800605773926,0.01716056397314165
address_L22H10,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.786458333333333,0.0026041666666669627,2.579800605773926,0.0010094449395966893
support_L20H7,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.765625,0.0234375,2.579800605773926,0.00908500445636917
support_L18H3,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.768229166666667,0.020833333333333037,2.579800605773926,0.00807555951677248
support_L17H10,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.794270833333333,-0.005208333333333037,2.579800605773926,-0.002018889879193034
support_L20H8,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.8203125,-0.03125,2.579800605773926,-0.012113339275158893
support_L22H0,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.7734375,0.015625,2.579800605773926,0.0060566696375794465
support_L22H4,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.791666666666667,-0.0026041666666669627,2.579800605773926,-0.0010094449395966893
activation_control_L20H5,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.768229166666667,0.020833333333333037,2.579800605773926,0.00807555951677248
inactive_control_L21H2,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.8046875,-0.015625,2.579800605773926,-0.0060566696375794465
inactive_control_L22H8,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.825520833333333,-0.03645833333333304,2.579800605773926,-0.014132229154351927
inactive_control_L22H3,literal,1237,16384,16383,0.1,255903,368766,1,-2.209261894226074,-4.7890625,-2.2529754638671875,-4.8203125,-0.03125,2.579800605773926,-0.012113339275158893
address_L22H7,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.436197916666667,0.22135416666666607,2.489919344584147,0.08890013531889543
address_L21H11,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.552083333333333,0.10546875,2.489919344584147,0.04235829976959146
address_L22H10,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.576822916666667,0.08072916666666607,2.489919344584147,0.032422402292773475
support_L20H7,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.641927083333333,0.015625,2.489919344584147,0.006275303669569105
support_L18H3,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.622395833333333,0.03515625,2.489919344584147,0.014119433256530489
support_L17H10,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.58203125,0.07552083333333304,2.489919344584147,0.030330634402917226
support_L20H8,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.630208333333333,0.02734375,2.489919344584147,0.010981781421745935
support_L22H0,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.630208333333333,0.02734375,2.489919344584147,0.010981781421745935
support_L22H4,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.63671875,0.020833333333333037,2.489919344584147,0.008367071559425355
activation_control_L20H5,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.63671875,0.020833333333333037,2.489919344584147,0.008367071559425355
inactive_control_L21H2,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.654947916666667,0.0026041666666660745,2.489919344584147,0.0010458839449279465
inactive_control_L22H8,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.64453125,0.013020833333333037,2.489919344584147,0.005229419724640802
inactive_control_L22H3,literal,1238,16384,16384,0.1,127404,655198,1,-2.167632738749186,-4.657552083333333,-2.0424497922261557,-4.64453125,0.013020833333333037,2.489919344584147,0.005229419724640802
address_L22H7,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.302083333333333,0.34375,2.5924383799235025,0.1325971728632344
address_L21H11,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.528645833333333,0.1171875,2.5924383799235025,0.04520358165792082
address_L22H10,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.559895833333333,0.0859375,2.5924383799235025,0.0331492932158086
support_L20H7,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.591145833333333,0.0546875,2.5924383799235025,0.021095004773696382
support_L18H3,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.6328125,0.013020833333333037,2.5924383799235025,0.00502262018421331
support_L17H10,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.638020833333333,0.0078125,2.5924383799235025,0.0030135721105280545
support_L20H8,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.609375,0.03645833333333304,2.5924383799235025,0.014063336515797473
support_L22H0,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.611979166666667,0.033854166666666075,2.5924383799235025,0.013058812478954676
support_L22H4,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.606770833333333,0.0390625,2.5924383799235025,0.015067860552640273
activation_control_L20H5,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.5859375,0.05989583333333304,2.5924383799235025,0.023104052847381637
inactive_control_L21H2,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.640625,0.005208333333333037,2.5924383799235025,0.0020090480736852556
inactive_control_L22H8,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.622395833333333,0.0234375,2.5924383799235025,0.009040716331584164
inactive_control_L22H3,literal,1239,16384,16384,0.1,178315,630655,1,-2.0533949534098306,-4.645833333333333,-2.023210366566976,-4.6015625,0.04427083333333304,2.5924383799235025,0.017076908626325528
address_L22H7,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-4.828125,0.18880208333333304,3.0779692331949864,0.0613398214956662
address_L21H11,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-5.015625,0.0013020833333330373,3.0779692331949864,0.00042303325169415414
address_L22H10,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-4.975260416666667,0.041666666666666075,3.0779692331949864,0.013537064054215817
support_L20H7,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-5.029947916666667,-0.013020833333333925,3.0779692331949864,-0.004230332516942696
support_L18H3,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-5.03515625,-0.018229166666666963,3.0779692331949864,-0.005922465523719601
support_L17H10,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-4.973958333333333,0.04296875,3.0779692331949864,0.01396009730591026
support_L20H8,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-5.024739583333333,-0.0078125,3.0779692331949864,-0.002538199510165502
support_L22H0,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-5.02734375,-0.010416666666666963,3.0779692331949864,-0.0033842660135540987
support_L22H4,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-5.037760416666667,-0.020833333333333925,3.0779692331949864,-0.0067685320271081975
activation_control_L20H5,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-4.9609375,0.05598958333333304,3.0779692331949864,0.01819042982285267
inactive_control_L21H2,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-5.01171875,0.005208333333333037,3.0779692331949864,0.0016921330067769052
inactive_control_L22H8,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-4.993489583333333,0.0234375,3.0779692331949864,0.007614598530496505
inactive_control_L22H3,literal,1240,16384,16384,0.1,779361,276381,1,-1.9389578501383464,-5.016927083333333,-2.2824953397115073,-5.02734375,-0.010416666666666963,3.0779692331949864,-0.0033842660135540987
address_L22H7,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.279947916666667,0.24609375,2.586770534515381,0.0951355161644071
address_L21H11,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.553385416666667,-0.02734375,2.586770534515381,-0.010570612907156343
address_L22H10,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.5390625,-0.013020833333333037,2.586770534515381,-0.0050336251938838585
support_L20H7,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.515625,0.010416666666666963,2.586770534515381,0.004026900155107293
support_L18H3,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.546875,-0.020833333333333037,2.586770534515381,-0.008053800310214243
support_L17H10,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.53125,-0.005208333333333037,2.586770534515381,-0.002013450077553475
support_L20H8,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.55078125,-0.024739583333333037,2.586770534515381,-0.009563887868379434
support_L22H0,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.52734375,-0.0013020833333330373,2.586770534515381,-0.0005033625193882829
support_L22H4,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.533854166666667,-0.0078125,2.586770534515381,-0.003020175116330384
activation_control_L20H5,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.5546875,-0.028645833333333037,2.586770534515381,-0.011073975426544628
inactive_control_L21H2,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.532552083333333,-0.0065104166666660745,2.586770534515381,-0.002516812596941758
inactive_control_L22H8,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.565104166666667,-0.0390625,2.586770534515381,-0.01510087558165192
inactive_control_L22H3,literal,1241,16384,16384,0.1,731022,285908,1,-1.9392711321512859,-4.526041666666667,-2.0966668128967285,-4.555989583333333,-0.029947916666666075,2.586770534515381,-0.01157733794593291
address_L22H7,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.192708333333333,0.703125,2.851310094197591,0.2465971699924388
address_L21H11,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.786458333333333,0.109375,2.851310094197591,0.03835955977660159
address_L22H10,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.7578125,0.13802083333333304,2.851310094197591,0.04840611114666381
support_L20H7,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.8515625,0.04427083333333304,2.851310094197591,0.015526488481005301
support_L18H3,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.864583333333333,0.03125,2.851310094197591,0.010959874221886169
support_L17H10,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.880208333333333,0.015625,2.851310094197591,0.005479937110943084
support_L20H8,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.885416666666667,0.010416666666666075,2.851310094197591,0.003653291407295182
support_L22H0,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.864583333333333,0.03125,2.851310094197591,0.010959874221886169
support_L22H4,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.8359375,0.05989583333333304,2.851310094197591,0.021006425591948385
activation_control_L20H5,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.856770833333333,0.0390625,2.851310094197591,0.013699842777357711
inactive_control_L21H2,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.864583333333333,0.03125,2.851310094197591,0.010959874221886169
inactive_control_L22H8,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.890625,0.005208333333333037,2.851310094197591,0.001826645703647591
inactive_control_L22H3,alias,101234,16384,16384,0.1,476403,525796,1,-2.044523239135742,-4.895833333333333,-2.0241405169169107,-4.84375,0.05208333333333304,2.851310094197591,0.018266457036476846
address_L22H7,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-4.609375,0.588541666666667,3.1859556833902998,0.18473002299905716
address_L21H11,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.151041666666667,0.046875,3.1859556833902998,0.014713010681340828
address_L22H10,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.096354166666667,0.1015625,3.1859556833902998,0.03187818980957179
support_L20H7,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.205729166666667,-0.0078125,3.1859556833902998,-0.002452168446890138
support_L18H3,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.161458333333333,0.036458333333333925,3.1859556833902998,0.011443452752154163
support_L17H10,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.229166666666667,-0.03125,3.1859556833902998,-0.009808673787560552
support_L20H8,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.223958333333333,-0.026041666666666075,3.1859556833902998,-0.00817389482296694
support_L22H0,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.197916666666667,0.0,3.1859556833902998,0.0
support_L22H4,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.208333333333333,-0.010416666666666075,3.1859556833902998,-0.003269557929186665
activation_control_L20H5,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.177083333333333,0.020833333333333925,3.1859556833902998,0.0065391158583738875
inactive_control_L21H2,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.221354166666667,-0.0234375,3.1859556833902998,-0.007356505340670414
inactive_control_L22H8,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.200520833333333,-0.0026041666666660745,3.1859556833902998,-0.0008173894822965269
inactive_control_L22H3,alias,101235,16384,16384,0.1,419257,898276,1,-2.011960983276367,-5.197916666666667,-1.9621823628743489,-5.223958333333333,-0.026041666666666075,3.1859556833902998,-0.00817389482296694
address_L22H7,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.140625,0.611979166666667,2.915408770243327,0.2099119591437566
address_L21H11,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.858072916666667,-0.10546875,2.915408770243327,-0.036176316363072926
address_L22H10,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.55078125,0.20182291666666696,2.915408770243327,0.06922628439847299
support_L20H7,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.7421875,0.010416666666666963,2.915408770243327,0.003572969517340638
support_L18H3,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.802083333333333,-0.049479166666666075,2.915408770243327,-0.016971605207367343
support_L17H10,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.7734375,-0.020833333333333037,2.915408770243327,-0.007145939034680971
support_L20H8,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.756510416666667,-0.00390625,2.915408770243327,-0.001339863569002701
support_L22H0,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.75,0.0026041666666669627,2.915408770243327,0.0008932423793352356
support_L22H4,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.768229166666667,-0.015625,2.915408770243327,-0.005359454276010804
activation_control_L20H5,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.776041666666667,-0.0234375,2.915408770243327,-0.008039181414016206
inactive_control_L21H2,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.778645833333333,-0.026041666666666075,2.915408770243327,-0.008932423793351137
inactive_control_L22H8,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.776041666666667,-0.0234375,2.915408770243327,-0.008039181414016206
inactive_control_L22H3,alias,101236,16384,16384,0.1,896301,139197,1,-1.8371953964233398,-4.752604166666667,-1.8972093264261882,-4.752604166666667,0.0,2.915408770243327,0.0
address_L22H7,alias,101237,16384,16384,0.1,847571,935678,1,-1.9197511672973633,-4.6875,-2.0435803731282554,-3.8880208333333335,0.7994791666666665,2.7677488327026367,0.28885538934036703
address_L21H11,alias,101237,16384,16384,0.1,847571,935678,1,-1.9197511672973633,-4.6875,-2.0435803731282554,-4.666666666666667,0.020833333333333037,2.7677488327026367,0.007527176269455713
