unit_type,group,layer,head,variant,seed,target_tokens,prompt_tokens,needle_frac,clean_gold,corrupt_gold,n_heads,clean_l2,corrupt_l2,diff_l2,relative_diff_l2,cosine_similarity,mean_abs_diff,max_abs_diff,n_elements
head,,20,6,literal,1235,16384,16384,0.5,822782,347875,1,5.841488838195801,5.94334602355957,0.25061920285224915,0.04253249295254342,0.9992448091506958,0.018127918243408203,0.0625,128
head,,20,9,literal,1235,16384,16384,0.5,822782,347875,1,13.274216651916504,13.103110313415527,0.5655168890953064,0.04287901422601089,0.9991649389266968,0.040131330490112305,0.12890625,128
head,,21,3,literal,1235,16384,16384,0.5,822782,347875,1,4.90038537979126,4.893741130828857,0.12879690527915955,0.026300845744538937,0.9996551275253296,0.008633613586425781,0.0322265625,128
head,,21,1,literal,1235,16384,16384,0.5,822782,347875,1,4.547111988067627,4.511672019958496,0.14760658144950867,0.03258860821026941,0.9994997382164001,0.010216370224952698,0.046875,128
head,,21,4,literal,1235,16384,16384,0.5,822782,347875,1,5.537730693817139,5.475057125091553,0.2245599627494812,0.0407816742576148,0.9992331862449646,0.01583915948867798,0.0625,128
head,,21,5,literal,1235,16384,16384,0.5,822782,347875,1,4.543818950653076,4.518862247467041,0.13364699482917786,0.0294939194941339,0.9995802640914917,0.009222984313964844,0.0390625,128
head,,17,3,literal,1235,16384,16384,0.5,822782,347875,1,6.707087516784668,6.684798717498779,0.22440917789936066,0.03351420016171725,0.9994439482688904,0.015404611825942993,0.05859375,128
head,,23,4,literal,1235,16384,16384,0.5,822782,347875,1,7.655884265899658,7.630135536193848,0.3189253509044647,0.041727716571554635,0.9991351366043091,0.022629261016845703,0.080078125,128
head,,20,3,literal,1235,16384,16384,0.5,822782,347875,1,5.120442867279053,5.085039138793945,0.19700512290000916,0.03860770569832506,0.9992786645889282,0.01366114616394043,0.0625,128
head,,21,2,literal,1235,16384,16384,0.5,822782,347875,1,6.080915451049805,6.056509494781494,0.2213488221168518,0.03647376986547314,0.9993430376052856,0.015591919422149658,0.0537109375,128
head,,22,8,literal,1235,16384,16384,0.5,822782,347875,1,2.1112759113311768,2.1327247619628906,0.11647604405879974,0.054889738727771926,0.9985446333885193,0.008086830377578735,0.03125,128
head,,22,3,literal,1235,16384,16384,0.5,822782,347875,1,5.799997329711914,5.862821578979492,0.2707251012325287,0.04642532879092858,0.9989803433418274,0.018510714173316956,0.09765625,128
head,,17,8,literal,1235,16384,16384,0.5,822782,347875,1,4.60126256942749,4.582373142242432,0.11181715875864029,0.024351392470097842,0.9997118711471558,0.007754169404506683,0.0302734375,128
head,,18,1,literal,1235,16384,16384,0.5,822782,347875,1,2.6538145542144775,2.6157779693603516,0.1441899687051773,0.05472528210107621,0.9986067414283752,0.010104238986968994,0.03948974609375,128
head,,20,5,literal,1235,16384,16384,0.5,822782,347875,1,4.8209075927734375,5.358888626098633,1.5644654035568237,0.30736674289343835,0.9582319855690002,0.11135175824165344,0.367279052734375,128
head,,20,0,literal,1235,16384,16384,0.5,822782,347875,1,4.715430736541748,4.671509742736816,0.1770862489938736,0.03773034448972741,0.9993319511413574,0.012224763631820679,0.0390625,128
head,,20,2,literal,1235,16384,16384,0.5,822782,347875,1,3.3432974815368652,3.388237953186035,0.49734461307525635,0.14776557826906225,0.9891713261604309,0.03510040044784546,0.142578125,128
head,,20,1,literal,1235,16384,16384,0.5,822782,347875,1,5.514439105987549,5.452913761138916,0.16984005272388458,0.03097193183834962,0.9995833039283752,0.011831700801849365,0.041015625,128
head,,20,10,literal,1235,16384,16384,0.5,822782,347875,1,3.9561517238616943,3.9205243587493896,0.18054184317588806,0.04584213982709296,0.9989901185035706,0.01262637972831726,0.041015625,128
group,answer_address,,,literal,1236,16384,16384,0.5,659279,262639,3,15.586909294128418,11.71507453918457,12.221071243286133,0.8952515185635984,0.6320861577987671,0.36141636967658997,3.39404296875,384
group,non_address_core,,,literal,1236,16384,16384,0.5,659279,262639,16,29.23056411743164,29.366361618041992,1.9720802307128906,0.0673100237243001,0.9977458715438843,0.026543598622083664,0.6630859375,2048
group,strong13,,,literal,1236,16384,16384,0.5,659279,262639,13,30.118045806884766,28.332073211669922,12.274658203125,0.42000455804815295,0.9135850667953491,0.10040492564439774,3.39404296875,1664
group,core19,,,literal,1236,16384,16384,0.5,659279,262639,19,33.12668991088867,31.616863250732422,12.379158973693848,0.3824059190199653,0.9279317259788513,0.07941824942827225,3.39404296875,2432
group,first_token_sink,,,literal,1236,16384,16384,0.5,659279,262639,6,12.34866714477539,12.542555809020996,0.6556424498558044,0.05268061365026715,0.9987336993217468,0.01522408053278923,0.12890625,768
group,query_tail,,,literal,1236,16384,16384,0.5,659279,262639,9,25.884851455688477,25.976181030273438,1.8333041667938232,0.07070064281076834,0.9975070357322693,0.03464258834719658,0.6630859375,1152
group,answer_address_inactive_control,,,literal,1236,16384,16384,0.5,659279,262639,3,8.801167488098145,8.873991012573242,0.611819863319397,0.06922934957512909,0.9976375102996826,0.02465078793466091,0.13330078125,384
group,query_tail_inactive_control,,,literal,1236,16384,16384,0.5,659279,262639,9,13.179910659790039,13.331955909729004,1.8507198095321655,0.13961444809472273,0.9903194904327393,0.03026815876364708,0.4267578125,1152
head,,22,7,literal,1236,16384,16384,0.5,659279,262639,1,12.24720573425293,7.400404453277588,11.731694221496582,1.1942108082887533,0.3703201115131378,0.7783188819885254,3.39404296875,128
